Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v4,1,0.001146,10.575156,[21  5] ; [17 25],[14.52941176 11.47058824] ; [23.47058824 18.52941176],0
p9,1,0.001689,9.860216,[15 11] ; [ 8 32],[ 9.06060606 16.93939394] ; [13.93939394 26.06060606],0
r3,1,0.009385,6.748085,[15 11] ; [11 31],[ 9.94117647 16.05882353] ; [16.05882353 25.94117647],0
s8,1,0.015735,5.83229,[ 5 21] ; [ 1 42],[ 2.26086957 23.73913043] ; [ 3.73913043 39.26086957],0
s5,1,0.01884,5.516279,[ 6 19] ; [ 2 40],[ 2.98507463 22.01492537] ; [ 5.01492537 36.98507463],0
n6,1,0.019728,5.435788,[15 10] ; [13 29],[10.44776119 14.55223881] ; [17.55223881 24.44776119],0
p7,1,0.02316,5.156483,[11 15] ; [ 7 34],[ 6.98507463 19.01492537] ; [11.01492537 29.98507463],0
p3,1,0.024399,5.066031,[ 9 17] ; [ 5 37],[ 5.35294118 20.64705882] ; [ 8.64705882 33.35294118],0
p6,1,0.025178,5.011631,[ 6 20] ; [ 2 39],[ 3.10447761 22.89552239] ; [ 4.89552239 36.10447761],0
a5,1,0.027416,4.86445,[ 8 18] ; [25 18],[12.43478261 13.56521739] ; [20.56521739 22.43478261],0
d2,1,0.027451,4.862206,[ 6 20] ; [21 21],[10.32352941 15.67647059] ; [16.67647059 25.32352941],0
s6,1,0.04376,4.065802,[ 9 17] ; [ 6 37],[ 5.65217391 20.34782609] ; [ 9.34782609 33.65217391],0
v1,1,0.044104,4.052589,[11 14] ; [ 9 34],[ 7.35294118 17.64705882] ; [12.64705882 30.35294118],0
p4,1,0.04944,3.860336,[ 9 17] ; [ 6 36],[ 5.73529412 20.26470588] ; [ 9.26470588 32.73529412],0
a1,1,0.050762,3.81612,[ 1 25] ; [ 9 34],[ 3.76811594 22.23188406] ; [ 6.23188406 36.76811594],0
p10,1,0.05562,3.663409,[12 14] ; [10 32],[ 8.41176471 17.58823529] ; [13.58823529 28.41176471],0
a4,1,0.068778,3.311934,[ 5 21] ; [17 25],[ 8.41176471 17.58823529] ; [13.58823529 28.41176471],0
n1,1,0.07158,3.246419,[ 2 13] ; [ 9 13],[ 4.45945946 10.54054054] ; [ 6.54054054 15.45945946],0
s2,1,0.080312,3.058575,[ 9 17] ; [ 7 36],[ 6.02898551 19.97101449] ; [ 9.97101449 33.02898551],0
s7,1,0.080923,3.046276,[ 7 16] ; [ 5 35],[ 4.38095238 18.61904762] ; [ 7.61904762 32.38095238],0
b5,1,0.087596,2.918015,[17  9] ; [19 24],[13.56521739 12.43478261] ; [22.43478261 20.56521739],0
n3,1,0.108543,2.575306,[8 7] ; [ 6 16],[5.67567568 9.32432432] ; [ 8.32432432 13.67567568],0
s1,1,0.110803,2.542735,[ 1 25] ; [ 7 35],[ 3.05882353 22.94117647] ; [ 4.94117647 37.05882353],0
d3,1,0.16359,1.940724,[16  9] ; [20 23],[13.23529412 11.76470588] ; [22.76470588 20.23529412],0
b4,1,0.202041,1.627561,[15 11] ; [18 25],[12.43478261 13.56521739] ; [20.56521739 22.43478261],0
n4,1,0.203652,1.615989,[12 14] ; [26 16],[14.52941176 11.47058824] ; [23.47058824 18.52941176],0
a6,1,0.225938,1.466255,[10 16] ; [23 20],[12.43478261 13.56521739] ; [20.56521739 22.43478261],0
b2,1,0.234713,1.412069,[3 7] ; [15 14],[4.61538462 5.38461538] ; [13.38461538 15.61538462],0
b3,1,0.234713,1.412069,[3 7] ; [15 14],[4.61538462 5.38461538] ; [13.38461538 15.61538462],0
a3,1,0.266579,1.234268,[12 13] ; [26 16],[14.17910448 10.82089552] ; [23.82089552 18.17910448],0
b1,1,0.35689,0.848807,[18  8] ; [25 18],[16.20289855  9.79710145] ; [26.79710145 16.20289855],0
d5,1,0.395458,0.722093,[13 13] ; [26 17],[14.69565217 11.30434783] ; [24.30434783 18.69565217],0
a2,1,0.431158,0.619703,[ 2 24] ; [ 6 37],[ 3.01449275 22.98550725] ; [ 4.98550725 38.01449275],0
n5,1,0.442106,0.59081,[13 13] ; [25 17],[14.52941176 11.47058824] ; [23.47058824 18.52941176],0
n2,1,0.45655,0.55434,[8 7] ; [ 9 13],[6.89189189 8.10810811] ; [10.10810811 11.89189189],0
d1,1,0.46291,0.538849,[ 8 18] ; [17 26],[ 9.42028986 16.57971014] ; [15.57971014 27.42028986],0
u1,1,0.589719,0.290784,[ 1 25] ; [ 3 40],[ 1.50724638 24.49275362] ; [ 2.49275362 40.50724638],0
v2,1,0.744951,0.105823,[ 7 18] ; [10 31],[ 6.43939394 18.56060606] ; [10.56060606 30.43939394],0
r2,1,0.750198,0.101365,[14 11] ; [24 16],[14.61538462 10.38461538] ; [23.38461538 16.61538462],0
r1,1,0.753695,0.098452,[ 9 17] ; [13 29],[ 8.41176471 17.58823529] ; [13.58823529 28.41176471],0
v3,1,0.827571,0.047445,[ 5 21] ; [ 9 33],[ 5.35294118 20.64705882] ; [ 8.64705882 33.35294118],0
d4,1,0.828035,0.047186,[17  9] ; [27 16],[16.57971014  9.42028986] ; [27.42028986 15.57971014],0
a8,1,0.851708,0.034946,[ 1 24] ; [ 2 38],[ 1.15384615 23.84615385] ; [ 1.84615385 38.15384615],0
s4,1,0.870012,0.026779,[ 4 22] ; [ 6 37],[ 3.76811594 22.23188406] ; [ 6.23188406 36.76811594],0
u3,1,0.889275,0.019383,[ 3 11] ; [ 4 13],[ 3.16129032 10.83870968] ; [ 3.83870968 13.16129032],0
p8,1,0.901046,0.01546,[ 4 22] ; [ 6 36],[ 3.82352941 22.17647059] ; [ 6.17647059 35.82352941],0
u2,1,0.935919,0.006464,[4 9] ; [ 5 12],[3.9 9.1] ; [ 5.1 11.9],0
s3,1,0.987325,0.000252,[ 8 18] ; [13 29],[ 8.02941176 17.97058824] ; [12.97058824 29.02941176],0
a7,1,1.0,0.0,[13 13] ; [21 21],[13. 13.] ; [21. 21.],0
