Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.006819,7.319942,[130   7] ; [19  5],[126.78881988  10.21118012] ; [22.21118012  1.78881988],0
a3,1,0.018144,5.582223,[119  18] ; [17  8],[115.01234568  21.98765432] ; [20.98765432  4.01234568],0
s2,1,0.018549,5.543518,[118  19] ; [16  8],[114.02484472  22.97515528] ; [19.97515528  4.02484472],0
u2,1,0.018728,5.526764,[14  5] ; [2 6],[11.25925926  7.74074074] ; [4.74074074 3.25925926],0
u1,1,0.020071,5.405686,[42 96] ; [ 2 23],[ 37.25153374 100.74846626] ; [ 6.74846626 18.25153374],0
v2,1,0.042276,4.124121,[91 44] ; [11 13],[86.60377358 48.39622642] ; [15.39622642  8.60377358],0
n4,1,0.047688,3.920955,[115  21] ; [17  8],[111.50310559  24.49689441] ; [20.49689441  4.50310559],0
v3,1,0.070567,3.269773,[75 61] ; [ 8 15],[70.99371069 65.00628931] ; [12.00628931 10.99371069],0
p5,1,0.074609,3.178595,[ 33 105] ; [ 2 23],[ 29.63190184 108.36809816] ; [ 5.36809816 19.63190184],0
a2,1,0.095627,2.777006,[45 93] ; [ 4 21],[41.48466258 96.51533742] ; [ 7.51533742 17.48466258],0
n6,1,0.097721,2.742356,[123  12] ; [20  5],[120.65625  14.34375] ; [22.34375  2.65625],0
u3,1,0.132543,2.262465,[15  4] ; [4 4],[13.37037037  5.62962963] ; [5.62962963 2.37037037],0
p12,1,0.164525,1.93214,[ 20 118] ; [ 1 23],[ 17.88888889 120.11111111] ; [ 3.11111111 20.88888889],0
n1,1,0.172034,1.865132,[23 15] ; [1 3],[21.71428571 16.28571429] ; [2.28571429 1.71428571],0
b2,1,0.193605,1.689972,[42 50] ; [9 5],[44.26415094 47.73584906] ; [6.73584906 7.26415094],0
b3,1,0.193605,1.689972,[42 50] ; [9 5],[44.26415094 47.73584906] ; [6.73584906 7.26415094],0
a4,1,0.209809,1.572743,[74 64] ; [10 15],[71.11656442 66.88343558] ; [12.88343558 12.11656442],0
d4,1,0.218594,1.513577,[120  17] ; [24  1],[121.77777778  15.22222222] ; [22.22222222  2.77777778],0
b4,1,0.255848,1.291088,[77 61] ; [17  8],[79.58282209 58.41717791] ; [14.41717791 10.58282209],0
