Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,108.596016,[338   3] ; [14 10],[328.85479452  12.14520548] ; [23.14520548  0.85479452],1
v4,1,0.0,82.718514,[338   4] ; [16  9],[329.88555858  12.11444142] ; [24.11444142  0.88555858],1
r1,1,0.0,58.513784,[303  39] ; [ 9 18],[289.17073171  52.82926829] ; [22.82926829  4.17073171],1
r3,1,0.0,32.622451,[332   9] ; [20  7],[326.17391304  14.82608696] ; [25.82608696  1.17391304],1
a7,1,7.3e-05,15.743676,[253  87] ; [11 17],[243.91304348  96.08695652] ; [20.08695652  7.91304348],1
n6,1,0.000289,13.140315,[316  24] ; [18  7],[311.12328767  28.87671233] ; [22.87671233  2.12328767],1
p8,1,0.003884,8.337394,[191 145] ; [ 8 20],[183.69230769 152.30769231] ; [15.30769231 12.69230769],0
u1,1,0.00835,6.95684,[ 88 254] ; [ 1 27],[ 82.26486486 259.73513514] ; [ 6.73513514 21.26486486],0
p4,1,0.009624,6.70316,[237 101] ; [13 15],[230.87431694 107.12568306] ; [19.12568306  8.87431694],0
p10,1,0.011142,6.442577,[300  40] ; [20  8],[295.65217391  44.34782609] ; [24.34782609  3.65217391],0
n3,1,0.014503,5.975921,[43 11] ; [6 7],[39.49253731 14.50746269] ; [9.50746269 3.49253731],0
p9,1,0.016353,5.764535,[303  34] ; [21  7],[299.14520548  37.85479452] ; [24.85479452  3.14520548],0
v1,1,0.018906,5.510182,[206 127] ; [10 16],[200.35654596 132.64345404] ; [15.64345404 10.35654596],0
a2,1,0.027109,4.88384,[104 238] ; [ 3 25],[ 98.9027027 243.0972973] ; [ 8.0972973 19.9027027],0
d4,1,0.033141,4.538484,[300  38] ; [21  7],[296.44262295  41.55737705] ; [24.55737705  3.44262295],0
s6,1,0.038276,4.292702,[294  40] ; [20  7],[290.51523546  43.48476454] ; [23.48476454  3.51523546],0
d1,1,0.050259,3.832789,[233 109] ; [14 14],[228.30810811 113.69189189] ; [18.69189189  9.30810811],0
u2,1,0.050537,3.823568,[48 27] ; [1 4],[45.9375 29.0625] ; [3.0625 1.9375],0
s8,1,0.053743,3.720657,[220 120] ; [13 15],[215.27173913 124.72826087] ; [17.72826087 10.27173913],0
p11,1,0.063124,3.453341,[281  61] ; [19  9],[277.2972973  64.7027027] ; [22.7027027  5.2972973],0
s5,1,0.069786,3.288056,[160 165] ; [ 8 18],[155.55555556 169.44444444] ; [12.44444444 13.55555556],0
