Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.008958,6.83112,[27  9] ; [4 8],[23.25 12.75] ; [7.75 4.25],0
a3,1,0.015244,5.888084,[24 11] ; [3 8],[20.54347826 14.45652174] ; [6.45652174 4.54347826],0
v4,1,0.026741,4.907441,[25 11] ; [4 8],[21.75 14.25] ; [7.25 4.75],0
d2,1,0.036348,4.380707,[21 14] ; [3 9],[17.87234043 17.12765957] ; [6.12765957 5.87234043],0
p10,1,0.043396,4.079915,[19 17] ; [2 9],[16.08510638 19.91489362] ; [4.91489362 6.08510638],0
v1,1,0.047968,3.911111,[14 22] ; [ 1 11],[11.25 24.75] ; [3.75 8.25],0
p8,1,0.059678,3.546315,[13 22] ; [ 1 11],[10.42553191 24.57446809] ; [3.57446809 8.42553191],0
d1,1,0.060867,3.513612,[17 19] ; [ 2 10],[14.25 21.75] ; [4.75 7.25],0
p9,1,0.068819,3.310964,[20 14] ; [3 8],[17.37777778 16.62222222] ; [5.62222222 5.37777778],0
s4,1,0.073638,3.2,[ 4 32] ; [4 8],[ 6. 30.] ; [ 2. 10.],0
s7,1,0.129393,2.299769,[11 23] ; [ 1 10],[ 9.06666667 24.93333333] ; [2.93333333 8.06666667],0
r1,1,0.13057,2.285714,[18 18] ; [3 9],[15.75 20.25] ; [5.25 6.75],0
d3,1,0.13057,2.285714,[18 18] ; [3 9],[15.75 20.25] ; [5.25 6.75],0
s5,1,0.271315,1.210084,[12 24] ; [ 2 10],[10.5 25.5] ; [3.5 8.5],0
n3,1,0.276986,1.181818,[12 10] ; [1 3],[11. 11.] ; [2. 2.],0
p11,1,0.3017,1.066667,[15 21] ; [3 9],[13.5 22.5] ; [4.5 7.5],0
a7,1,0.315624,1.006993,[18 18] ; [4 8],[16.5 19.5] ; [5.5 6.5],0
p7,1,0.325331,0.967393,[ 9 25] ; [5 7],[10.34782609 23.65217391] ; [3.65217391 8.34782609],0
n6,1,0.333871,0.933826,[23 12] ; [6 6],[21.59574468 13.40425532] ; [7.40425532 4.59574468],0
u2,1,0.349575,0.875,[3 9] ; [4 5],[4. 8.] ; [3. 6.],0
s3,1,0.371441,0.798838,[14 19] ; [3 8],[12.75 20.25] ; [4.25 6.75],0
b4,1,0.383637,0.759013,[22 14] ; [9 3],[23.25 12.75] ; [7.75 4.25],0
n5,1,0.413133,0.669767,[33  3] ; [10  2],[32.25  3.75] ; [10.75  1.25],0
s6,1,0.454118,0.560353,[16 19] ; [4 8],[14.89361702 20.10638298] ; [5.10638298 6.89361702],0
p5,1,0.459491,0.547134,[ 6 29] ; [ 1 11],[ 5.21276596 29.78723404] ; [ 1.78723404 10.21276596],0
b1,1,0.498962,0.457143,[20 16] ; [8 4],[21. 15.] ; [7. 5.],0
p4,1,0.589639,0.290909,[12 24] ; [3 9],[11.25 24.75] ; [3.75 8.25],0
s2,1,0.589639,0.290909,[12 24] ; [3 9],[11.25 24.75] ; [3.75 8.25],0
v2,1,0.609981,0.260202,[ 7 28] ; [3 8],[ 7.60869565 27.39130435] ; [2.39130435 8.60869565],0
d5,1,0.614295,0.253968,[21 15] ; [6 6],[20.25 15.75] ; [6.75 5.25],0
a6,1,0.614295,0.253968,[21 15] ; [6 6],[20.25 15.75] ; [6.75 5.25],0
d4,1,0.616769,0.250435,[18 18] ; [5 7],[17.25 18.75] ; [5.75 6.25],0
b5,1,0.616769,0.250435,[18 18] ; [7 5],[18.75 17.25] ; [6.25 5.75],0
a4,1,0.632215,0.229069,[14 20] ; [4 8],[13.30434783 20.69565217] ; [4.69565217 7.30434783],0
n1,1,0.683017,0.166749,[14  9] ; [2 2],[13.62962963  9.37037037] ; [2.37037037 1.62962963],0
n2,1,0.683017,0.166749,[14  9] ; [2 2],[13.62962963  9.37037037] ; [2.37037037 1.62962963],0
p12,1,0.730647,0.118519,[ 2 34] ; [ 1 11],[ 2.25 33.75] ; [ 0.75 11.25],0
b2,1,0.748737,0.102595,[11 17] ; [3 6],[10.59459459 17.40540541] ; [3.40540541 5.59459459],0
b3,1,0.748737,0.102595,[11 17] ; [3 6],[10.59459459 17.40540541] ; [3.40540541 5.59459459],0
s1,1,0.785009,0.074419,[ 4 32] ; [ 1 11],[ 3.75 32.25] ; [ 1.25 10.75],0
a2,1,0.785009,0.074419,[ 4 32] ; [ 1 11],[ 3.75 32.25] ; [ 1.25 10.75],0
p3,1,0.812652,0.056172,[13 22] ; [4 8],[12.65957447 22.34042553] ; [4.34042553 7.65957447],0
u3,1,0.83008,0.046053,[ 1 11] ; [1 8],[ 1.14285714 10.85714286] ; [0.85714286 8.14285714],0
p1,1,0.830934,0.045584,[ 7 29] ; [ 2 10],[ 6.75 29.25] ; [2.25 9.75],0
a1,1,0.830934,0.045584,[ 7 29] ; [ 2 10],[ 6.75 29.25] ; [2.25 9.75],0
p6,1,0.925789,0.008676,[ 7 29] ; [2 9],[ 6.89361702 29.10638298] ; [2.10638298 8.89361702],0
p2,1,0.94262,0.005181,[15 20] ; [5 7],[14.89361702 20.10638298] ; [5.10638298 6.89361702],0
