Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,37.548362,[53 35] ; [145  12],[71.11836735 16.88163265] ; [126.88163265  30.11836735],1
p9,1,0.0,32.771978,[37 47] ; [126  31],[56.81327801 27.18672199] ; [106.18672199  50.81327801],1
p10,1,0.0,32.207633,[32 54] ; [116  40],[52.59504132 33.40495868] ; [95.40495868 60.59504132],1
p2,1,0.0,28.847858,[43 44] ; [129  28],[61.32786885 25.67213115] ; [110.67213115  46.32786885],1
r4,1,1e-06,24.211403,[48 40] ; [132  26],[64.3902439 23.6097561] ; [115.6097561  42.3902439],1
n6,1,2e-06,22.662539,[48 40] ; [130  27],[63.93469388 24.06530612] ; [114.06530612  42.93469388],1
b1,1,3.3e-05,17.238396,[53 35] ; [ 52 106],[37.56097561 50.43902439] ; [67.43902439 90.56097561],1
v4,1,0.000582,11.832595,[65 23] ; [142  15],[74.35102041 13.64897959] ; [132.64897959  24.35102041],1
a1,1,0.001115,10.626026,[ 9 79] ; [  2 156],[ 3.93495935 84.06504065] ; [  7.06504065 150.93495935],0
p4,1,0.002805,8.929946,[25 62] ; [76 81],[36.01229508 50.98770492] ; [64.98770492 92.01229508],0
s6,1,0.004158,8.213427,[24 63] ; [71 82],[34.4375 52.5625] ; [60.5625 92.4375],0
p8,1,0.007691,7.104114,[26 61] ; [74 82],[35.80246914 51.19753086] ; [64.19753086 91.80246914],0
p6,1,0.010416,6.562315,[13 74] ; [ 46 109],[21.2107438 65.7892562] ; [ 37.7892562 117.2107438],0
u2,1,0.012611,6.222898,[11 26] ; [38 31],[17.10377358 19.89622642] ; [31.89622642 37.10377358],0
p7,1,0.021073,5.320708,[34 53] ; [84 70],[42.59751037 44.40248963] ; [75.40248963 78.59751037],0
s8,1,0.042065,4.132586,[12 75] ; [ 39 118],[18.18442623 68.81557377] ; [ 32.81557377 124.18442623],0
r2,1,0.047024,3.944546,[68 18] ; [139  18],[73.25925926 12.74074074] ; [133.74074074  23.25925926],0
r1,1,0.06471,3.412365,[48 39] ; [106  52],[54.68571429 32.31428571] ; [99.31428571 58.68571429],0
n3,1,0.072305,3.229909,[21 18] ; [30 11],[24.8625 14.1375] ; [26.1375 14.8625],0
a6,1,0.106368,2.607368,[47 41] ; [101  57],[52.94308943 35.05691057] ; [95.05691057 62.94308943],0
n1,1,0.124672,2.357622,[19 21] ; [13 29],[15.6097561 24.3902439] ; [16.3902439 25.6097561],0
d4,1,0.135171,2.232093,[56 32] ; [115  43],[61.17073171 26.82926829] ; [109.82926829  48.17073171],0
v1,1,0.159893,1.975238,[22 65] ; [ 53 103],[26.85185185 60.14814815] ; [ 48.14814815 107.85185185],0
b2,1,0.160342,1.970994,[15 39] ; [35 54],[18.88111888 35.11888112] ; [31.11888112 57.88111888],0
b3,1,0.160342,1.970994,[15 39] ; [35 54],[18.88111888 35.11888112] ; [31.11888112 57.88111888],0
a5,1,0.161784,1.957472,[50 38] ; [104  54],[55.08943089 32.91056911] ; [98.91056911 59.08943089],0
n4,1,0.213397,1.548228,[55 33] ; [111  47],[59.38211382 28.61788618] ; [106.61788618  51.38211382],0
u3,1,0.23205,1.428254,[14 23] ; [34 34],[16.91428571 20.08571429] ; [31.08571429 36.91428571],0
a2,1,0.240038,1.380372,[16 72] ; [ 20 138],[12.87804878 75.12195122] ; [ 23.12195122 134.87804878],0
n2,1,0.263978,1.247772,[23 19] ; [28 14],[25.5 16.5] ; [25.5 16.5],0
p3,1,0.281558,1.159552,[26 61] ; [ 58 100],[29.82857143 57.17142857] ; [ 54.17142857 103.82857143],0
d2,1,0.313776,1.014713,[39 48] ; [60 97],[35.29918033 51.70081967] ; [63.70081967 93.29918033],0
v3,1,0.315948,1.005645,[16 69] ; [ 22 136],[13.29218107 71.70781893] ; [ 24.70781893 133.29218107],0
s1,1,0.348733,0.878061,[ 5 83] ; [  5 151],[ 3.60655738 84.39344262] ; [  6.39344262 149.60655738],0
d5,1,0.359592,0.839319,[58 30] ; [113  45],[61.17073171 26.82926829] ; [109.82926829  48.17073171],0
p1,1,0.375639,0.784925,[ 6 82] ; [ 16 141],[ 7.90204082 80.09795918] ; [ 14.09795918 142.90204082],0
p5,1,0.396162,0.719944,[ 5 81] ; [ 14 144],[ 6.69672131 79.30327869] ; [ 12.30327869 145.69672131],0
s5,1,0.399325,0.710359,[12 74] ; [ 28 126],[14.33333333 71.66666667] ; [ 25.66666667 128.33333333],0
b4,1,0.451418,0.567088,[48 40] ; [94 64],[50.79674797 37.20325203] ; [91.20325203 66.79674797],0
a3,1,0.51076,0.432511,[51 33] ; [89 69],[48.59504132 35.40495868] ; [91.40495868 66.59504132],0
d3,1,0.602795,0.270801,[46 41] ; [89 69],[47.93877551 39.06122449] ; [87.06122449 70.93877551],0
n5,1,0.612946,0.255907,[57 31] ; [106  50],[58.78688525 29.21311475] ; [104.21311475  51.78688525],0
s3,1,0.662318,0.19072,[23 63] ; [ 38 119],[21.58847737 64.41152263] ; [ 39.41152263 117.58847737],0
p12,1,0.669446,0.18225,[ 2 86] ; [  5 150],[ 2.53497942 85.46502058] ; [  4.46502058 150.53497942],0
s7,1,0.724719,0.124016,[19 65] ; [ 37 113],[20.1025641 63.8974359] ; [ 35.8974359 114.1025641],0
a8,1,0.728668,0.120338,[10 74] ; [ 15 129],[ 9.21052632 74.78947368] ; [ 15.78947368 128.21052632],0
b5,1,0.739548,0.110524,[51 37] ; [95 63],[52.22764228 35.77235772] ; [93.77235772 64.22764228],0
a4,1,0.811164,0.057085,[32 54] ; [ 56 101],[31.14403292 54.85596708] ; [ 56.85596708 100.14403292],0
d1,1,0.819671,0.05197,[36 52] ; [67 91],[36.84552846 51.15447154] ; [66.15447154 91.84552846],0
s4,1,0.850015,0.035759,[10 78] ; [ 19 137],[10.45901639 77.54098361] ; [ 18.54098361 137.45901639],0
a7,1,0.934746,0.006703,[53 35] ; [96 62],[53.30081301 34.69918699] ; [95.69918699 62.30081301],0
u1,1,0.951651,0.003676,[ 8 80] ; [ 14 144],[ 7.8699187 80.1300813] ; [ 14.1300813 143.8699187],0
