Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,32.635096,[126  21] ; [17 23],[112.41176471  34.58823529] ; [30.58823529  9.41176471],1
p2,1,1e-06,24.904522,[124  23] ; [18 21],[112.22580645  34.77419355] ; [29.77419355  9.22580645],1
p9,1,1e-06,24.253994,[131  18] ; [20 18],[120.31550802  28.68449198] ; [30.68449198  7.31550802],1
n5,1,9.1e-05,15.31309,[125  25] ; [21 18],[115.87301587  34.12698413] ; [30.12698413  8.87301587],1
r3,1,0.000161,14.241817,[142   8] ; [30 10],[135.78947368  14.21052632] ; [36.21052632  3.78947368],1
n4,1,0.002015,9.535441,[126  24] ; [24 15],[119.04761905  30.95238095] ; [30.95238095  8.04761905],0
b1,1,0.003103,8.745766,[66 85] ; [28 12],[74.31413613 76.68586387] ; [19.68586387 20.31413613],0
s8,1,0.004989,7.883598,[84 66] ; [12 27],[76.19047619 73.80952381] ; [19.80952381 19.19047619],0
n6,1,0.010946,6.474002,[129  21] ; [26 12],[123.67021277  26.32978723] ; [31.32978723  6.67021277],0
r1,1,0.014756,5.945328,[119  32] ; [24 16],[113.05235602  37.94764398] ; [29.94764398 10.05235602],0
r4,1,0.016677,5.730044,[130  21] ; [28 12],[124.91099476  26.08900524] ; [33.08900524  6.91099476],0
s7,1,0.02059,5.361157,[88 58] ; [14 22],[81.82417582 64.17582418] ; [20.17582418 15.82417582],0
s3,1,0.023985,5.095716,[88 62] ; [15 24],[81.74603175 68.25396825] ; [21.25396825 17.74603175],0
p7,1,0.026866,4.899425,[97 51] ; [18 21],[91.01604278 56.98395722] ; [23.98395722 15.01604278],0
s1,1,0.041313,4.16313,[  4 145] ; [ 4 36],[  6.30687831 142.69312169] ; [ 1.69312169 38.30687831],0
u2,1,0.051244,3.800265,[15 12] ; [1 6],[12.70588235 14.29411765] ; [3.29411765 3.70588235],0
v4,1,0.075156,3.166667,[138  12] ; [33  7],[135.  15.] ; [36.  4.],0
v1,1,0.075336,3.162751,[81 64] ; [16 24],[76.02702703 68.97297297] ; [20.97297297 19.02702703],0
p8,1,0.100442,2.69851,[74 72] ; [14 25],[69.44864865 76.55135135] ; [18.55135135 20.44864865],0
d2,1,0.101013,2.689482,[82 68] ; [27 12],[86.50793651 63.49206349] ; [22.49206349 16.50793651],0
a1,1,0.158228,1.991083,[  9 142] ; [ 5 35],[ 11.06806283 139.93193717] ; [ 2.93193717 37.06806283],0
p4,1,0.202567,1.623772,[82 67] ; [17 22],[78.46276596 70.53723404] ; [20.53723404 18.46276596],0
a6,1,0.221167,1.496784,[73 78] ; [15 25],[69.57068063 81.42931937] ; [18.42931937 21.57068063],0
p6,1,0.230608,1.437108,[52 93] ; [10 29],[48.85869565 96.14130435] ; [13.14130435 25.85869565],0
p3,1,0.240187,1.379496,[85 65] ; [18 21],[81.74603175 68.25396825] ; [21.25396825 17.74603175],0
a4,1,0.287011,1.133587,[78 72] ; [24 15],[80.95238095 69.04761905] ; [21.04761905 17.95238095],0
n1,1,0.30409,1.056171,[13 21] ; [11 10],[14.83636364 19.16363636] ; [ 9.16363636 11.83636364],0
n3,1,0.372488,0.795347,[27  7] ; [13  6],[25.66037736  8.33962264] ; [14.33962264  4.66037736],0
n2,1,0.39142,0.734526,[27  8] ; [14  7],[25.625  9.375] ; [15.375  5.625],0
s4,1,0.402884,0.699703,[ 25 124] ; [ 9 31],[ 26.8042328 122.1957672] ; [ 7.1957672 32.8042328],0
v2,1,0.499551,0.45589,[75 72] ; [18 22],[73.10695187 73.89304813] ; [19.89304813 20.10695187],0
p1,1,0.512609,0.428738,[ 12 137] ; [ 2 38],[ 11.03703704 137.96296296] ; [ 2.96296296 37.03703704],0
