Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,32.006344,[249  33] ; [16 16],[237.99363057  44.00636943] ; [27.00636943  4.99363057],1
v1,1,0.289973,1.119746,[175 104] ; [17 15],[172.24437299 106.75562701] ; [19.75562701 12.24437299],0
d1,1,0.294264,1.10001,[185  97] ; [18 14],[182.31210191  99.68789809] ; [20.68789809 11.31210191],0
a2,1,0.298335,1.081621,[ 77 205] ; [ 6 26],[ 74.54140127 207.45859873] ; [ 8.45859873 23.54140127],0
r3,1,0.301946,1.065582,[272   8] ; [30  2],[271.02564103   8.97435897] ; [30.97435897  1.02564103],0
d4,1,0.336279,0.924565,[238  43] ; [25  7],[236.11182109  44.88817891] ; [26.88817891  5.11182109],0
s3,1,0.50068,0.453495,[171 109] ; [17 14],[169.26045016 110.73954984] ; [18.73954984 12.26045016],0
a7,1,0.591023,0.28875,[205  75] ; [22 10],[203.71794872  76.28205128] ; [23.28205128  8.71794872],0
n3,1,0.672038,0.179228,[39 13] ; [9 4],[38.4 13.6] ; [9.6 3.4],0
d2,1,0.703221,0.145143,[151 131] ; [16 16],[149.98089172 132.01910828] ; [17.01910828 14.98089172],0
p1,1,0.716688,0.131688,[ 42 240] ; [ 4 28],[ 41.31210191 240.68789809] ; [ 4.68789809 27.31210191],0
b2,1,0.741934,0.108434,[ 85 100] ; [9 9],[85.66502463 99.33497537] ; [8.33497537 9.66502463],0
b3,1,0.741934,0.108434,[ 85 100] ; [9 9],[85.66502463 99.33497537] ; [8.33497537 9.66502463],0
n1,1,0.767249,0.087601,[24 29] ; [6 6],[24.46153846 28.53846154] ; [5.53846154 6.46153846],0
s1,1,0.779641,0.078281,[ 12 268] ; [ 1 30],[ 11.70418006 268.29581994] ; [ 1.29581994 29.70418006],0
d3,1,0.780263,0.077827,[206  75] ; [22  9],[205.34615385  75.65384615] ; [22.65384615  8.34615385],0
d5,1,0.900776,0.015545,[230  50] ; [26  6],[229.74358974  50.25641026] ; [26.25641026  5.74358974],0
u3,1,0.907588,0.013475,[43 25] ; [8 5],[42.81481481 25.18518519] ; [8.18518519 4.81481481],0
a4,1,0.92401,0.009098,[143 138] ; [16 16],[142.74440895 138.25559105] ; [16.25559105 15.74440895],0
b4,1,0.925049,0.00885,[165 117] ; [19 13],[165.24840764 116.75159236] ; [18.75159236 13.24840764],0
a6,1,0.986995,0.000266,[184  97] ; [21 11],[184.04153355  96.95846645] ; [20.95846645 11.04153355],0
