Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,30.39074,[ 8 68] ; [21 14],[19.85585586 56.14414414] ; [ 9.14414414 25.85585586],1
p4,1,2.1e-05,18.112919,[15 62] ; [21 14],[24.75 52.25] ; [11.25 23.75],1
p11,1,0.226037,1.465628,[26 51] ; [16 19],[28.875 48.125] ; [13.125 21.875],0
p5,1,0.316803,1.0021,[ 3 73] ; [ 3 32],[ 4.10810811 71.89189189] ; [ 1.89189189 33.10810811],0
b1,1,0.410004,0.678788,[42 35] ; [22 13],[44. 33.] ; [20. 15.],0
p1,1,0.909896,0.012807,[ 4 73] ; [ 2 33],[ 4.125 72.875] ; [ 1.875 33.125],0
