Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,47.464822,[135  92] ; [14 73],[107.71656051 119.28343949] ; [41.28343949 45.71656051],1
p6,1,0.24398,1.357449,[ 81 146] ; [25 62],[ 76.63057325 150.36942675] ; [29.36942675 57.63057325],0
d3,1,0.290393,1.1178,[165  63] ; [57 29],[161.19745223  66.80254777] ; [60.80254777 25.19745223],0
a8,1,0.298144,1.082478,[ 23 191] ; [12 67],[ 25.56313993 188.43686007] ; [ 9.43686007 69.56313993],0
a7,1,0.308572,1.036776,[157  71] ; [65 22],[160.68571429  67.31428571] ; [61.31428571 25.68571429],0
r3,1,0.339984,0.91049,[204  24] ; [80  6],[206.21656051  21.78343949] ; [77.78343949  8.21656051],0
s2,1,0.370946,0.800492,[ 99 127] ; [43 44],[102.53035144 123.46964856] ; [39.46964856 47.53035144],0
r4,1,0.412757,0.670846,[197  31] ; [72 15],[194.7047619  33.2952381] ; [74.2952381 12.7047619],0
s7,1,0.425869,0.634063,[ 98 118] ; [33 49],[ 94.95302013 121.04697987] ; [36.04697987 45.95302013],0
v3,1,0.435063,0.609271,[ 44 181] ; [13 70],[ 41.63961039 183.36038961] ; [15.36038961 67.63961039],0
p3,1,0.443724,0.586634,[107 119] ; [37 50],[103.97444089 122.02555911] ; [40.02555911 46.97444089],0
p4,1,0.463598,0.537195,[131  97] ; [46 41],[128.11428571  99.88571429] ; [48.88571429 38.11428571],0
p12,1,0.489758,0.477058,[ 12 214] ; [ 3 84],[ 10.83067093 215.16932907] ; [ 4.16932907 82.83067093],0
u2,1,0.502539,0.449571,[26 20] ; [31 18],[27.6 18.4] ; [29.4 19.6],0
s3,1,0.544305,0.367619,[118 109] ; [48 38],[120.38977636 106.61022364] ; [45.61022364 40.38977636],0
p1,1,0.618183,0.24843,[ 20 207] ; [ 6 79],[ 18.91666667 208.08333333] ; [ 7.08333333 77.91666667],0
s5,1,0.654126,0.200738,[ 72 150] ; [25 59],[ 70.37254902 151.62745098] ; [26.62745098 57.37254902],0
s4,1,0.661038,0.192265,[ 45 179] ; [19 66],[ 46.39482201 177.60517799] ; [17.60517799 67.39482201],0
n1,1,0.661887,0.191239,[30 39] ; [ 8 13],[29.13333333 39.86666667] ; [ 8.86666667 12.13333333],0
p8,1,0.667179,0.18492,[111 117] ; [40 47],[109.2952381 118.7047619] ; [41.7047619 45.2952381],0
n2,1,0.841156,0.040166,[45 25] ; [14  7],[45.38461538 24.61538462] ; [13.61538462  7.38461538],0
v4,1,0.876789,0.024038,[210  17] ; [80  6],[210.31948882  16.68051118] ; [79.68051118  6.31948882],0
b1,1,0.911253,0.012423,[ 98 130] ; [38 49],[ 98.43809524 129.56190476] ; [37.56190476 49.43809524],0
u3,1,0.920815,0.009882,[28 17] ; [30 19],[27.76595745 17.23404255] ; [30.23404255 18.76595745],0
s1,1,0.937317,0.006185,[ 10 215] ; [ 4 82],[ 10.12861736 214.87138264] ; [ 3.87138264 82.12861736],0
b4,1,0.976843,0.000843,[128 100] ; [49 38],[128.11428571  99.88571429] ; [48.88571429 38.11428571],0
p2,1,0.977267,0.000812,[181  45] ; [69 17],[181.08974359  44.91025641] ; [68.91025641 17.08974359],0
n3,1,0.990788,0.000133,[42 26] ; [13  8],[42.02247191 25.97752809] ; [12.97752809  8.02247191],0
