Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,64.710148,[54 55] ; [282  43],[84.38709677 24.61290323] ; [251.61290323  73.38709677],1
p9,1,0.0,43.894515,[63 46] ; [281  41],[86.99767981 22.00232019] ; [257.00232019  64.99767981],1
r3,1,0.0,35.161318,[93 20] ; [319   7],[106.0501139   6.9498861] ; [305.9498861  20.0501139],1
p2,1,0.0,33.604947,[66 47] ; [276  50],[88.03189066 24.96810934] ; [253.96810934  72.03189066],1
n6,1,4e-06,21.425044,[72 41] ; [274  51],[89.26484018 23.73515982] ; [256.73515982  68.26484018],1
p8,1,2.9e-05,17.492063,[29 83] ; [156 165],[47.852194 64.147806] ; [137.147806 183.852194],1
n4,1,9.7e-05,15.18938,[62 50] ; [245  82],[78.32346241 33.67653759] ; [228.67653759  98.32346241],1
r4,1,0.000135,14.568866,[87 26] ; [298  30],[98.65079365 14.34920635] ; [286.34920635  41.65079365],1
v4,1,0.000191,13.922507,[97 16] ; [311  13],[105.50114416   7.49885584] ; [302.49885584  21.50114416],1
v2,1,0.000191,13.919886,[41 66] ; [184 127],[57.59569378 49.40430622] ; [167.40430622 143.59569378],1
n5,1,0.000216,13.682803,[61 52] ; [236  88],[76.798627 36.201373] ; [220.201373 103.798627],1
b1,1,0.000264,13.312347,[54 59] ; [ 95 233],[38.17913832 74.82086168] ; [110.82086168 217.17913832],1
p7,1,0.0003,13.072499,[40 73] ; [175 142],[56.5 56.5] ; [158.5 158.5],1
a6,1,0.000779,11.291232,[71 41] ; [260  68],[84.25454545 27.74545455] ; [246.74545455  81.25454545],1
p3,1,0.002148,9.418479,[29 84] ; [137 190],[42.63181818 70.36818182] ; [123.36818182 203.63181818],0
p4,1,0.00541,7.737171,[40 72] ; [166 160],[52.67579909 59.32420091] ; [153.32420091 172.67579909],0
s4,1,0.021316,5.300758,[24 89] ; [ 40 284],[16.54919908 96.45080092] ; [ 47.45080092 276.54919908],0
d1,1,0.043742,4.066485,[57 56] ; [201 127],[66.10884354 46.89115646] ; [191.89115646 136.10884354],0
b2,1,0.043945,4.058683,[10 45] ; [ 63 133],[15.99601594 39.00398406] ; [ 57.00398406 138.99601594],0
