Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,68.959522,[134  32] ; [ 58 105],[96.87537994 69.12462006] ; [95.12462006 67.87537994],1
p4,1,0.0,52.08486,[124  43] ; [ 57 107],[91.32024169 75.67975831] ; [89.67975831 74.32024169],1
p2,1,0.0,36.073924,[152  16] ; [102  61],[128.918429  39.081571] ; [125.081571  37.918429],1
p10,1,0.0,32.73957,[152  16] ; [104  58],[130.32727273  37.67272727] ; [125.67272727  36.32727273],1
p3,1,0.0,31.729298,[103  65] ; [ 50 114],[77.42168675 90.57831325] ; [75.57831325 88.42168675],1
p6,1,0.0,28.737458,[72 96] ; [ 26 137],[ 49.74018127 118.25981873] ; [ 48.25981873 114.74018127],1
p9,1,1e-06,24.836508,[152  15] ; [112  50],[134.00607903  32.99392097] ; [129.99392097  32.00607903],1
r4,1,1e-05,19.451793,[154  14] ; [121  44],[138.73873874  29.26126126] ; [136.26126126  28.73873874],1
v4,1,1.8e-05,18.422912,[163   5] ; [136  28],[151.30120482  16.69879518] ; [147.69879518  16.30120482],1
p11,1,2.7e-05,17.6163,[144  24] ; [109  56],[127.63963964  40.36036036] ; [125.36036036  39.63963964],1
v1,1,0.000136,14.557123,[100  65] ; [64 98],[82.75229358 82.24770642] ; [81.24770642 80.75229358],1
r3,1,0.000511,12.074993,[158  10] ; [133  30],[147.6978852  20.3021148] ; [143.3021148  19.6978852],1
r1,1,0.000613,11.734763,[135  32] ; [105  59],[121.08761329  45.91238671] ; [118.91238671  45.08761329],1
s8,1,0.001171,10.536237,[ 54 113] ; [ 28 137],[ 41.24698795 125.75301205] ; [ 40.75301205 124.24698795],0
n6,1,0.001544,10.025874,[153  14] ; [131  34],[142.85542169  24.14457831] ; [141.14457831  23.85542169],0
a5,1,0.008332,6.960608,[130  38] ; [106  59],[119.06306306  48.93693694] ; [116.93693694  48.06306306],0
v2,1,0.012035,6.305636,[93 70] ; [68 90],[81.75389408 81.24610592] ; [79.24610592 78.75389408],0
p5,1,0.013254,6.134898,[ 27 141] ; [ 12 152],[ 19.73493976 148.26506024] ; [ 19.26506024 144.73493976],0
d1,1,0.024616,5.050722,[94 74] ; [72 93],[83.74774775 84.25225225] ; [82.25225225 82.74774775],0
a1,1,0.047915,3.912973,[  5 163] ; [ 13 152],[  9.08108108 158.91891892] ; [  8.91891892 156.08108108],0
r2,1,0.067273,3.348337,[153  12] ; [142  22],[147.94832827  17.05167173] ; [147.05167173  16.94832827],0
s7,1,0.073647,3.199808,[ 49 106] ; [ 36 123],[ 41.95859873 113.04140127] ; [ 43.04140127 115.95859873],0
d4,1,0.075329,3.162912,[130  38] ; [112  51],[122.82779456  45.17220544] ; [119.17220544  43.82779456],0
a7,1,0.075565,3.157802,[118  50] ; [100  64],[110.31325301  57.68674699] ; [107.68674699  56.31325301],0
