Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0002,13.828503,[5 7] ; [138  25],[9.80571429 2.19428571] ; [133.19428571  29.80571429],1
p10,1,0.026307,4.935704,[5 7] ; [114  44],[8.4 3.6] ; [110.6  47.4],0
s7,1,0.03131,4.635894,[7 4] ; [ 49 105],[3.73333333 7.26666667] ; [ 52.26666667 101.73333333],0
s2,1,0.046156,3.9759,[ 2 10] ; [75 87],[5.31034483 6.68965517] ; [71.68965517 90.31034483],0
s8,1,0.07813,3.103378,[ 1 11] ; [ 53 109],[3.72413793 8.27586207] ; [ 50.27586207 111.72413793],0
r1,1,0.081305,3.038621,[6 6] ; [119  43],[8.62068966 3.37931034] ; [116.37931034  45.62068966],0
p7,1,0.083007,3.005017,[3 9] ; [80 77],[5.89349112 6.10650888] ; [77.10650888 79.89349112],0
p2,1,0.106076,2.611729,[6 6] ; [116  45],[8.46242775 3.53757225] ; [113.53757225  47.46242775],0
a3,1,0.128242,2.313663,[10  2] ; [100  63],[7.54285714 4.45714286] ; [102.45714286  60.54285714],0
n1,1,0.135454,2.228856,[2 1] ; [18 49],[0.85714286 2.14285714] ; [19.14285714 47.85714286],0
b5,1,0.138777,2.191466,[5 7] ; [103  60],[7.40571429 4.59428571] ; [100.59428571  62.40571429],0
v3,1,0.16922,1.889843,[ 1 10] ; [ 43 110],[2.95121951 8.04878049] ; [ 41.04878049 111.95121951],0
p6,1,0.188078,1.732609,[ 1 11] ; [ 40 119],[2.87719298 9.12280702] ; [ 38.12280702 120.87719298],0
p9,1,0.205737,1.601173,[7 5] ; [117  39],[8.85714286 3.14285714] ; [115.14285714  40.85714286],0
a6,1,0.216261,1.529014,[6 6] ; [110  53],[7.95428571 4.04571429] ; [108.04571429  54.95428571],0
n5,1,0.218347,1.515203,[ 2 10] ; [ 55 107],[3.93103448 8.06896552] ; [ 53.06896552 108.93103448],0
d2,1,0.226372,1.463514,[7 5] ; [66 97],[5.00571429 6.99428571] ; [67.99428571 95.00571429],0
n2,1,0.252774,1.307905,[1 2] ; [44 23],[1.92857143 1.07142857] ; [43.07142857 23.92857143],0
b4,1,0.255017,1.295606,[9 3] ; [95 68],[7.13142857 4.86857143] ; [96.86857143 66.13142857],0
r3,1,0.255194,1.294643,[10  2] ; [150  12],[11.03448276  0.96551724] ; [148.96551724  13.03448276],0
p8,1,0.258895,1.274659,[3 8] ; [72 89],[4.79651163 6.20348837] ; [70.20348837 90.79651163],0
b1,1,0.295149,1.095987,[6 6] ; [ 57 106],[4.32 7.68] ; [ 58.68 104.32],0
r2,1,0.299292,1.077347,[10  2] ; [150  13],[10.97142857  1.02857143] ; [149.02857143  13.97142857],0
a4,1,0.31694,1.001531,[6 6] ; [ 58 105],[4.38857143 7.61142857] ; [ 59.61142857 103.38857143],0
n6,1,0.333373,0.93575,[6 6] ; [103  58],[7.56069364 4.43930636] ; [101.43930636  59.56069364],0
p4,1,0.384155,0.757362,[4 8] ; [75 87],[5.44827586 6.55172414] ; [73.55172414 88.44827586],0
a7,1,0.432803,0.615291,[8 4] ; [125  38],[9.12 2.88] ; [123.88  39.12],0
s6,1,0.44203,0.591007,[6 6] ; [98 62],[7.25581395 4.74418605] ; [96.74418605 63.25581395],0
v1,1,0.48552,0.486439,[4 8] ; [69 89],[5.15294118 6.84705882] ; [67.84705882 90.15294118],0
s4,1,0.531502,0.391519,[4 8] ; [ 41 122],[3.08571429 8.91428571] ; [ 41.91428571 121.08571429],0
d4,1,0.574484,0.315238,[11  1] ; [140  23],[10.35428571  1.64571429] ; [140.64571429  22.35428571],0
p11,1,0.684179,0.16546,[8 4] ; [99 64],[7.33714286 4.66285714] ; [99.66285714 63.33714286],0
s3,1,0.694561,0.154192,[5 7] ; [77 85],[5.65517241 6.34482759] ; [76.34482759 85.65517241],0
n3,1,0.702608,0.145773,[1 1] ; [43 25],[1.25714286 0.74285714] ; [42.74285714 25.25714286],0
d1,1,0.745603,0.105263,[8 4] ; [101  62],[7.47428571 4.52571429] ; [101.52571429  61.47428571],0
p1,1,0.77133,0.084469,[ 1 11] ; [ 10 151],[ 0.76300578 11.23699422] ; [ 10.23699422 150.76300578],0
a5,1,0.777184,0.080084,[8 4] ; [102  61],[7.54285714 4.45714286] ; [102.45714286  60.54285714],0
p3,1,0.7854,0.074141,[4 8] ; [ 60 101],[4.43930636 7.56069364] ; [ 59.56069364 101.43930636],0
v2,1,0.791785,0.069693,[6 6] ; [82 70],[6.43902439 5.56097561] ; [81.56097561 70.43902439],0
u1,1,0.817554,0.053219,[ 1 11] ; [ 17 146],[ 1.23428571 10.76571429] ; [ 16.76571429 146.23428571],0
s5,1,0.878564,0.023345,[4 8] ; [ 49 108],[3.76331361 8.23668639] ; [ 49.23668639 107.76331361],0
a2,1,0.947958,0.00426,[ 2 10] ; [ 26 137],[ 1.92 10.08] ; [ 26.08 136.92],0
b3,1,0.979644,0.000651,[3 6] ; [26 53],[2.96590909 6.03409091] ; [26.03409091 52.96590909],0
b2,1,0.979644,0.000651,[3 6] ; [26 53],[2.96590909 6.03409091] ; [26.03409091 52.96590909],0
d3,1,0.981064,0.000563,[9 3] ; [121  41],[8.96551724 3.03448276] ; [121.03448276  40.96551724],0
