Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.026088,4.950145,[ 6 17] ; [18 14],[10.03636364 12.96363636] ; [13.96363636 18.03636364],0
d3,1,0.033965,4.496481,[ 7 16] ; [19 13],[10.87272727 12.12727273] ; [15.12727273 16.87272727],0
d2,1,0.036415,4.37756,[ 9 14] ; [21 10],[12.77777778 10.22222222] ; [17.22222222 13.77777778],0
d5,1,0.070174,3.278938,[11 12] ; [23  9],[14.21818182  8.78181818] ; [19.78181818 12.21818182],0
v4,1,0.074162,3.188406,[ 6 17] ; [16 16],[ 9.2 13.8] ; [12.8 19.2],0
a6,1,0.102345,2.668623,[10 13] ; [21 11],[12.96363636 10.03636364] ; [18.03636364 13.96363636],0
v3,1,0.116961,2.457547,[ 3 20] ; [10 22],[ 5.43636364 17.56363636] ; [ 7.56363636 24.43636364],0
u2,1,0.121335,2.4,[4 6] ; [1 9],[2.5 7.5] ; [2.5 7.5],0
p8,1,0.1392,2.186777,[ 2 20] ; [ 8 24],[ 4.07407407 17.92592593] ; [ 5.92592593 26.07407407],0
r1,1,0.163013,1.946048,[ 4 19] ; [11 21],[ 6.27272727 16.72727273] ; [ 8.72727273 23.27272727],0
b2,1,0.241374,1.372549,[ 6 12] ; [9 8],[ 7.71428571 10.28571429] ; [7.28571429 9.71428571],0
b3,1,0.241374,1.372549,[ 6 12] ; [9 8],[ 7.71428571 10.28571429] ; [7.28571429 9.71428571],0
s5,1,0.283494,1.150265,[ 1 22] ; [ 4 27],[ 2.12962963 20.87037037] ; [ 2.87037037 28.12962963],0
n4,1,0.315183,1.008832,[12 11] ; [21 11],[13.8  9.2] ; [19.2 12.8],0
s7,1,0.31822,0.99625,[ 3 18] ; [ 8 23],[ 4.44230769 16.55769231] ; [ 6.55769231 24.44230769],0
n3,1,0.373156,0.793129,[5 5] ; [ 7 14],[3.87096774 6.12903226] ; [ 8.12903226 12.87096774],0
n5,1,0.390889,0.736174,[14  9] ; [23  9],[15.47272727  7.52727273] ; [21.52727273 10.47272727],0
b5,1,0.396183,0.719882,[12 11] ; [13 19],[10.45454545 12.54545455] ; [14.54545455 17.45454545],0
a1,1,0.402241,0.701615,[ 3 20] ; [ 7 25],[ 4.18181818 18.81818182] ; [ 5.81818182 26.18181818],0
b1,1,0.424552,0.637681,[14  9] ; [16 16],[12.54545455 10.45454545] ; [17.45454545 14.54545455],0
b4,1,0.424552,0.637681,[14  9] ; [16 16],[12.54545455 10.45454545] ; [17.45454545 14.54545455],0
p10,1,0.433422,0.613636,[ 6 16] ; [12 20],[ 7.33333333 14.66666667] ; [10.66666667 21.33333333],0
a4,1,0.442764,0.589108,[ 8 15] ; [14 17],[ 9.37037037 13.62962963] ; [12.62962963 18.37037037],0
a5,1,0.443793,0.586454,[12 11] ; [20 12],[13.38181818  9.61818182] ; [18.61818182 13.38181818],0
a3,1,0.465199,0.533356,[13  9] ; [22 10],[14.25925926  7.74074074] ; [20.74074074 11.25925926],0
v1,1,0.472245,0.516719,[ 7 16] ; [ 7 25],[ 5.85454545 17.14545455] ; [ 8.14545455 23.85454545],0
a2,1,0.572566,0.318407,[ 3 20] ; [ 6 26],[ 3.76363636 19.23636364] ; [ 5.23636364 26.76363636],0
s3,1,0.580847,0.304867,[ 6 16] ; [11 21],[ 6.92592593 15.07407407] ; [10.07407407 21.92592593],0
u3,1,0.605577,0.266667,[3 7] ; [2 8],[2.5 7.5] ; [2.5 7.5],0
p3,1,0.620294,0.245455,[ 3 19] ; [ 6 26],[ 3.66666667 18.33333333] ; [ 5.33333333 26.66666667],0
n1,1,0.630872,0.23088,[5 5] ; [ 9 13],[4.375 5.625] ; [ 9.625 12.375],0
p11,1,0.655306,0.199275,[ 7 16] ; [ 8 24],[ 6.27272727 16.72727273] ; [ 8.72727273 23.27272727],0
r3,1,0.655306,0.199275,[10 13] ; [12 20],[ 9.2 13.8] ; [12.8 19.2],0
s2,1,0.681771,0.168139,[ 4 19] ; [ 7 25],[ 4.6 18.4] ; [ 6.4 25.6],0
a7,1,0.698205,0.150346,[11 12] ; [17 15],[11.70909091 11.29090909] ; [16.29090909 15.70909091],0
n6,1,0.72435,0.124362,[10 13] ; [12 19],[ 9.37037037 13.62962963] ; [12.62962963 18.37037037],0
d4,1,0.758701,0.094364,[16  7] ; [21 11],[15.47272727  7.52727273] ; [21.52727273 10.47272727],0
u1,1,0.75929,0.093889,[ 1 22] ; [ 2 30],[ 1.25454545 21.74545455] ; [ 1.74545455 30.25454545],0
s6,1,0.784573,0.074728,[ 5 18] ; [ 6 26],[ 4.6 18.4] ; [ 6.4 25.6],0
n2,1,0.811235,0.057041,[5 5] ; [12 10],[5.3125 4.6875] ; [11.6875 10.3125],0
p7,1,0.829678,0.046274,[ 5 18] ; [ 6 25],[ 4.68518519 18.31481481] ; [ 6.31481481 24.68518519],0
p1,1,0.861349,0.030505,[ 4 19] ; [ 5 27],[ 3.76363636 19.23636364] ; [ 5.23636364 26.76363636],0
s1,1,0.861349,0.030505,[ 4 19] ; [ 5 27],[ 3.76363636 19.23636364] ; [ 5.23636364 26.76363636],0
p4,1,0.897464,0.016606,[ 4 19] ; [ 6 26],[ 4.18181818 18.81818182] ; [ 5.81818182 26.18181818],0
s8,1,0.931112,0.007473,[ 2 21] ; [ 3 29],[ 2.09090909 20.90909091] ; [ 2.90909091 29.09090909],0
p9,1,0.935358,0.006578,[ 7 14] ; [10 21],[ 6.86538462 14.13461538] ; [10.13461538 20.86538462],0
s4,1,0.952432,0.003558,[ 3 20] ; [ 4 28],[ 2.92727273 20.07272727] ; [ 4.07272727 27.92727273],0
v2,1,0.973032,0.001143,[ 7 15] ; [10 21],[ 7.05660377 14.94339623] ; [ 9.94339623 21.05660377],0
