Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,57.246726,[ 24 117] ; [41 15],[46.52284264 94.47715736] ; [18.47715736 37.52284264],1
s2,1,0.0,44.450678,[ 37 112] ; [43 14],[57.86407767 91.13592233] ; [22.13592233 34.86407767],1
s3,1,0.0,25.394531,[48 98] ; [41 16],[64.00985222 81.99014778] ; [24.99014778 32.00985222],1
s6,1,6e-06,20.499,[54 92] ; [40 15],[68.27860697 77.72139303] ; [25.72139303 29.27860697],1
p6,1,9e-06,19.679316,[ 30 115] ; [29 26],[ 42.775 102.225] ; [16.225 38.775],1
p11,1,0.00036,12.727228,[86 63] ; [48  9],[96.9223301 52.0776699] ; [37.0776699 19.9223301],1
p4,1,0.000527,12.016491,[51 96] ; [35 22],[61.97058824 85.02941176] ; [24.02941176 32.97058824],1
p10,1,0.000758,11.340393,[83 62] ; [47 10],[93.31683168 51.68316832] ; [36.68316832 20.31683168],1
p3,1,0.001152,10.565035,[ 44 103] ; [31 26],[54.04411765 92.95588235] ; [20.95588235 36.04411765],0
d1,1,0.004618,8.023191,[ 49 100] ; [31 26],[57.86407767 91.13592233] ; [22.13592233 34.86407767],0
p7,1,0.005035,7.86684,[61 86] ; [35 20],[69.86138614 77.13861386] ; [26.13861386 28.86138614],0
u3,1,0.006096,7.521777,[19 47] ; [12  7],[24.07058824 41.92941176] ; [ 6.92941176 12.07058824],0
s5,1,0.007751,7.090197,[ 23 122] ; [17 34],[ 29.59183673 115.40816327] ; [10.40816327 40.59183673],0
p9,1,0.009123,6.798629,[97 46] ; [49  8],[104.39  38.61] ; [41.61 15.39],0
r3,1,0.009901,6.652537,[111  37] ; [52  5],[117.67804878  30.32195122] ; [45.32195122 11.67804878],0
v2,1,0.012391,6.25398,[49 98] ; [28 25],[56.595 90.405] ; [20.405 32.595],0
p2,1,0.014179,6.015685,[93 55] ; [46 11],[100.35121951  47.64878049] ; [38.64878049 18.35121951],0
r4,1,0.018214,5.575414,[72 77] ; [38 19],[79.5631068 69.4368932] ; [30.4368932 26.5631068],0
v3,1,0.018368,5.560674,[ 33 115] ; [21 33],[ 39.56435644 108.43564356] ; [14.43564356 39.56435644],0
a5,1,0.026468,4.925204,[71 78] ; [37 20],[78.11650485 70.88349515] ; [29.88349515 27.11650485],0
u2,1,0.027148,4.881351,[23 43] ; [12  7],[27.17647059 38.82352941] ; [ 7.82352941 11.17647059],0
p8,1,0.037557,4.324961,[ 45 101] ; [26 30],[51.31683168 94.68316832] ; [19.68316832 36.31683168],0
v4,1,0.041583,4.152085,[114  35] ; [50  6],[119.2  29.8] ; [44.8 11.2],0
v1,1,0.047472,3.928583,[47 99] ; [26 29],[53.02487562 92.97512438] ; [19.97512438 35.02487562],0
n1,1,0.064051,3.429253,[17 38] ; [9 7],[20.14084507 34.85915493] ; [ 5.85915493 10.14084507],0
s1,1,0.071547,3.247161,[  3 146] ; [ 4 52],[  5.08780488 143.91219512] ; [ 1.91219512 54.08780488],0
d4,1,0.110745,2.543557,[95 54] ; [43 14],[99.81553398 49.18446602] ; [38.18446602 18.81553398],0
r2,1,0.130164,2.290546,[109  36] ; [46  8],[112.93969849  32.06030151] ; [42.06030151 11.93969849],0
a2,1,0.141913,2.157089,[ 13 136] ; [ 9 48],[ 15.91262136 133.08737864] ; [ 6.08737864 50.91262136],0
a3,1,0.142558,2.150128,[82 66] ; [38 19],[86.63414634 61.36585366] ; [33.36585366 23.63414634],0
s4,1,0.181052,1.788968,[ 29 120] ; [16 41],[ 32.54854369 116.45145631] ; [12.45145631 44.54854369],0
p1,1,0.194574,1.682638,[ 12 137] ; [ 8 49],[ 14.46601942 134.53398058] ; [ 5.53398058 51.46601942],0
a1,1,0.246247,1.344471,[ 12 137] ; [ 2 55],[ 10.12621359 138.87378641] ; [ 3.87378641 53.12621359],0
d5,1,0.263518,1.250179,[97 51] ; [42 15],[100.35121951  47.64878049] ; [38.64878049 18.35121951],0
d2,1,0.282849,1.153351,[55 92] ; [26 31],[58.36764706 88.63235294] ; [22.63235294 34.36764706],0
a4,1,0.326849,0.961343,[ 44 104] ; [21 36],[ 46.92682927 101.07317073] ; [18.07317073 38.92682927],0
b2,1,0.329152,0.952233,[30 52] ; [12 31],[27.552 54.448] ; [14.448 28.552],0
b3,1,0.329152,0.952233,[30 52] ; [12 31],[27.552 54.448] ; [14.448 28.552],0
n6,1,0.38243,0.762874,[106  43] ; [44 13],[108.49514563  40.50485437] ; [41.50485437 15.49514563],0
b1,1,0.408985,0.681749,[67 82] ; [22 35],[64.37378641 84.62621359] ; [24.62621359 32.37378641],0
a6,1,0.441598,0.592126,[80 69] ; [34 23],[82.45631068 66.54368932] ; [31.54368932 25.45631068],0
b5,1,0.457929,0.550951,[91 58] ; [38 19],[93.30582524 55.69417476] ; [35.69417476 21.30582524],0
u4,1,0.478107,0.503178,[  1 148] ; [ 1 56],[  1.44660194 147.55339806] ; [ 0.55339806 56.44660194],0
n5,1,0.509573,0.434944,[94 54] ; [39 18],[96.0195122 51.9804878] ; [36.9804878 20.0195122],0
n4,1,0.611367,0.258188,[91 58] ; [37 20],[92.58252427 56.41747573] ; [35.41747573 21.58252427],0
u1,1,0.651343,0.204211,[  8 141] ; [ 4 53],[  8.67961165 140.32038835] ; [ 3.32038835 53.67961165],0
d3,1,0.713041,0.135259,[79 68] ; [29 28],[77.82352941 69.17647059] ; [30.17647059 26.82352941],0
p12,1,0.759017,0.094109,[  4 144] ; [ 2 55],[  4.33170732 143.66829268] ; [ 1.66829268 55.33170732],0
a8,1,0.772706,0.083427,[ 14 130] ; [ 6 48],[ 14.54545455 129.45454545] ; [ 5.45454545 48.54545455],0
b4,1,0.906449,0.013811,[85 64] ; [32 25],[84.62621359 64.37378641] ; [32.37378641 24.62621359],0
n2,1,0.914927,0.011412,[39 16] ; [13  5],[39.17808219 15.82191781] ; [12.82191781  5.17808219],0
n3,1,0.925056,0.008848,[36 19] ; [12  6],[36.16438356 18.83561644] ; [11.83561644  6.16438356],0
a7,1,0.993887,5.9e-05,[83 65] ; [32 25],[83.02439024 64.97560976] ; [31.97560976 25.02439024],0
