Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.002374,9.235009,[27  2] ; [46 27],[20.75490196  8.24509804] ; [52.24509804 20.75490196],0
n4,1,0.587114,0.294873,[12 17] ; [26 47],[10.80392157 18.19607843] ; [27.19607843 45.80392157],0
b5,1,0.587114,0.294873,[17 12] ; [47 26],[18.19607843 10.80392157] ; [45.80392157 27.19607843],0
a4,1,0.587114,0.294873,[12 17] ; [26 47],[10.80392157 18.19607843] ; [27.19607843 45.80392157],0
p10,1,0.607011,0.26455,[20  8] ; [55 17],[21.  7.] ; [54. 18.],0
a7,1,0.609497,0.260909,[22  7] ; [51 21],[20.96039604  8.03960396] ; [52.03960396 19.96039604],0
s3,1,0.611418,0.258115,[23  6] ; [61 12],[23.88235294  5.11764706] ; [60.11764706 12.88235294],0
p3,1,0.627552,0.235395,[13 15] ; [30 43],[11.92079208 16.07920792] ; [31.07920792 41.92079208],0
n2,1,0.642279,0.215774,[6 3] ; [15  5],[6.51724138 2.48275862] ; [14.48275862  5.51724138],0
s7,1,0.645993,0.210989,[12 14] ; [36 34],[13. 13.] ; [35. 35.],0
p7,1,0.689958,0.159131,[14 13] ; [40 31],[14.87755102 12.12244898] ; [39.12244898 31.87755102],0
a2,1,0.690891,0.158123,[ 7 22] ; [15 58],[ 6.25490196 22.74509804] ; [15.74509804 57.25490196],0
u3,1,0.696681,0.151948,[6 3] ; [22  8],[6.46153846 2.53846154] ; [21.53846154  8.46153846],0
n6,1,0.731897,0.117377,[17 11] ; [47 26],[17.74257426 10.25742574] ; [46.25742574 26.74257426],0
p2,1,0.795945,0.066873,[20  8] ; [54 19],[20.51485149  7.48514851] ; [53.48514851 19.51485149],0
r2,1,0.80886,0.058514,[27  2] ; [66  6],[26.7029703  2.2970297] ; [66.2970297  5.7029703],0
d3,1,0.814918,0.054796,[22  7] ; [53 19],[21.53465347  7.46534653] ; [53.46534653 18.53465347],0
p4,1,0.853263,0.034209,[14 14] ; [38 35],[14.41584158 13.58415842] ; [37.58415842 35.41584158],0
n3,1,0.871524,0.026154,[7 2] ; [15  5],[6.82758621 2.17241379] ; [15.17241379  4.82758621],0
s8,1,0.876654,0.024091,[14 15] ; [34 39],[13.64705882 15.35294118] ; [34.35294118 38.64705882],0
p11,1,0.877909,0.023599,[17 12] ; [44 29],[17.34313725 11.65686275] ; [43.65686275 29.34313725],0
s5,1,0.882716,0.021764,[13 15] ; [30 37],[12.67368421 15.32631579] ; [30.32631579 36.67368421],0
b1,1,0.913936,0.01168,[10 19] ; [26 47],[10.23529412 18.76470588] ; [25.76470588 47.23529412],0
s6,1,0.922939,0.009357,[24  5] ; [59 13],[23.83168317  5.16831683] ; [59.16831683 12.83168317],0
s1,1,0.993209,7.2e-05,[ 2 27] ; [ 5 68],[ 1.99019608 27.00980392] ; [ 5.00980392 67.99019608],0
