Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.002317,9.280097,[13 30] ; [7 1],[16.8627451 26.1372549] ; [3.1372549 4.8627451],0
s6,1,0.005789,7.614829,[ 9 34] ; [5 2],[12.04 30.96] ; [1.96 5.04],0
s8,1,0.006747,7.339172,[ 3 40] ; [3 4],[ 5.16 37.84] ; [0.84 6.16],0
s5,1,0.008944,6.833887,[ 5 38] ; [4 4],[ 7.58823529 35.41176471] ; [1.41176471 6.58823529],0
p3,1,0.010156,6.607304,[ 5 37] ; [4 4],[ 7.56 34.44] ; [1.44 6.56],0
p8,1,0.017659,5.629629,[ 4 39] ; [3 4],[ 6.02 36.98] ; [0.98 6.02],0
a7,1,0.047512,3.927152,[16 27] ; [6 2],[18.54901961 24.45098039] ; [3.45098039 4.54901961],0
p9,1,0.050629,3.820519,[13 27] ; [5 2],[15.31914894 24.68085106] ; [2.68085106 4.31914894],0
p5,1,0.053136,3.739648,[ 2 40] ; [2 6],[ 3.36 38.64] ; [0.64 7.36],0
p6,1,0.053136,3.739648,[ 2 40] ; [2 6],[ 3.36 38.64] ; [0.64 7.36],0
s2,1,0.064655,3.413763,[ 5 38] ; [3 5],[ 6.74509804 36.25490196] ; [1.25490196 6.74509804],0
d2,1,0.065104,3.402338,[20 22] ; [1 7],[17.64 24.36] ; [3.36 4.64],0
b5,1,0.084646,2.973353,[18 25] ; [6 2],[20.23529412 22.76470588] ; [3.76470588 4.23529412],0
a6,1,0.2593,1.27249,[20 23] ; [2 6],[18.54901961 24.45098039] ; [3.45098039 4.54901961],0
p10,1,0.297249,1.086495,[13 29] ; [4 4],[14.28 27.72] ; [2.72 5.28],0
p11,1,0.310338,1.029237,[ 9 34] ; [3 5],[10.11764706 32.88235294] ; [1.88235294 6.11764706],0
b4,1,0.311316,1.025083,[24 19] ; [6 2],[25.29411765 17.70588235] ; [4.70588235 3.29411765],0
b2,1,0.335292,0.928352,[12 16] ; [1 4],[11.03030303 16.96969697] ; [1.96969697 3.03030303],0
b3,1,0.335292,0.928352,[12 16] ; [1 4],[11.03030303 16.96969697] ; [1.96969697 3.03030303],0
s7,1,0.361946,0.831131,[ 7 33] ; [2 4],[ 7.82608696 32.17391304] ; [1.17391304 4.82608696],0
a3,1,0.409395,0.680556,[23 19] ; [5 2],[24. 18.] ; [4. 3.],0
p1,1,0.430183,0.62233,[ 6 37] ; [2 6],[ 6.74509804 36.25490196] ; [1.25490196 6.74509804],0
p7,1,0.488422,0.48,[ 6 34] ; [2 6],[ 6.66666667 33.33333333] ; [1.33333333 6.66666667],0
d3,1,0.50699,0.440275,[16 27] ; [2 6],[15.17647059 27.82352941] ; [2.82352941 5.17647059],0
v1,1,0.584521,0.298983,[12 31] ; [3 5],[12.64705882 30.35294118] ; [2.35294118 5.64705882],0
n4,1,0.586078,0.296512,[28 15] ; [6 2],[28.66666667 14.33333333] ; [5.33333333 2.66666667],0
p2,1,0.613505,0.255102,[12 30] ; [3 5],[12.6 29.4] ; [2.4 5.6],0
v3,1,0.675693,0.175014,[ 8 35] ; [2 6],[ 8.43137255 34.56862745] ; [1.56862745 6.43137255],0
s4,1,0.67749,0.172965,[ 8 35] ; [1 7],[ 7.58823529 35.41176471] ; [1.41176471 6.58823529],0
d1,1,0.684175,0.165464,[13 30] ; [3 5],[13.49019608 29.50980392] ; [2.50980392 5.49019608],0
s3,1,0.712659,0.135636,[11 31] ; [2 4],[11.375 30.625] ; [1.625 4.375],0
u3,1,0.759209,0.093954,[ 5 15] ; [1 2],[ 5.2173913 14.7826087] ; [0.7826087 2.2173913],0
n5,1,0.765512,0.088953,[30 13] ; [6 2],[30.35294118 12.64705882] ; [5.64705882 2.35294118],0
s1,1,0.780033,0.077995,[ 4 39] ; [1 7],[ 4.21568627 38.78431373] ; [0.78431373 7.21568627],0
d5,1,0.855968,0.032946,[23 20] ; [4 4],[22.76470588 20.23529412] ; [4.23529412 3.76470588],0
a5,1,0.855968,0.032946,[20 23] ; [4 4],[20.23529412 22.76470588] ; [3.76470588 4.23529412],0
b1,1,0.913801,0.011717,[26 17] ; [5 3],[26.1372549 16.8627451] ; [4.8627451 3.1372549],0
d4,1,0.951829,0.003649,[22 21] ; [4 4],[21.92156863 21.07843137] ; [4.07843137 3.92156863],0
v2,1,0.962128,0.002255,[ 5 37] ; [1 7],[ 5.04 36.96] ; [0.96 7.04],0
