Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,122.258437,[ 1 92] ; [234 124],[48.45898004 44.54101996] ; [186.54101996 171.45898004],1
d3,1,0.0,88.351325,[21 70] ; [271  87],[59.18040089 31.81959911] ; [232.81959911 125.18040089],1
d5,1,0.0,67.619037,[42 50] ; [307  51],[71.35111111 20.64888889] ; [277.64888889  80.35111111],1
a5,1,0.0,34.003159,[37 56] ; [258 100],[60.83148559 32.16851441] ; [234.16851441 123.83148559],1
d2,1,0.0,28.838105,[16 77] ; [171 185],[38.73273942 54.26726058] ; [148.26726058 207.73273942],1
a3,1,1.6e-05,18.565719,[37 56] ; [230 127],[55.18 37.82] ; [211.82 145.18],1
a4,1,3.6e-05,17.047196,[18 74] ; [154 204],[35.16444444 56.83555556] ; [136.83555556 221.16444444],1
u1,1,0.00047,12.232066,[ 1 92] ; [ 50 308],[10.51662971 82.48337029] ; [ 40.48337029 317.51662971],1
a7,1,0.000659,11.600394,[55 37] ; [276  81],[67.82182628 24.17817372] ; [263.17817372  93.82182628],1
p10,1,0.001092,10.664855,[54 35] ; [274  79],[66.04524887 22.95475113] ; [261.95475113  91.04524887],0
s5,1,0.001297,10.346358,[ 8 80] ; [ 86 259],[19.1039261 68.8960739] ; [ 74.8960739 270.1039261],0
a2,1,0.001628,9.928044,[ 6 87] ; [ 73 285],[16.29046563 76.70953437] ; [ 62.70953437 295.29046563],0
r1,1,0.003808,8.37332,[59 33] ; [280  76],[69.61607143 22.38392857] ; [269.38392857  86.61607143],0
a6,1,0.00511,7.840244,[53 40] ; [258 100],[64.1308204 28.8691796] ; [246.8691796 111.1308204],0
r2,1,0.009433,6.738945,[80 13] ; [332  21],[85.9103139  7.0896861] ; [326.0896861  26.9103139],0
b3,1,0.011139,6.443022,[ 9 43] ; [ 66 118],[16.52542373 35.47457627] ; [ 58.47457627 125.52542373],0
b2,1,0.011139,6.443022,[ 9 43] ; [ 66 118],[16.52542373 35.47457627] ; [ 58.47457627 125.52542373],0
v2,1,0.01663,5.735041,[35 51] ; [188 153],[44.91334895 41.08665105] ; [178.08665105 162.91334895],0
n3,1,0.01845,5.552885,[21  1] ; [63 25],[16.8  5.2] ; [67.2 20.8],0
s2,1,0.021777,5.263484,[18 72] ; [115 240],[26.8988764 63.1011236] ; [106.1011236 248.8988764],0
u2,1,0.0277,4.846623,[21 35] ; [69 56],[27.84530387 28.15469613] ; [62.15469613 62.84530387],0
p9,1,0.030892,4.658977,[64 27] ; [285  68],[71.52927928 19.47072072] ; [277.47072072  75.52927928],0
p2,1,0.035809,4.406199,[66 26] ; [289  65],[73.22869955 18.77130045] ; [281.77130045  72.22869955],0
p1,1,0.05454,3.696107,[10 82] ; [ 19 337],[ 5.95535714 86.04464286] ; [ 23.04464286 332.95535714],0
r4,1,0.082545,3.014069,[79 14] ; [326  32],[83.51441242  9.48558758] ; [321.48558758  36.51441242],0
v1,1,0.115786,2.473411,[36 54] ; [172 177],[42.64236902 47.35763098] ; [165.35763098 183.64236902],0
s1,1,0.118784,2.433284,[ 4 86] ; [  6 346],[ 2.0361991 87.9638009] ; [  7.9638009 344.0361991],0
b4,1,0.12481,2.355903,[49 44] ; [220 138],[55.47006652 37.52993348] ; [213.52993348 144.47006652],0
v3,1,0.226908,1.460139,[23 67] ; [110 232],[27.70833333 62.29166667] ; [105.29166667 236.70833333],0
s6,1,0.228005,1.453261,[41 50] ; [182 167],[46.12045455 44.87954545] ; [176.87954545 172.12045455],0
a1,1,0.242348,1.366884,[ 1 92] ; [ 12 346],[ 2.68070953 90.31929047] ; [ 10.31929047 347.68070953],0
u3,1,0.321098,0.984469,[26 30] ; [68 57],[29.08287293 26.91712707] ; [64.91712707 60.08287293],0
p8,1,0.337292,0.920697,[38 52] ; [169 184],[42.05417607 47.94582393] ; [164.94582393 188.05417607],0
s4,1,0.343635,0.896823,[15 77] ; [ 44 307],[12.25282167 79.74717833] ; [ 46.74717833 304.25282167],0
p4,1,0.35364,0.860351,[42 51] ; [178 174],[45.97752809 47.02247191] ; [174.02247191 177.97752809],0
p3,1,0.380652,0.768595,[40 53] ; [135 220],[36.328125 56.671875] ; [138.671875 216.328125],0
n2,1,0.381286,0.766551,[18  4] ; [64 24],[16.4  5.6] ; [65.6 22.4],0
n4,1,0.427621,0.629276,[59 34] ; [242 115],[62.20666667 30.79333333] ; [238.79333333 118.20666667],0
b1,1,0.496318,0.4628,[36 57] ; [125 233],[33.19955654 59.80044346] ; [127.80044346 230.19955654],0
a8,1,0.511623,0.430747,[11 72] ; [ 36 300],[ 9.31026253 73.68973747] ; [ 37.68973747 298.31026253],0
s8,1,0.520974,0.411965,[16 77] ; [ 72 285],[18.18666667 74.81333333] ; [ 69.81333333 287.18666667],0
p7,1,0.645048,0.212201,[49 41] ; [200 150],[50.93181818 39.06818182] ; [198.06818182 151.93181818],0
n6,1,0.661415,0.19181,[72 21] ; [283  73],[73.53006682 19.46993318] ; [281.46993318  74.53006682],0
p6,1,0.66939,0.182317,[23 68] ; [ 96 253],[24.61136364 66.38863636] ; [ 94.38863636 254.61136364],0
p11,1,0.732096,0.117195,[72 21] ; [283  75],[73.20399113 19.79600887] ; [281.79600887  76.20399113],0
p5,1,0.738736,0.11124,[ 5 86] ; [ 23 334],[ 5.6875 85.3125] ; [ 22.3125 334.6875],0
s3,1,0.81959,0.052017,[35 56] ; [140 212],[35.94808126 55.05191874] ; [139.05191874 212.94808126],0
b5,1,0.843079,0.039187,[60 33] ; [227 131],[59.18181818 33.81818182] ; [227.81818182 130.18181818],0
n1,1,0.867947,0.027644,[ 6 16] ; [25 61],[ 6.31481481 15.68518519] ; [24.68518519 61.31481481],0
p12,1,0.892413,0.018293,[ 5 87] ; [ 18 336],[ 4.74439462 87.25560538] ; [ 18.25560538 335.74439462],0
v4,1,0.898882,0.016148,[86  6] ; [335  22],[86.26280624  5.73719376] ; [334.73719376  22.26280624],0
n5,1,0.937446,0.006159,[61 32] ; [230 123],[60.6793722 32.3206278] ; [230.3206278 122.6793722],0
