Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.00037,12.676239,[27 18] ; [13 40],[18.36734694 26.63265306] ; [21.63265306 31.36734694],1
p7,1,0.005831,7.601784,[32 13] ; [22 29],[25.3125 19.6875] ; [28.6875 22.3125],0
p6,1,0.009071,6.808783,[17 28] ; [ 7 42],[11.4893617 33.5106383] ; [12.5106383 36.4893617],0
n6,1,0.009419,6.741543,[34 10] ; [28 26],[27.83673469 16.16326531] ; [34.16326531 19.83673469],0
p8,1,0.010615,6.528712,[26 19] ; [17 36],[19.74489796 25.25510204] ; [23.25510204 29.74489796],0
a2,1,0.049396,3.861835,[13 32] ; [ 7 47],[ 9.09090909 35.90909091] ; [10.90909091 43.09090909],0
u1,1,0.054006,3.7125,[ 8 37] ; [ 3 51],[ 5. 40.] ; [ 6. 48.],0
p5,1,0.057681,3.602832,[ 5 40] ; [ 1 52],[ 2.75510204 42.24489796] ; [ 3.24489796 49.75510204],0
s7,1,0.058281,3.585634,[22 21] ; [17 36],[17.46875 25.53125] ; [21.53125 31.46875],0
s2,1,0.060926,3.511989,[26 19] ; [21 33],[21.36363636 23.63636364] ; [25.63636364 28.36363636],0
s3,1,0.101308,2.68483,[27 18] ; [23 30],[22.95918367 22.04081633] ; [27.04081633 25.95918367],0
p12,1,0.116449,2.464437,[ 4 41] ; [ 1 52],[ 2.29591837 42.70408163] ; [ 2.70408163 50.29591837],0
d2,1,0.127062,2.328042,[20 25] ; [16 38],[16.36363636 28.63636364] ; [19.63636364 34.36363636],0
s5,1,0.129209,2.301982,[18 27] ; [13 38],[14.53125 30.46875] ; [16.46875 34.53125],0
n5,1,0.1392,2.186786,[22 22] ; [19 35],[18.40816327 25.59183673] ; [22.59183673 31.40816327],0
s8,1,0.144616,2.128146,[20 25] ; [16 37],[16.53061224 28.46938776] ; [19.46938776 33.53061224],0
a5,1,0.178547,1.809677,[34 11] ; [34 20],[30.90909091 14.09090909] ; [37.09090909 16.90909091],0
d5,1,0.196143,1.670864,[36  9] ; [37 17],[33.18181818 11.81818182] ; [39.81818182 14.18181818],0
d3,1,0.219357,1.508571,[32 13] ; [32 22],[29.09090909 15.90909091] ; [34.90909091 19.09090909],0
d1,1,0.286593,1.135556,[24 21] ; [23 31],[21.36363636 23.63636364] ; [25.63636364 28.36363636],0
s6,1,0.287746,1.130136,[32 13] ; [31 20],[29.53125 15.46875] ; [33.46875 17.53125],0
a4,1,0.332767,0.938099,[21 24] ; [20 34],[18.63636364 26.36363636] ; [22.36363636 31.63636364],0
r4,1,0.337193,0.921076,[34 11] ; [45  9],[35.90909091  9.09090909] ; [43.09090909 10.90909091],0
b5,1,0.345538,0.889776,[30 15] ; [31 23],[27.72727273 17.27272727] ; [33.27272727 20.72727273],0
n2,1,0.385223,0.753968,[10  4] ; [20  4],[11.05263158  2.94736842] ; [18.94736842  5.05263158],0
a6,1,0.420224,0.649687,[31 14] ; [33 21],[29.09090909 15.90909091] ; [34.90909091 19.09090909],0
p10,1,0.424006,0.639185,[36  9] ; [38 14],[34.32989691 10.67010309] ; [39.67010309 12.32989691],0
a7,1,0.472329,0.516522,[33 12] ; [36 18],[31.36363636 13.63636364] ; [37.63636364 16.36363636],0
b1,1,0.473441,0.513934,[19 26] ; [19 35],[17.27272727 27.72727273] ; [20.72727273 33.27272727],0
p1,1,0.499974,0.454991,[ 5 39] ; [ 4 50],[ 4.04081633 39.95918367] ; [ 4.95918367 49.04081633],0
r2,1,0.542265,0.371357,[39  6] ; [48  5],[39.94897959  5.05102041] ; [47.05102041  5.94897959],0
n3,1,0.557145,0.344671,[8 6] ; [16  8],[8.84210526 5.15789474] ; [15.15789474  8.84210526],0
u2,1,0.557765,0.343588,[9 4] ; [10  7],[8.23333333 4.76666667] ; [10.76666667  6.23333333],0
r1,1,0.587773,0.293836,[32 13] ; [41 13],[33.18181818 11.81818182] ; [39.81818182 14.18181818],0
n1,1,0.588355,0.292921,[ 4 10] ; [ 5 19],[ 3.31578947 10.68421053] ; [ 5.68421053 18.31578947],0
b4,1,0.599064,0.27641,[26 19] ; [34 20],[27.27272727 17.72727273] ; [32.72727273 21.27272727],0
a3,1,0.634936,0.225427,[32 13] ; [36 18],[30.90909091 14.09090909] ; [37.09090909 16.90909091],0
