Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,81.211347,[49 63] ; [209  26],[83.27377522 28.72622478] ; [174.72622478  60.27377522],1
n6,1,0.0,42.885816,[66 46] ; [209  25],[89.01734104 22.98265896] ; [185.98265896  48.01734104],1
p10,1,0.000131,14.633238,[64 46] ; [182  51],[78.89212828 31.10787172] ; [167.10787172  65.89212828],1
v3,1,0.000726,11.421292,[24 79] ; [ 96 129],[37.68292683 65.31707317] ; [ 82.31707317 142.68292683],1
s6,1,0.001274,10.380332,[58 52] ; [165  69],[71.30813953 38.69186047] ; [151.69186047  82.30813953],0
s7,1,0.002523,9.124034,[34 69] ; [115 111],[46.64741641 56.35258359] ; [102.35258359 123.64741641],0
p9,1,0.003164,8.710604,[70 40] ; [184  50],[81.22093023 28.77906977] ; [172.77906977  61.22093023],0
s4,1,0.009473,6.731362,[27 85] ; [ 30 201],[18.6122449 93.3877551] ; [ 38.3877551 192.6122449],0
s2,1,0.013914,6.04907,[45 67] ; [125 105],[55.67251462 56.32748538] ; [114.32748538 115.67251462],0
a2,1,0.015817,5.823087,[21 91] ; [ 73 162],[30.34005764 81.65994236] ; [ 63.65994236 171.34005764],0
v1,1,0.01704,5.692213,[42 67] ; [120 109],[52.24260355 56.75739645] ; [109.75739645 119.24260355],0
p4,1,0.017592,5.636328,[38 74] ; [111 123],[48.23121387 63.76878613] ; [100.76878613 133.23121387],0
p12,1,0.023275,5.147831,[  2 108] ; [ 19 216],[  6.69565217 103.30434783] ; [ 14.30434783 220.69565217],0
r4,1,0.02983,4.719063,[97 15] ; [220  15],[102.31700288   9.68299712] ; [214.68299712  20.31700288],0
d5,1,0.043311,4.083204,[83 29] ; [195  39],[89.98843931 22.01156069] ; [188.01156069  45.98843931],0
p3,1,0.044822,4.025336,[29 83] ; [ 86 148],[37.22543353 74.77456647] ; [ 77.77456647 156.22543353],0
a5,1,0.050232,3.833683,[72 40] ; [175  60],[79.72334294 32.27665706] ; [167.27665706  67.72334294],0
u1,1,0.053616,3.724616,[17 95] ; [ 57 178],[23.88472622 88.11527378] ; [ 50.11527378 184.88472622],0
s3,1,0.057048,3.621203,[54 57] ; [137  93],[62.17302053 48.82697947] ; [128.82697947 101.17302053],0
p11,1,0.063486,3.443881,[70 42] ; [170  65],[77.46397695 34.53602305] ; [162.53602305  72.46397695],0
d2,1,0.064805,3.409933,[47 65] ; [122 110],[55.02325581 56.97674419] ; [113.97674419 118.02325581],0
n2,1,0.072121,3.234076,[24 18] ; [48 17],[28.26168224 13.73831776] ; [43.73831776 21.26168224],0
a3,1,0.078469,3.096322,[72 40] ; [172  62],[78.98265896 33.01734104] ; [165.01734104  68.98265896],0
a8,1,0.084287,2.980233,[ 8 97] ; [ 30 179],[12.70700637 92.29299363] ; [ 25.29299363 183.70700637],0
s8,1,0.084388,2.978288,[36 75] ; [ 99 136],[43.30924855 67.69075145] ; [ 91.69075145 143.30924855],0
n3,1,0.104903,2.629378,[34  7] ; [44 20],[30.45714286 10.54285714] ; [47.54285714 16.45714286],0
p7,1,0.132891,2.258407,[41 71] ; [103 125],[47.43529412 64.56470588] ; [ 96.56470588 131.43529412],0
a6,1,0.134173,2.243541,[71 41] ; [167  67],[77.04046243 34.95953757] ; [160.95953757  73.04046243],0
p5,1,0.141575,2.160758,[  3 108] ; [ 15 216],[  5.84210526 105.15789474] ; [ 12.15789474 218.84210526],0
s5,1,0.143805,2.136759,[24 80] ; [ 71 159],[29.58083832 74.41916168] ; [ 65.41916168 164.58083832],0
d1,1,0.146968,2.103439,[57 55] ; [139  96],[63.26224784 48.73775216] ; [132.73775216 102.26224784],0
r2,1,0.215972,1.530939,[104   7] ; [227   8],[106.18786127   4.81213873] ; [224.81213873  10.18786127],0
n1,1,0.234252,1.414856,[12 31] ; [25 39],[14.86915888 28.13084112] ; [22.13084112 41.86915888],0
a1,1,0.23605,1.404027,[  3 109] ; [ 13 222],[  5.16426513 106.83573487] ; [ 10.83573487 224.16426513],0
v4,1,0.269905,1.217231,[101   9] ; [222  12],[103.28488372   6.71511628] ; [219.71511628  14.28488372],0
a4,1,0.350796,0.870576,[50 62] ; [117 117],[54.05780347 57.94219653] ; [112.94219653 121.05780347],0
p6,1,0.371341,0.799173,[21 90] ; [ 54 179],[24.2005814 86.7994186] ; [ 50.7994186 182.2005814],0
p2,1,0.403375,0.698243,[76 36] ; [169  65],[79.30635838 32.69364162] ; [165.69364162  68.30635838],0
u4,1,0.409373,0.68062,[  1 111] ; [  5 230],[  1.93659942 110.06340058] ; [  4.06340058 230.93659942],0
b5,1,0.424266,0.638468,[67 45] ; [151  84],[70.36311239 41.63688761] ; [147.63688761  87.36311239],0
u3,1,0.451813,0.566101,[27 12] ; [39 24],[25.23529412 13.76470588] ; [40.76470588 22.23529412],0
d3,1,0.501591,0.451568,[74 38] ; [163  71],[76.71676301 35.28323699] ; [160.28323699  73.71676301],0
s1,1,0.532909,0.388841,[  5 107] ; [ 14 215],[  6.24046921 105.75953079] ; [ 12.75953079 216.24046921],0
b2,1,0.543017,0.369976,[20 39] ; [58 93],[21.91428571 37.08571429] ; [56.08571429 94.91428571],0
b3,1,0.543017,0.369976,[20 39] ; [58 93],[21.91428571 37.08571429] ; [56.08571429 94.91428571],0
b4,1,0.595558,0.281748,[71 41] ; [142  93],[68.74927954 43.25072046] ; [144.25072046  90.74927954],0
d4,1,0.641646,0.216596,[94 18] ; [190  42],[92.46511628 19.53488372] ; [191.53488372  40.46511628],0
b1,1,0.64888,0.207315,[41 71] ; [ 92 143],[42.92795389 69.07204611] ; [ 90.07204611 144.92795389],0
v2,1,0.680424,0.169648,[54 49] ; [124 102],[55.72644377 47.27355623] ; [122.27355623 103.72644377],0
p1,1,0.906929,0.013669,[  6 105] ; [ 12 223],[  5.77456647 105.22543353] ; [ 12.22543353 222.77456647],0
r3,1,0.928508,0.00805,[106   6] ; [222  12],[106.1734104   5.8265896] ; [221.8265896  12.1734104],0
