Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,2e-06,22.409282,[13 63] ; [34 27],[26.0729927 49.9270073] ; [20.9270073 40.0729927],1
v1,1,5e-06,20.656484,[23 52] ; [42 18],[36.11111111 38.88888889] ; [28.88888889 31.11111111],1
r3,1,1.8e-05,18.360934,[53 22] ; [60  1],[62.31617647 12.68382353] ; [50.68382353 10.31617647],1
p7,1,0.000507,12.090632,[29 45] ; [41 18],[38.94736842 35.05263158] ; [31.05263158 27.94736842],1
a7,1,0.00066,11.599624,[35 41] ; [45 15],[44.70588235 31.29411765] ; [35.29411765 24.70588235],1
r1,1,0.000733,11.404492,[40 36] ; [49 12],[49.37226277 26.62773723] ; [39.62773723 21.37226277],1
p3,1,0.001012,10.804711,[19 57] ; [31 28],[28.14814815 47.85185185] ; [21.85185185 37.14814815],0
r4,1,0.001983,9.565575,[50 26] ; [54  7],[57.69343066 18.30656934] ; [46.30656934 14.69343066],0
p10,1,0.002023,9.52887,[48 26] ; [52  7],[55.63909774 18.36090226] ; [44.36090226 14.63909774],0
p6,1,0.002557,9.09918,[17 58] ; [28 31],[25.18656716 49.81343284] ; [19.81343284 39.18656716],0
d3,1,0.004185,8.201864,[21 55] ; [31 29],[29.05882353 46.94117647] ; [22.94117647 37.05882353],0
v4,1,0.007336,7.188806,[60 16] ; [57  3],[65.38235294 10.61764706] ; [51.61764706  8.38235294],0
p8,1,0.007714,7.09868,[30 43] ; [38 21],[37.60606061 35.39393939] ; [30.39393939 28.60606061],0
p11,1,0.007885,7.059518,[48 28] ; [51 10],[54.91970803 21.08029197] ; [44.08029197 16.91970803],0
a5,1,0.010784,6.500558,[34 42] ; [40 20],[41.35294118 34.64705882] ; [32.64705882 27.35294118],0
u2,1,0.024623,5.050211,[13 30] ; [13  9],[17.2 25.8] ; [ 8.8 13.2],0
u3,1,0.029826,4.719298,[16 27] ; [15  8],[20.1969697 22.8030303] ; [10.8030303 12.1969697],0
a3,1,0.030684,4.670567,[33 41] ; [38 22],[39.20895522 34.79104478] ; [31.79104478 28.20895522],0
p9,1,0.033887,4.500416,[51 23] ; [50  9],[56.19548872 17.80451128] ; [44.80451128 14.19548872],0
s3,1,0.037623,4.321975,[33 41] ; [37 22],[38.94736842 35.05263158] ; [31.05263158 27.94736842],0
s1,1,0.039424,4.242482,[ 8 67] ; [ 1 58],[ 5.03731343 69.96268657] ; [ 3.96268657 55.03731343],0
s2,1,0.043639,4.070473,[28 48] ; [32 27],[33.77777778 42.22222222] ; [26.22222222 32.77777778],0
a6,1,0.057076,3.620388,[37 39] ; [39 21],[42.47058824 33.52941176] ; [33.52941176 26.47058824],0
n6,1,0.060736,3.517176,[57 18] ; [54  7],[61.21323529 13.78676471] ; [49.78676471 11.21323529],0
r2,1,0.062261,3.476104,[61 15] ; [55  5],[64.82352941 11.17647059] ; [51.17647059  8.82352941],0
s8,1,0.069139,3.303337,[19 56] ; [24 36],[23.88888889 51.11111111] ; [19.11111111 40.88888889],0
p4,1,0.100824,2.692455,[30 45] ; [32 27],[34.70149254 40.29850746] ; [27.29850746 31.70149254],0
s7,1,0.114762,2.487395,[30 44] ; [30 25],[34.41860465 39.58139535] ; [25.58139535 29.41860465],0
n2,1,0.137916,2.201064,[19  9] ; [10  1],[20.82051282  7.17948718] ; [8.17948718 2.82051282],0
p2,1,0.157815,1.995041,[48 28] ; [44 15],[51.79259259 24.20740741] ; [40.20740741 18.79259259],0
a1,1,0.160275,1.971631,[ 5 71] ; [ 1 60],[ 3.32846715 72.67153285] ; [ 2.67153285 58.32846715],0
n3,1,0.183725,1.767231,[16 11] ; [9 2],[17.76315789  9.23684211] ; [7.23684211 3.76315789],0
d4,1,0.192722,1.696686,[32 44] ; [32 28],[35.76470588 40.23529412] ; [28.23529412 31.76470588],0
b3,1,0.2134,1.548207,[21 25] ; [13 27],[18.18604651 27.81395349] ; [15.81395349 24.18604651],0
b2,1,0.2134,1.548207,[21 25] ; [13 27],[18.18604651 27.81395349] ; [15.81395349 24.18604651],0
s6,1,0.215822,1.531935,[39 35] ; [38 22],[42.52238806 31.47761194] ; [34.47761194 25.52238806],0
s4,1,0.240994,1.37477,[16 60] ; [ 8 52],[13.41176471 62.58823529] ; [10.58823529 49.41176471],0
