Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1e-06,23.589239,[25 39] ; [54 13],[38.59541985 25.40458015] ; [40.40458015 26.59541985],1
p1,1,0.000498,12.124527,[ 2 63] ; [16 51],[ 8.86363636 56.13636364] ; [ 9.13636364 57.86363636],1
p9,1,0.001422,10.176905,[45 20] ; [62  6],[52.29323308 12.70676692] ; [54.70676692 13.29323308],0
p3,1,0.002923,8.854679,[22 43] ; [40 27],[30.53030303 34.46969697] ; [31.46969697 35.53030303],0
s5,1,0.005553,7.689947,[ 8 55] ; [22 44],[14.65116279 48.34883721] ; [15.34883721 50.65116279],0
p10,1,0.005783,7.616611,[45 19] ; [60  7],[51.29770992 12.70229008] ; [53.70229008 13.29770992],0
p6,1,0.023329,5.143856,[14 51] ; [27 41],[20.03759398 44.96240602] ; [20.96240602 47.03759398],0
n2,1,0.023342,5.142857,[20  1] ; [10  5],[17.5  3.5] ; [12.5  2.5],0
p5,1,0.027689,4.847323,[ 3 62] ; [11 56],[ 6.89393939 58.10606061] ; [ 7.10606061 59.89393939],0
p4,1,0.029981,4.710395,[26 39] ; [40 28],[32.2556391 32.7443609] ; [33.7443609 34.2556391],0
a6,1,0.047561,3.92542,[33 32] ; [46 22],[38.60902256 26.39097744] ; [40.39097744 27.60902256],0
a7,1,0.047948,3.911792,[31 34] ; [44 24],[36.65413534 28.34586466] ; [38.34586466 29.65413534],0
p12,1,0.057525,3.607337,[ 2 63] ; [ 8 60],[ 4.88721805 60.11278195] ; [ 5.11278195 62.88721805],0
a3,1,0.068242,3.324796,[38 27] ; [29 39],[32.7443609 32.2556391] ; [34.2556391 33.7443609],0
s7,1,0.090087,2.872824,[19 43] ; [29 35],[23.61904762 38.38095238] ; [24.38095238 39.61904762],0
d5,1,0.102245,2.670173,[35 30] ; [27 41],[30.30075188 34.69924812] ; [31.69924812 36.30075188],0
d1,1,0.106312,2.608199,[ 1 64] ; [ 5 63],[ 2.93233083 62.06766917] ; [ 3.06766917 64.93233083],0
p2,1,0.117801,2.446322,[47 18] ; [56 11],[50.71969697 14.28030303] ; [52.28030303 14.71969697],0
b4,1,0.128463,2.310978,[41 24] ; [34 34],[36.65413534 28.34586466] ; [38.34586466 29.65413534],0
b1,1,0.149691,2.075396,[19 46] ; [28 40],[22.96992481 42.03007519] ; [24.03007519 43.96992481],0
n3,1,0.151494,2.057143,[20  1] ; [12  3],[18.66666667  2.33333333] ; [13.33333333  1.66666667],0
u1,1,0.188001,1.733213,[ 1 64] ; [ 4 64],[ 2.44360902 62.55639098] ; [ 2.55639098 65.44360902],0
s3,1,0.189595,1.720764,[34 29] ; [28 38],[30.27906977 32.72093023] ; [31.72093023 34.27906977],0
a8,1,0.201944,1.628257,[ 8 52] ; [ 4 58],[ 5.90163934 54.09836066] ; [ 6.09836066 55.90163934],0
n6,1,0.236427,1.401772,[55 10] ; [52 16],[52.29323308 12.70676692] ; [54.70676692 13.29323308],0
v1,1,0.268431,1.224749,[31 31] ; [27 40],[27.87596899 34.12403101] ; [30.12403101 36.87596899],0
v2,1,0.311682,1.023533,[25 36] ; [32 32],[27.816 33.184] ; [29.184 34.816],0
n4,1,0.351062,0.869615,[44 21] ; [51 17],[46.42857143 18.57142857] ; [48.57142857 19.42857143],0
s8,1,0.36553,0.818804,[20 45] ; [26 42],[22.48120301 42.51879699] ; [23.51879699 44.48120301],0
a2,1,0.386193,0.750895,[ 4 61] ; [ 7 61],[ 5.37593985 59.62406015] ; [ 5.62406015 62.37593985],0
v3,1,0.409493,0.680271,[18 46] ; [23 43],[20.18461538 43.81538462] ; [20.81538462 45.18461538],0
a5,1,0.442507,0.589774,[32 33] ; [38 30],[34.21052632 30.78947368] ; [35.78947368 32.21052632],0
n5,1,0.452114,0.565346,[47 18] ; [53 15],[48.87218045 16.12781955] ; [51.12781955 16.87218045],0
d3,1,0.452114,0.565346,[18 47] ; [15 53],[16.12781955 48.87218045] ; [16.87218045 51.12781955],0
d2,1,0.455429,0.557104,[19 46] ; [16 52],[17.10526316 47.89473684] ; [17.89473684 50.10526316],0
s1,1,0.636579,0.223244,[ 4 59] ; [ 3 64],[ 3.39230769 59.60769231] ; [ 3.60769231 63.39230769],0
v4,1,0.666855,0.185303,[60  4] ; [63  3],[60.55384615  3.44615385] ; [62.44615385  3.55384615],0
r1,1,0.67304,0.178067,[43 21] ; [48 20],[44.12121212 19.87878788] ; [46.87878788 21.12121212],0
a4,1,0.687537,0.161765,[15 49] ; [18 50],[16. 48.] ; [17. 51.],0
n1,1,0.693282,0.155556,[ 8 12] ; [7 8],[ 8.57142857 11.42857143] ; [6.42857143 8.57142857],0
u3,1,0.714613,0.133713,[13 14] ; [17 22],[12.27272727 14.72727273] ; [17.72727273 21.27272727],0
s6,1,0.778068,0.079432,[39 26] ; [38 28],[38.20610687 26.79389313] ; [38.79389313 27.20610687],0
s2,1,0.795067,0.067463,[23 40] ; [23 44],[22.29230769 40.70769231] ; [23.70769231 43.29230769],0
u2,1,0.802312,0.062678,[13 14] ; [20 19],[13.5 13.5] ; [19.5 19.5],0
r2,1,0.832149,0.044921,[58  7] ; [59  8],[57.61363636  7.38636364] ; [59.38636364  7.61363636],0
r3,1,0.833635,0.044118,[59  5] ; [62  6],[58.66666667  5.33333333] ; [62.33333333  5.66666667],0
b3,1,0.866506,0.028257,[12 32] ; [10 29],[11.6626506 32.3373494] ; [10.3373494 28.6626506],0
b2,1,0.866506,0.028257,[12 32] ; [10 29],[11.6626506 32.3373494] ; [10.3373494 28.6626506],0
s4,1,0.890231,0.019047,[12 53] ; [13 54],[12.31060606 52.68939394] ; [12.68939394 54.31060606],0
r4,1,0.912125,0.012179,[54 11] ; [56 12],[53.7593985 11.2406015] ; [56.2406015 11.7593985],0
b5,1,0.960062,0.002508,[37 28] ; [39 29],[37.14285714 27.85714286] ; [38.85714286 29.14285714],0
a1,1,0.974352,0.001034,[ 1 64] ; [ 1 67],[ 0.97744361 64.02255639] ; [ 1.02255639 66.97744361],0
