Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,96.724176,[ 54 137] ; [161  47],[102.9197995  88.0802005] ; [112.0802005  95.9197995],1
s3,1,0.0,68.101727,[ 71 127] ; [163  51],[112.45631068  85.54368932] ; [121.54368932  92.45631068],1
s2,1,0.0,65.983578,[ 63 138] ; [153  62],[104.36538462  96.63461538] ; [111.63461538 103.36538462],1
s6,1,0.0,38.182688,[108  85] ; [178  34],[136.29135802  56.70864198] ; [149.70864198  62.29135802],1
s5,1,1.2e-05,19.164097,[ 57 139] ; [104 102],[ 78.49751244 117.50248756] ; [ 82.50248756 123.49751244],1
a3,1,3.6e-05,17.07634,[125  76] ; [173  42],[143.98557692  57.01442308] ; [154.01442308  60.98557692],1
b3,1,0.000411,12.479613,[29 82] ; [68 74],[42.55731225 68.44268775] ; [54.44268775 87.55731225],1
b2,1,0.000411,12.479613,[29 82] ; [68 74],[42.55731225 68.44268775] ; [54.44268775 87.55731225],1
d1,1,0.000442,12.34733,[106  97] ; [149  67],[123.54415274  79.45584726] ; [131.45584726  84.54415274],1
p6,1,0.000852,11.124641,[ 84 118] ; [124  90],[101. 101.] ; [107. 107.],1
p5,1,0.005201,7.808184,[ 27 175] ; [ 52 164],[ 38.17703349 163.82296651] ; [ 40.82296651 175.17703349],0
v3,1,0.00691,7.296224,[ 72 123] ; [106 105],[ 85.49261084 109.50738916] ; [ 92.50738916 118.49261084],0
u4,1,0.008317,6.963974,[  1 201] ; [ 10 206],[  5.31578947 196.68421053] ; [  5.68421053 210.31578947],0
v1,1,0.009325,6.759517,[107  89] ; [143  70],[119.80440098  76.19559902] ; [130.19559902  82.80440098],0
n5,1,0.010771,6.502676,[153  49] ; [184  31],[163.2470024  38.7529976] ; [173.7529976  41.2470024],0
d2,1,0.010875,6.485697,[ 81 122] ; [113 103],[ 93.99045346 109.00954654] ; [100.00954654 115.99045346],0
d4,1,0.013107,6.154628,[159  44] ; [188  27],[168.51913876  34.48086124] ; [178.48086124  36.51913876],0
