Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,68.792232,[134   6] ; [12 20],[118.8372093  21.1627907] ; [27.1627907  4.8372093],1
v4,1,0.0,48.797368,[134   6] ; [16 16],[122.09302326  17.90697674] ; [27.90697674  4.09302326],1
r1,1,0.0,29.039142,[114  26] ; [11 21],[101.74418605  38.25581395] ; [23.25581395  8.74418605],1
s6,1,3e-06,21.740892,[88 49] ; [ 6 26],[76.20118343 60.79881657] ; [17.79881657 14.20118343],1
n6,1,1e-05,19.480092,[109  30] ; [12 19],[98.93529412 40.06470588] ; [22.06470588  8.93529412],1
p11,1,5.1e-05,16.399023,[90 50] ; [ 8 24],[79.76744186 60.23255814] ; [18.23255814 13.76744186],1
p9,1,0.000328,12.905633,[92 45] ; [10 21],[83.17857143 53.82142857] ; [18.82142857 12.17857143],1
s8,1,0.000521,12.039101,[58 80] ; [ 3 29],[49.51764706 88.48235294] ; [11.48235294 20.51764706],1
n3,1,0.00096,10.903846,[32 10] ; [ 7 14],[26. 16.] ; [13.  8.],1
a1,1,0.003464,8.545484,[  8 132] ; [ 7 25],[ 12.20930233 127.79069767] ; [ 2.79069767 29.20930233],0
u2,1,0.005738,7.630769,[30 22] ; [1 9],[26. 26.] ; [5. 5.],0
s2,1,0.006102,7.519821,[67 71] ; [ 7 25],[60.07058824 77.92941176] ; [13.92941176 18.07058824],0
u3,1,0.006682,7.356466,[35 18] ; [2 8],[31.12698413 21.87301587] ; [5.87301587 4.12698413],0
p10,1,0.011473,6.390524,[85 52] ; [12 20],[78.63313609 58.36686391] ; [18.36686391 13.63313609],0
v1,1,0.022465,5.209403,[60 77] ; [ 7 25],[54.31360947 82.68639053] ; [12.68639053 19.31360947],0
d2,1,0.023737,5.113718,[62 75] ; [21 10],[67.68452381 69.31547619] ; [15.31547619 15.68452381],0
b5,1,0.02601,4.955323,[87 53] ; [13 19],[81.39534884 58.60465116] ; [18.60465116 13.39534884],0
s5,1,0.037745,4.316485,[41 89] ; [ 4 27],[36.33540373 93.66459627] ; [ 8.66459627 22.33540373],0
n2,1,0.05099,3.808618,[35 10] ; [12 10],[31.56716418 13.43283582] ; [15.43283582  6.56716418],0
v2,1,0.053421,3.730705,[68 64] ; [10 21],[63.16564417 68.83435583] ; [14.83435583 16.16564417],0
p3,1,0.07158,3.246406,[49 90] ; [ 6 26],[44.70760234 94.29239766] ; [10.29239766 21.70760234],0
s7,1,0.082722,3.010599,[56 75] ; [ 8 23],[51.75308642 79.24691358] ; [12.24691358 18.75308642],0
p7,1,0.08687,2.931448,[48 88] ; [ 6 25],[43.9760479 92.0239521] ; [10.0239521 20.9760479],0
p4,1,0.087682,2.916427,[47 90] ; [ 6 26],[42.96449704 94.03550296] ; [10.03550296 21.96449704],0
p1,1,0.124953,2.35411,[ 10 130] ; [ 5 27],[ 12.20930233 127.79069767] ; [ 2.79069767 29.20930233],0
s1,1,0.132178,2.266733,[ 10 128] ; [ 5 27],[ 12.17647059 125.82352941] ; [ 2.82352941 29.17647059],0
s3,1,0.137677,2.203733,[67 70] ; [11 21],[63.23076923 73.76923077] ; [14.76923077 17.23076923],0
b3,1,0.155628,2.0162,[32 60] ; [9 8],[34.60550459 57.39449541] ; [ 6.39449541 10.60550459],0
b2,1,0.155628,2.0162,[32 60] ; [9 8],[34.60550459 57.39449541] ; [ 6.39449541 10.60550459],0
u1,1,0.163326,1.943163,[ 22 118] ; [ 2 30],[ 19.53488372 120.46511628] ; [ 4.46511628 27.53488372],0
p6,1,0.163832,1.938496,[ 33 106] ; [ 4 28],[ 30.07602339 108.92397661] ; [ 6.92397661 25.07602339],0
s4,1,0.239104,1.38587,[ 30 108] ; [ 4 28],[ 27.6 110.4] ; [ 6.4 25.6],0
d4,1,0.260628,1.265419,[104  34] ; [21 11],[101.47058824  36.52941176] ; [23.52941176  8.47058824],0
a7,1,0.30842,1.037431,[88 52] ; [17 15],[85.46511628 54.53488372] ; [19.53488372 12.46511628],0
n5,1,0.322877,0.977257,[87 52] ; [23  9],[89.41520468 49.58479532] ; [20.58479532 11.41520468],0
b4,1,0.418726,0.653887,[81 59] ; [16 16],[78.95348837 61.04651163] ; [18.04651163 13.95348837],0
