Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,1e-06,23.771906,[45 15] ; [11 31],[32.94117647 27.05882353] ; [23.05882353 18.94117647],1
d5,1,7.8e-05,15.600069,[48 13] ; [17 25],[38.49514563 22.50485437] ; [26.50485437 15.49514563],1
a2,1,0.000287,13.154822,[19 42] ; [ 1 41],[11.84466019 49.15533981] ; [ 8.15533981 33.84466019],1
a5,1,0.000376,12.648965,[42 19] ; [14 28],[33.16504854 27.83495146] ; [22.83495146 19.16504854],1
d1,1,0.001286,10.362392,[34 27] ; [10 32],[26.05825243 34.94174757] ; [17.94174757 24.05825243],0
a6,1,0.002858,8.896211,[44 17] ; [18 24],[36.7184466 24.2815534] ; [25.2815534 16.7184466],0
r4,1,0.003036,8.785805,[37 24] ; [13 29],[29.61165049 31.38834951] ; [20.38834951 21.61165049],0
r3,1,0.003349,8.60693,[45 16] ; [19 23],[37.90291262 23.09708738] ; [26.09708738 15.90291262],0
b5,1,0.016548,5.743673,[42 19] ; [19 23],[36.12621359 24.87378641] ; [24.87378641 17.12621359],0
a4,1,0.018327,5.564658,[29 32] ; [10 31],[23.32352941 37.67647059] ; [15.67647059 25.32352941],0
r2,1,0.022439,5.21139,[50  9] ; [26 14],[45.29292929 13.70707071] ; [30.70707071  9.29292929],0
a3,1,0.026447,4.926565,[43 16] ; [21 20],[37.76 21.24] ; [26.24 14.76],0
r1,1,0.044234,4.047619,[35 25] ; [16 26],[30. 30.] ; [21. 21.],0
d4,1,0.063397,3.446222,[45 16] ; [23 18],[40.66666667 20.33333333] ; [27.33333333 13.66666667],0
d2,1,0.068399,3.321021,[32 29] ; [14 27],[27.50980392 33.49019608] ; [18.49019608 22.50980392],0
p6,1,0.082226,3.020339,[14 45] ; [ 4 36],[10.72727273 48.27272727] ; [ 7.27272727 32.72727273],0
s5,1,0.087498,2.91982,[ 7 52] ; [ 1 40],[ 4.72 54.28] ; [ 3.28 37.72],0
p9,1,0.104305,2.638456,[29 29] ; [13 26],[25.11340206 32.88659794] ; [16.88659794 22.11340206],0
b3,1,0.131508,2.274616,[10 23] ; [12 12],[12.73684211 20.26315789] ; [ 9.26315789 14.73684211],0
b2,1,0.131508,2.274616,[10 23] ; [12 12],[12.73684211 20.26315789] ; [ 9.26315789 14.73684211],0
v4,1,0.134469,2.240136,[47 14] ; [26 15],[43.65686275 17.34313725] ; [29.34313725 11.65686275],0
p3,1,0.15748,1.998256,[17 42] ; [ 7 35],[14.01980198 44.98019802] ; [ 9.98019802 32.01980198],0
u1,1,0.15942,1.979715,[ 8 53] ; [ 2 40],[ 5.9223301 55.0776699] ; [ 4.0776699 37.9223301],0
u3,1,0.169849,1.884276,[ 7 11] ; [ 4 17],[ 5.07692308 12.92307692] ; [ 5.92307692 15.07692308],0
p10,1,0.181887,1.782134,[25 34] ; [12 29],[21.83 37.17] ; [15.17 25.83],0
v2,1,0.197959,1.657365,[19 41] ; [ 8 32],[16.2 43.8] ; [10.8 29.2],0
b1,1,0.198841,1.650868,[27 34] ; [24 18],[30.2038835 30.7961165] ; [20.7961165 21.2038835],0
a8,1,0.202152,1.626757,[ 5 50] ; [ 1 38],[ 3.5106383 51.4893617] ; [ 2.4893617 36.5106383],0
p4,1,0.285924,1.138716,[16 44] ; [ 7 33],[13.8 46.2] ; [ 9.2 30.8],0
p8,1,0.290746,1.116164,[17 42] ; [ 8 33],[14.75 44.25] ; [10.25 30.75],0
p7,1,0.300606,1.071505,[22 38] ; [11 30],[19.6039604 40.3960396] ; [13.3960396 27.6039604],0
n4,1,0.302874,1.061499,[33 28] ; [27 15],[35.53398058 25.46601942] ; [24.46601942 17.53398058],0
u2,1,0.309078,1.034612,[ 7 11] ; [ 5 16],[ 5.53846154 12.46153846] ; [ 6.46153846 14.53846154],0
p1,1,0.332444,0.939355,[ 4 57] ; [ 1 41],[ 2.96116505 58.03883495] ; [ 2.03883495 39.96116505],0
n3,1,0.337605,0.919506,[10  8] ; [ 8 12],[8.52631579 9.47368421] ; [ 9.47368421 10.52631579],0
a1,1,0.344956,0.891926,[ 4 57] ; [ 5 37],[ 5.33009709 55.66990291] ; [ 3.66990291 38.33009709],0
n1,1,0.411868,0.673401,[ 8 10] ; [ 7 15],[ 6.75 11.25] ; [ 8.25 13.75],0
n5,1,0.431248,0.61946,[33 28] ; [26 16],[34.94174757 26.05825243] ; [24.05825243 17.94174757],0
s8,1,0.465506,0.532624,[ 7 54] ; [ 3 39],[ 5.9223301 55.0776699] ; [ 4.0776699 37.9223301],0
s7,1,0.46595,0.531565,[11 46] ; [ 5 32],[ 9.70212766 47.29787234] ; [ 6.29787234 30.70212766],0
s3,1,0.495728,0.46407,[16 45] ; [13 27],[17.51485149 43.48514851] ; [11.48514851 28.51485149],0
v1,1,0.501345,0.452088,[17 44] ; [ 9 32],[15.54901961 45.45098039] ; [10.45098039 30.54901961],0
s2,1,0.525651,0.402791,[10 51] ; [ 5 37],[ 8.88349515 52.11650485] ; [ 6.11650485 35.88349515],0
s4,1,0.576694,0.31161,[ 8 53] ; [ 4 38],[ 7.10679612 53.89320388] ; [ 4.89320388 37.10679612],0
n2,1,0.646623,0.210185,[ 9 10] ; [12 10],[9.73170732 9.26829268] ; [11.26829268 10.73170732],0
b4,1,0.682332,0.167512,[33 28] ; [21 21],[31.98058252 29.01941748] ; [22.01941748 19.98058252],0
p2,1,0.757906,0.095007,[29 31] ; [19 23],[28.23529412 31.76470588] ; [19.76470588 22.23529412],0
s1,1,0.814689,0.054935,[ 5 56] ; [ 4 38],[ 5.33009709 55.66990291] ; [ 3.66990291 38.33009709],0
v3,1,0.8273,0.047596,[15 45] ; [ 9 30],[14.54545455 45.45454545] ; [ 9.45454545 29.54545455],0
n6,1,0.968408,0.001569,[30 31] ; [20 21],[29.90196078 31.09803922] ; [20.09803922 20.90196078],0
