Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.006879,7.304396,[1 6] ; [12  4],[3.95652174 3.04347826] ; [9.04347826 6.95652174],0
p9,1,0.035791,4.407029,[2 5] ; [12  4],[4.26086957 2.73913043] ; [9.73913043 6.26086957],0
a6,1,0.073691,3.198832,[2 5] ; [11  5],[3.95652174 3.04347826] ; [9.04347826 6.95652174],0
a7,1,0.073691,3.198832,[2 5] ; [11  5],[3.95652174 3.04347826] ; [9.04347826 6.95652174],0
d3,1,0.073691,3.198832,[2 5] ; [11  5],[3.95652174 3.04347826] ; [9.04347826 6.95652174],0
r2,1,0.123778,2.368852,[4 3] ; [13  2],[5.40909091 1.59090909] ; [11.59090909  3.40909091],0
p10,1,0.133918,2.246483,[2 5] ; [10  6],[3.65217391 3.34782609] ; [8.34782609 7.65217391],0
n1,1,0.164264,1.934524,[3 3] ; [6 1],[4.15384615 1.84615385] ; [4.84615385 2.15384615],0
s2,1,0.172208,1.863616,[6 1] ; [9 7],[4.56521739 2.43478261] ; [10.43478261  5.56521739],0
p7,1,0.203737,1.615385,[4 3] ; [ 4 10],[2.66666667 4.33333333] ; [5.33333333 8.66666667],0
s8,1,0.221433,1.495062,[2 5] ; [9 7],[3.34782609 3.65217391] ; [7.65217391 8.34782609],0
r1,1,0.221433,1.495062,[2 5] ; [9 7],[3.34782609 3.65217391] ; [7.65217391 8.34782609],0
a5,1,0.225709,1.4677,[4 3] ; [13  3],[5.17391304 1.82608696] ; [11.82608696  4.17391304],0
s5,1,0.227776,1.454694,[1 6] ; [6 9],[2.22727273 4.77272727] ; [ 4.77272727 10.22727273],0
d2,1,0.241696,1.370677,[3 4] ; [11  5],[4.26086957 2.73913043] ; [9.73913043 6.26086957],0
r4,1,0.265572,1.239477,[1 6] ; [ 6 10],[2.13043478 4.86956522] ; [ 4.86956522 11.13043478],0
n6,1,0.340144,0.90989,[5 2] ; [8 8],[3.95652174 3.04347826] ; [9.04347826 6.95652174],0
s1,1,0.349445,0.87547,[2 5] ; [ 2 14],[1.2173913 5.7826087] ; [ 2.7826087 13.2173913],0
v3,1,0.349445,0.87547,[2 5] ; [ 2 14],[1.2173913 5.7826087] ; [ 2.7826087 13.2173913],0
p8,1,0.350122,0.873016,[1 5] ; [ 6 10],[1.90909091 4.09090909] ; [ 5.09090909 10.90909091],0
p4,1,0.381905,0.76456,[4 3] ; [ 6 10],[3.04347826 3.95652174] ; [6.95652174 9.04347826],0
n2,1,0.416448,0.660317,[4 2] ; [6 1],[4.61538462 1.38461538] ; [5.38461538 1.61538462],0
p3,1,0.492519,0.471018,[2 5] ; [7 9],[2.73913043 4.26086957] ; [6.26086957 9.73913043],0
p2,1,0.492519,0.471018,[5 2] ; [9 7],[4.26086957 2.73913043] ; [9.73913043 6.26086957],0
v4,1,0.590726,0.289211,[4 3] ; [11  5],[4.56521739 2.43478261] ; [10.43478261  5.56521739],0
b5,1,0.590726,0.289211,[4 3] ; [11  5],[4.56521739 2.43478261] ; [10.43478261  5.56521739],0
n4,1,0.599275,0.276091,[5 2] ; [13  3],[5.47826087 1.52173913] ; [12.52173913  3.47826087],0
n3,1,0.724939,0.12381,[4 2] ; [4 3],[3.69230769 2.30769231] ; [4.30769231 2.69230769],0
a4,1,0.75235,0.099567,[3 4] ; [8 8],[3.34782609 3.65217391] ; [7.65217391 8.34782609],0
n5,1,0.794935,0.067552,[6 1] ; [13  3],[5.7826087 1.2173913] ; [13.2173913  2.7826087],0
v2,1,0.794935,0.067552,[1 6] ; [ 3 13],[1.2173913 5.7826087] ; [ 2.7826087 13.2173913],0
p1,1,0.794935,0.067552,[1 6] ; [ 3 13],[1.2173913 5.7826087] ; [ 2.7826087 13.2173913],0
b4,1,0.808605,0.058673,[4 3] ; [10  6],[4.26086957 2.73913043] ; [9.73913043 6.26086957],0
p6,1,0.857561,0.032213,[2 5] ; [ 4 12],[1.82608696 5.17391304] ; [ 4.17391304 11.82608696],0
a3,1,0.857561,0.032213,[5 2] ; [12  4],[5.17391304 1.82608696] ; [11.82608696  4.17391304],0
s4,1,0.857561,0.032213,[2 5] ; [ 4 12],[1.82608696 5.17391304] ; [ 4.17391304 11.82608696],0
v1,1,0.897785,0.016502,[2 5] ; [ 5 11],[2.13043478 4.86956522] ; [ 4.86956522 11.13043478],0
b3,1,0.911008,0.012492,[2 4] ; [4 9],[1.89473684 4.10526316] ; [4.10526316 8.89473684],0
b2,1,0.911008,0.012492,[2 4] ; [4 9],[1.89473684 4.10526316] ; [4.10526316 8.89473684],0
b1,1,0.968296,0.00158,[4 3] ; [9 7],[3.95652174 3.04347826] ; [9.04347826 6.95652174],0
s6,1,0.968296,0.00158,[3 4] ; [7 9],[3.04347826 3.95652174] ; [6.95652174 9.04347826],0
p11,1,0.968296,0.00158,[3 4] ; [7 9],[3.04347826 3.95652174] ; [6.95652174 9.04347826],0
s7,1,1.0,0.0,[4 3] ; [8 6],[4. 3.] ; [8. 6.],0
u3,1,1.0,0.0,[1 1] ; [2 2],[1. 1.] ; [2. 2.],0
