Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.0,38.502058,[154  15] ; [24 22],[139.91627907  29.08372093] ; [38.08372093  7.91627907],1
n4,1,0.0,36.158319,[147  22] ; [21 25],[132.05581395  36.94418605] ; [35.94418605 10.05581395],1
p10,1,6.2e-05,16.055451,[142  24] ; [27 19],[132.33018868  33.66981132] ; [36.66981132  9.33018868],1
p9,1,0.000463,12.258996,[149  19] ; [31 15],[141.30841121  26.69158879] ; [38.69158879  7.30841121],1
p4,1,0.000604,11.764717,[99 69] ; [14 32],[88.71028037 79.28971963] ; [24.28971963 21.71028037],1
v3,1,0.001043,10.749494,[71 95] ; [ 7 37],[ 61.65714286 104.34285714] ; [16.34285714 27.65714286],0
s8,1,0.007461,7.158568,[89 80] ; [14 32],[80.9627907 88.0372093] ; [22.0372093 23.9627907],0
a5,1,0.010217,6.596734,[125  44] ; [25 21],[117.90697674  51.09302326] ; [32.09302326 13.90697674],0
p2,1,0.011054,6.4566,[137  29] ; [30 16],[130.76415094  35.23584906] ; [36.23584906  9.76415094],0
d5,1,0.011082,6.452181,[130  38] ; [27 19],[123.25233645  44.74766355] ; [33.74766355 12.25233645],0
p5,1,0.017628,5.632699,[ 26 142] ; [ 1 44],[ 21.29577465 146.70422535] ; [ 5.70422535 39.29577465],0
p7,1,0.023715,5.115353,[113  53] ; [23 23],[106.49056604  59.50943396] ; [29.50943396 16.49056604],0
s6,1,0.02742,4.864194,[111  53] ; [23 23],[104.64761905  59.35238095] ; [29.35238095 16.64761905],0
s7,1,0.032373,4.578651,[92 73] ; [17 28],[85.64285714 79.35714286] ; [23.35714286 21.64285714],0
p3,1,0.040857,4.181934,[87 81] ; [16 30],[80.85981308 87.14018692] ; [22.14018692 23.85981308],0
a3,1,0.043671,4.069221,[125  44] ; [27 19],[119.47906977  49.52093023] ; [32.52093023 13.47906977],0
d2,1,0.048363,3.897328,[86 82] ; [16 30],[80.07476636 87.92523364] ; [21.92523364 24.07476636],0
p6,1,0.085376,2.959477,[ 64 100] ; [11 33],[ 59.13461538 104.86538462] ; [15.86538462 28.13461538],0
s2,1,0.108549,2.575216,[84 83] ; [17 29],[79.18779343 87.81220657] ; [21.81220657 24.18779343],0
p8,1,0.11913,2.42872,[86 79] ; [18 28],[81.32701422 83.67298578] ; [22.67298578 23.32701422],0
p12,1,0.14077,2.169524,[ 14 151] ; [ 1 45],[ 11.72985782 153.27014218] ; [ 3.27014218 42.72985782],0
d1,1,0.14279,2.147631,[83 86] ; [17 29],[78.60465116 90.39534884] ; [21.39534884 24.60465116],0
u2,1,0.153142,2.040669,[21 22] ; [13  6],[23.58064516 19.41935484] ; [10.41935484  8.58064516],0
s5,1,0.161545,1.959701,[64 98] ; [12 31],[ 60.05853659 101.94146341] ; [15.94146341 27.05853659],0
b5,1,0.178138,1.813093,[73 96] ; [25 21],[77.03255814 91.96744186] ; [20.96744186 25.03255814],0
d4,1,0.185978,1.749193,[126  42] ; [30 16],[122.46728972  45.53271028] ; [33.53271028 12.46728972],0
a1,1,0.213955,1.544463,[  7 162] ; [ 4 42],[  8.64651163 160.35348837] ; [ 2.35348837 43.64651163],0
n3,1,0.230961,1.43493,[32 10] ; [9 6],[30.21052632 11.78947368] ; [10.78947368  4.21052632],0
v1,1,0.237343,1.396308,[91 73] ; [21 25],[87.46666667 76.53333333] ; [24.53333333 21.46666667],0
u1,1,0.256165,1.289367,[ 11 158] ; [ 1 45],[  9.43255814 159.56744186] ; [ 2.56744186 43.43255814],0
u3,1,0.302918,1.061304,[17 27] ; [10  9],[18.85714286 25.14285714] ; [ 8.14285714 10.85714286],0
a8,1,0.387089,0.748067,[ 19 142] ; [ 3 39],[ 17.44827586 143.55172414] ; [ 4.55172414 37.44827586],0
a6,1,0.405802,0.691067,[74 95] ; [17 29],[71.53023256 97.46976744] ; [19.46976744 26.53023256],0
n1,1,0.450762,0.568736,[16 25] ; [8 8],[17.26315789 23.73684211] ; [6.73684211 9.26315789],0
b4,1,0.466725,0.52972,[89 80] ; [27 19],[91.18139535 77.81860465] ; [24.81860465 21.18139535],0
s4,1,0.495129,0.465361,[ 33 135] ; [ 7 39],[ 31.40186916 136.59813084] ; [ 8.59813084 37.40186916],0
r1,1,0.495767,0.463986,[120  49] ; [35 11],[121.8372093  47.1627907] ; [33.1627907 12.8372093],0
p1,1,0.497777,0.459673,[ 13 155] ; [ 5 41],[ 14.13084112 153.86915888] ; [ 3.86915888 42.13084112],0
