Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,48.680928,[27 58] ; [99 25],[51.24401914 33.75598086] ; [74.75598086 49.24401914],1
s2,1,0.0,27.647076,[34 57] ; [94 35],[52.94545455 38.05454545] ; [75.05454545 53.94545455],1
s3,1,9e-06,19.713461,[38 50] ; [93 34],[53.61860465 34.38139535] ; [77.38139535 49.61860465],1
s6,1,0.000174,14.094552,[50 39] ; [103  26],[62.46330275 26.53669725] ; [90.53669725 38.46330275],1
s5,1,0.000469,12.234303,[24 66] ; [63 62],[36.41860465 53.58139535] ; [50.58139535 74.41860465],1
r4,1,0.000931,10.959034,[77 14] ; [127   4],[83.62162162  7.37837838] ; [120.37837838  10.62162162],1
n4,1,0.013314,6.126955,[73 18] ; [120  11],[79.11261261 11.88738739] ; [113.88738739  17.11261261],0
r3,1,0.013815,6.06157,[84  6] ; [130   1],[87.14932127  2.85067873] ; [126.85067873   4.14932127],0
p3,1,0.018335,5.563814,[43 45] ; [85 46],[51.43378995 36.56621005] ; [76.56621005 54.43378995],0
p9,1,0.020008,5.411196,[74 14] ; [121   8],[79.07834101  8.92165899] ; [115.92165899  13.07834101],0
s4,1,0.028697,4.785698,[ 7 82] ; [ 24 107],[12.54090909 76.45909091] ; [ 18.45909091 112.54090909],0
p6,1,0.061805,3.488277,[29 58] ; [59 69],[35.60930233 51.39069767] ; [52.39069767 75.60930233],0
n2,1,0.095142,2.785146,[12  9] ; [17  4],[14.5  6.5] ; [14.5  6.5],0
u4,1,0.095146,2.785079,[ 1 90] ; [  7 124],[ 3.27927928 87.72072072] ; [  4.72072072 126.27927928],0
p8,1,0.095436,2.780205,[47 40] ; [83 44],[52.85046729 34.14953271] ; [77.14953271 49.85046729],0
p7,1,0.115898,2.471891,[56 31] ; [93 32],[61.14622642 25.85377358] ; [87.85377358 37.14622642],0
n6,1,0.12264,2.383276,[79 12] ; [120   9],[82.31363636  8.68636364] ; [116.68636364  12.31363636],0
p10,1,0.15006,2.071643,[75 14] ; [117  12],[78.3853211 10.6146789] ; [113.6146789  15.3853211],0
d2,1,0.177579,1.817766,[71 18] ; [94 37],[66.75 22.25] ; [98.25 32.75],0
p5,1,0.185758,1.750948,[11 78] ; [ 25 106],[14.56363636 74.43636364] ; [ 21.43636364 109.56363636],0
p4,1,0.228632,1.449351,[55 32] ; [93 38],[59.06422018 27.93577982] ; [88.93577982 42.06422018],0
v1,1,0.253502,1.303903,[60 31] ; [95 35],[63.82352941 27.17647059] ; [91.17647059 38.82352941],0
r1,1,0.272778,1.202721,[75 16] ; [114  16],[77.82352941 13.17647059] ; [111.17647059  18.82352941],0
b1,1,0.281007,1.162214,[29 62] ; [51 80],[32.79279279 58.20720721] ; [47.20720721 83.79279279],0
n5,1,0.291651,1.111983,[72 19] ; [110  20],[74.94117647 16.05882353] ; [107.05882353  22.94117647],0
a3,1,0.293781,1.102212,[72 18] ; [111  19],[74.86363636 15.13636364] ; [108.13636364  21.86363636],0
p11,1,0.299507,1.076386,[73 18] ; [112  19],[75.83333333 15.16666667] ; [109.16666667  21.83333333],0
a7,1,0.305244,1.051145,[72 18] ; [97 34],[68.82352941 21.17647059] ; [100.17647059  30.82352941],0
