Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s4,1,0.012607,6.223501,[22 33] ; [16 63],[15.59701493 39.40298507] ; [22.40298507 56.59701493],0
a6,1,0.013552,6.095612,[29 26] ; [58 21],[35.70895522 19.29104478] ; [51.29104478 27.70895522],0
n4,1,0.014108,6.024597,[13 42] ; [35 44],[19.70149254 35.29850746] ; [28.29850746 50.70149254],0
d4,1,0.015705,5.8356,[52  3] ; [63 16],[47.20149254  7.79850746] ; [67.79850746 11.20149254],0
n3,1,0.068526,3.317978,[10  7] ; [21  4],[12.54761905  4.45238095] ; [18.45238095  6.54761905],0
s1,1,0.071113,3.257139,[ 4 51] ; [ 1 78],[ 2.05223881 52.94776119] ; [ 2.94776119 76.05223881],0
u2,1,0.080448,3.055825,[10  9] ; [23  7],[12.79591837  6.20408163] ; [20.20408163  9.79591837],0
p6,1,0.081567,3.033394,[20 34] ; [18 60],[15.54545455 38.45454545] ; [22.45454545 55.54545455],0
p3,1,0.090602,2.863636,[29 26] ; [30 49],[24.21641791 30.78358209] ; [34.78358209 44.21641791],0
p5,1,0.096905,2.755763,[ 5 50] ; [ 2 76],[ 2.89473684 52.10526316] ; [ 4.10526316 73.89473684],0
s7,1,0.104193,2.640168,[29 24] ; [31 46],[24.46153846 28.53846154] ; [35.53846154 41.46153846],0
a1,1,0.105694,2.617456,[ 6 49] ; [ 3 76],[ 3.69402985 51.30597015] ; [ 5.30597015 73.69402985],0
p1,1,0.109315,2.564103,[ 7 47] ; [ 4 74],[ 4.5 49.5] ; [ 6.5 71.5],0
b1,1,0.114307,2.493639,[15 40] ; [32 47],[19.29104478 35.70895522] ; [27.70895522 51.29104478],0
s2,1,0.117534,2.449874,[38 17] ; [44 35],[33.65671642 21.34328358] ; [48.34328358 30.65671642],0
b4,1,0.196927,1.665016,[40 15] ; [49 30],[36.52985075 18.47014925] ; [52.47014925 26.52985075],0
n1,1,0.237244,1.396898,[ 7 10] ; [ 6 19],[ 5.26190476 11.73809524] ; [ 7.73809524 17.26190476],0
p2,1,0.254391,1.299028,[39 16] ; [62 16],[41.76691729 13.23308271] ; [59.23308271 18.76691729],0
b5,1,0.309957,1.030857,[30 25] ; [50 29],[32.8358209 22.1641791] ; [47.1641791 31.8358209],0
a7,1,0.316936,1.001547,[39 16] ; [62 17],[41.45522388 13.54477612] ; [59.54477612 19.45522388],0
r3,1,0.329569,0.950591,[54  1] ; [75  4],[52.94776119  2.05223881] ; [76.05223881  2.94776119],0
b2,1,0.349741,0.874398,[11 21] ; [10 31],[ 9.20547945 22.79452055] ; [11.79452055 29.20547945],0
b3,1,0.349741,0.874398,[11 21] ; [10 31],[ 9.20547945 22.79452055] ; [11.79452055 29.20547945],0
p12,1,0.373803,0.790983,[ 4 51] ; [ 3 76],[ 2.87313433 52.12686567] ; [ 4.12686567 74.87313433],0
p9,1,0.425556,0.634922,[44 10] ; [59 19],[42.13636364 11.86363636] ; [60.86363636 17.13636364],0
n2,1,0.426451,0.632471,[11  6] ; [19  6],[12.14285714  4.85714286] ; [17.85714286  7.14285714],0
u3,1,0.451441,0.567031,[12  7] ; [22  8],[13.18367347  5.81632653] ; [20.81632653  9.18367347],0
p10,1,0.454531,0.559329,[42 13] ; [55 23],[40.11278195 14.88721805] ; [56.88721805 21.11278195],0
d5,1,0.457877,0.551079,[46  9] ; [62 17],[44.32835821 10.67164179] ; [63.67164179 15.32835821],0
a3,1,0.484496,0.488727,[36 19] ; [47 32],[34.06716418 20.93283582] ; [48.93283582 30.06716418],0
a8,1,0.491604,0.473013,[ 2 48] ; [ 5 67],[ 2.86885246 47.13114754] ; [ 4.13114754 67.86885246],0
p11,1,0.529412,0.39552,[34 21] ; [53 26],[35.70895522 19.29104478] ; [51.29104478 27.70895522],0
u1,1,0.545269,0.36586,[ 9 46] ; [10 69],[ 7.79850746 47.20149254] ; [11.20149254 67.79850746],0
r4,1,0.605969,0.266086,[49  6] ; [68 11],[48.02238806  6.97761194] ; [68.97761194 10.02238806],0
a5,1,0.641153,0.217238,[41 14] ; [56 23],[39.81343284 15.18656716] ; [57.18656716 21.81343284],0
r1,1,0.677276,0.173208,[40 14] ; [61 18],[41.0075188 12.9924812] ; [59.9924812 19.0075188],0
p7,1,0.685757,0.163717,[31 23] ; [42 36],[29.86363636 24.13636364] ; [43.13636364 34.86363636],0
p4,1,0.701926,0.146476,[29 26] ; [39 40],[27.91044776 27.08955224] ; [40.08955224 38.91044776],0
p8,1,0.71031,0.137967,[25 29] ; [34 45],[23.95488722 30.04511278] ; [35.04511278 43.95488722],0
v1,1,0.711926,0.13636,[22 32] ; [33 42],[23.02325581 30.97674419] ; [31.97674419 43.02325581],0
n6,1,0.745572,0.105289,[37 17] ; [52 27],[36.13533835 17.86466165] ; [52.86466165 26.13533835],0
a2,1,0.765501,0.088962,[10 45] ; [16 63],[10.67164179 44.32835821] ; [15.32835821 63.67164179],0
d2,1,0.781628,0.076839,[25 30] ; [34 45],[24.21641791 30.78358209] ; [34.78358209 44.21641791],0
d3,1,0.799816,0.064306,[40 15] ; [59 20],[40.63432836 14.36567164] ; [58.36567164 20.63432836],0
v2,1,0.893342,0.017976,[28 27] ; [37 34],[28.37301587 26.62698413] ; [36.62698413 34.37301587],0
a4,1,0.92952,0.007823,[22 33] ; [31 48],[21.75373134 33.24626866] ; [31.24626866 47.75373134],0
d1,1,0.945171,0.00473,[31 24] ; [45 34],[31.19402985 23.80597015] ; [44.80597015 34.19402985],0
s3,1,0.946144,0.004563,[35 19] ; [51 27],[35.18181818 18.81818182] ; [50.81818182 27.18181818],0
r2,1,0.955357,0.003134,[49  5] ; [71  7],[49.09090909  4.90909091] ; [70.90909091  7.09090909],0
s8,1,0.96021,0.002489,[26 29] ; [37 42],[25.85820896 29.14179104] ; [37.14179104 41.85820896],0
v3,1,0.961504,0.00233,[17 37] ; [23 51],[16.875 37.125] ; [23.125 50.875],0
v4,1,0.967873,0.001622,[50  4] ; [73  6],[49.93984962  4.06015038] ; [73.06015038  5.93984962],0
