Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,127.744048,[265 124] ; [ 6 97],[214.26626016 174.73373984] ; [56.73373984 46.26626016],1
d4,1,0.0,62.424528,[337  51] ; [53 50],[308.18737271  79.81262729] ; [81.81262729 21.18737271],1
d3,1,0.0,32.356348,[279 110] ; [43 60],[254.58943089 134.41056911] ; [67.41056911 35.58943089],1
a5,1,0.0,30.928428,[295  94] ; [49 54],[271.98373984 117.01626016] ; [72.01626016 30.98373984],1
d2,1,0.0,27.139688,[205 181] ; [25 78],[181.55419223 204.44580777] ; [48.44580777 54.55419223],1
a4,1,0.0,25.471707,[183 204] ; [20 82],[160.65644172 226.34355828] ; [42.34355828 59.65644172],1
a3,1,1e-06,24.39727,[285 104] ; [48 53],[264.36122449 124.63877551] ; [68.63877551 32.36122449],1
a2,1,0.000131,14.630016,[ 98 291] ; [ 8 95],[ 83.80894309 305.19105691] ; [22.19105691 80.80894309],1
u1,1,0.000154,14.322891,[ 75 314] ; [ 4 99],[ 62.46138211 326.53861789] ; [16.53861789 86.46138211],1
r1,1,0.000311,13.002235,[312  74] ; [66 37],[298.3803681  87.6196319] ; [79.6196319 23.3803681],1
r2,1,0.000618,11.720081,[363  21] ; [87 16],[354.82546201  29.17453799] ; [95.17453799  7.82546201],1
r4,1,0.00082,11.194687,[350  39] ; [80 23],[339.9796748  49.0203252] ; [90.0203252 12.9796748],1
a7,1,0.000966,10.891555,[287 101] ; [59 44],[273.41751527 114.58248473] ; [72.58248473 30.41751527],1
r3,1,0.001717,9.829719,[371  17] ; [89 13],[364.24489796  23.75510204] ; [95.75510204  6.24489796],0
v2,1,0.003748,8.4022,[212 162] ; [39 58],[199.30785563 174.69214437] ; [51.69214437 45.30785563],0
p3,1,0.004352,8.130904,[169 218] ; [29 74],[156.37959184 230.62040816] ; [41.62040816 61.37959184],0
n4,1,0.006359,7.445516,[302  86] ; [66 36],[291.39591837  96.60408163] ; [76.60408163 25.39591837],0
p2,1,0.009229,6.778006,[312  74] ; [71 32],[302.32719836  83.67280164] ; [80.67280164 22.32719836],0
s7,1,0.019671,5.440853,[163 208] ; [31 69],[152.81104034 218.18895966] ; [41.18895966 58.81104034],0
s1,1,0.021373,5.29613,[  7 377] ; [ 6 94],[ 10.31404959 373.68595041] ; [ 2.68595041 97.31404959],0
s6,1,0.022683,5.192655,[251 133] ; [53 47],[241.19008264 142.80991736] ; [62.80991736 37.19008264],0
p10,1,0.023838,5.1064,[313  71] ; [72 29],[304.82474227  79.17525773] ; [80.17525773 20.82474227],0
v3,1,0.033298,4.530409,[152 222] ; [29 71],[142.81434599 231.18565401] ; [38.18565401 61.81434599],0
a6,1,0.036646,4.366778,[269 120] ; [60 43],[260.12398374 128.87601626] ; [68.87601626 34.12398374],0
p7,1,0.045881,3.985946,[201 180] ; [42 59],[192.08091286 188.91908714] ; [50.91908714 50.08091286],0
n5,1,0.055571,3.664876,[305  83] ; [71 31],[297.73061224  90.26938776] ; [78.26938776 23.73061224],0
p4,1,0.059358,3.55522,[194 193] ; [40 61],[185.56967213 201.43032787] ; [48.43032787 52.56967213],0
s2,1,0.061939,3.484698,[181 204] ; [37 64],[172.69547325 212.30452675] ; [45.30452675 55.69547325],0
u3,1,0.074416,3.182825,[56 48] ; [21 33],[50.6835443 53.3164557] ; [26.3164557 27.6835443],0
s8,1,0.119467,2.424296,[150 237] ; [31 71],[143.24539877 243.75460123] ; [37.75460123 64.24539877],0
s3,1,0.151983,2.052239,[205 178] ; [45 54],[198.65145228 184.34854772] ; [51.34854772 47.65145228],0
p1,1,0.174549,1.843433,[ 20 366] ; [ 9 94],[ 22.89161554 363.10838446] ; [ 6.10838446 96.89161554],0
