Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,40.248447,[10 25] ; [44  2],[23.33333333 11.66666667] ; [30.66666667 15.33333333],1
s6,1,4e-06,21.500902,[ 6 29] ; [30 13],[16.15384615 18.84615385] ; [19.84615385 23.15384615],1
r2,1,4e-06,21.276617,[17 16] ; [44  2],[25.48101266  7.51898734] ; [35.51898734 10.48101266],1
v4,1,1.8e-05,18.438095,[18 17] ; [42  3],[26.25  8.75] ; [33.75 11.25],1
p6,1,0.000478,12.198211,[ 1 33] ; [16 29],[ 7.3164557 26.6835443] ; [ 9.6835443 35.3164557],1
r1,1,0.000657,11.607637,[11 24] ; [32 14],[18.58024691 16.41975309] ; [24.41975309 21.58024691],1
s8,1,0.000826,11.181768,[ 3 32] ; [19 26],[ 9.625 25.375] ; [12.375 32.625],1
p4,1,0.000905,11.012563,[ 7 27] ; [26 19],[14.20253165 19.79746835] ; [18.79746835 26.20253165],1
s5,1,0.000979,10.867744,[ 3 32] ; [18 25],[ 9.42307692 25.57692308] ; [11.57692308 31.42307692],1
v2,1,0.001212,10.471373,[ 6 28] ; [24 21],[12.91139241 21.08860759] ; [17.08860759 27.91139241],0
n3,1,0.00145,10.141073,[ 6 14] ; [14  3],[10.81081081  9.18918919] ; [9.18918919 7.81081081],0
p7,1,0.002363,9.243533,[ 8 25] ; [27 19],[14.62025316 18.37974684] ; [20.37974684 25.62025316],0
u2,1,0.004678,8.0,[ 2 16] ; [10  8],[ 6. 12.] ; [ 6. 12.],0
p3,1,0.005148,7.826649,[ 6 28] ; [22 24],[11.9 22.1] ; [16.1 29.9],0
s3,1,0.012192,6.282669,[10 24] ; [26 19],[15.49367089 18.50632911] ; [20.50632911 24.49367089],0
a4,1,0.012236,6.276308,[ 7 27] ; [22 24],[12.325 21.675] ; [16.675 29.325],0
v3,1,0.012366,6.257625,[ 6 29] ; [18 23],[11.05263158 23.94736842] ; [12.94736842 28.05263158],0
p9,1,0.012829,6.192517,[10 22] ; [27 18],[15.37662338 16.62337662] ; [21.62337662 23.37662338],0
n2,1,0.013451,6.10881,[ 8 12] ; [15  4],[11.79487179  8.20512821] ; [11.20512821  7.79487179],0
u3,1,0.015144,5.899666,[ 3 15] ; [10  8],[ 6.5 11.5] ; [ 6.5 11.5],0
d5,1,0.015833,5.821291,[15 20] ; [32 14],[20.30864198 14.69135802] ; [26.69135802 19.30864198],0
