Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,50.610067,[ 9 37] ; [111  32],[29.20634921 16.79365079] ; [90.79365079 52.20634921],1
d5,1,8e-06,20.060806,[20 26] ; [112  31],[32.12698413 13.87301587] ; [99.87301587 43.12698413],1
r1,1,0.001008,10.81275,[22 24] ; [105  37],[31.07446809 14.92553191] ; [95.92553191 46.07446809],0
a4,1,0.003661,8.444639,[ 5 41] ; [47 96],[12.65608466 33.34391534] ; [ 39.34391534 103.65608466],0
a6,1,0.005527,7.698255,[20 26] ; [95 48],[27.98941799 18.01058201] ; [87.01058201 55.98941799],0
a5,1,0.007728,7.095434,[18 28] ; [88 55],[25.7989418 20.2010582] ; [80.2010582 62.7989418],0
a2,1,0.013714,6.074562,[ 1 45] ; [ 23 120],[ 5.84126984 40.15873016] ; [ 18.15873016 124.84126984],0
d2,1,0.014945,5.922959,[ 9 37] ; [56 87],[15.82010582 30.17989418] ; [49.17989418 93.82010582],0
a3,1,0.017267,5.66906,[20 26] ; [90 52],[26.91489362 19.08510638] ; [83.08510638 58.91489362],0
a7,1,0.023641,5.120782,[26 20] ; [106  37],[32.12698413 13.87301587] ; [99.87301587 43.12698413],0
s5,1,0.026289,4.936892,[ 6 40] ; [41 98],[11.68648649 34.31351351] ; [ 35.31351351 103.68648649],0
p1,1,0.03691,4.354577,[ 4 41] ; [  3 139],[ 1.68449198 43.31550802] ; [  5.31550802 136.68449198],0
s1,1,0.039298,4.247936,[ 4 42] ; [  3 140],[ 1.7037037 44.2962963] ; [  5.2962963 137.7037037],0
v3,1,0.045998,3.981655,[ 7 38] ; [41 92],[12.13483146 32.86516854] ; [35.86516854 97.13483146],0
b4,1,0.057136,3.618617,[22 24] ; [91 52],[27.5026455 18.4973545] ; [85.4973545 57.5026455],0
n3,1,0.098931,2.722689,[17  4] ; [31 20],[14.  7.] ; [34. 17.],0
n5,1,0.099368,2.715662,[20 26] ; [43 99],[15.41489362 30.58510638] ; [47.58510638 94.41489362],0
b2,1,0.116219,2.467554,[ 2 16] ; [21 51],[ 4.6 13.4] ; [18.4 53.6],0
b3,1,0.116219,2.467554,[ 2 16] ; [21 51],[ 4.6 13.4] ; [18.4 53.6],0
b5,1,0.120228,2.414343,[22 24] ; [87 56],[26.52910053 19.47089947] ; [82.47089947 60.52910053],0
u2,1,0.172378,1.862139,[10 16] ; [28 23],[12.83116883 13.16883117] ; [25.16883117 25.83116883],0
r2,1,0.194782,1.681073,[37  9] ; [125  17],[39.63829787  6.36170213] ; [122.36170213  19.63829787],0
v2,1,0.203054,1.62027,[16 28] ; [63 70],[19.63841808 24.36158192] ; [59.36158192 73.63841808],0
s6,1,0.273404,1.199587,[21 25] ; [78 64],[24.22340426 21.77659574] ; [74.77659574 67.22340426],0
s8,1,0.276688,1.183289,[15 31] ; [ 35 108],[12.16931217 33.83068783] ; [ 37.83068783 105.16931217],0
u3,1,0.283183,1.15175,[13 13] ; [32 19],[15.19480519 10.80519481] ; [29.80519481 21.19480519],0
p2,1,0.302305,1.063999,[28 17] ; [100  42],[30.80213904 14.19786096] ; [97.19786096 44.80213904],0
b1,1,0.337625,0.919428,[18 28] ; [45 98],[15.33333333 30.66666667] ; [47.66666667 95.33333333],0
v1,1,0.380654,0.768588,[15 31] ; [55 83],[17.5 28.5] ; [52.5 85.5],0
n2,1,0.39272,0.730502,[15  6] ; [31 20],[13.41666667  7.58333333] ; [32.58333333 18.41666667],0
p3,1,0.529619,0.395123,[11 35] ; [ 41 102],[12.65608466 33.34391534] ; [ 39.34391534 103.65608466],0
p11,1,0.5384,0.378512,[30 16] ; [86 57],[28.23280423 17.76719577] ; [87.76719577 55.23280423],0
r4,1,0.54048,0.37465,[33 13] ; [109  34],[34.56084656 11.43915344] ; [107.43915344  35.56084656],0
p5,1,0.552069,0.353623,[ 1 43] ; [  6 136],[ 1.65591398 42.34408602] ; [  5.34408602 136.65591398],0
a8,1,0.631475,0.230065,[ 2 42] ; [  4 128],[ 1.5 42.5] ; [  4.5 127.5],0
s4,1,0.667594,0.184429,[ 8 38] ; [ 29 114],[ 9.00529101 36.99470899] ; [ 27.99470899 115.00529101],0
p8,1,0.689094,0.160068,[17 28] ; [49 93],[15.88235294 29.11764706] ; [50.11764706 91.88235294],0
s2,1,0.692302,0.156604,[16 30] ; [54 88],[17.12765957 28.87234043] ; [52.87234043 89.12765957],0
s3,1,0.693929,0.154865,[20 26] ; [66 75],[21.15508021 24.84491979] ; [64.84491979 76.15508021],0
p10,1,0.777505,0.079847,[28 16] ; [93 48],[28.77837838 15.22162162] ; [92.22162162 48.77837838],0
n1,1,0.778492,0.079121,[ 4 16] ; [12 40],[ 4.44444444 15.55555556] ; [11.55555556 40.44444444],0
n6,1,0.805988,0.060322,[29 17] ; [93 50],[29.69312169 16.30687831] ; [92.30687831 50.69312169],0
r3,1,0.834849,0.043467,[40  6] ; [126  17],[40.4021164  5.5978836] ; [125.5978836  17.4021164],0
p9,1,0.839915,0.040805,[32 13] ; [101  38],[32.52717391 12.47282609] ; [100.47282609  38.52717391],0
s7,1,0.88031,0.022673,[12 32] ; [35 99],[11.61797753 32.38202247] ; [35.38202247 98.61797753],0
p7,1,0.882562,0.021822,[19 26] ; [60 78],[19.42622951 25.57377049] ; [59.57377049 78.42622951],0
p4,1,0.964267,0.002007,[17 29] ; [53 89],[17.12765957 28.87234043] ; [52.87234043 89.12765957],0
v4,1,0.976885,0.000839,[40  5] ; [126  16],[39.94652406  5.05347594] ; [126.05347594  15.94652406],0
