Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,50.142735,[ 6 31] ; [88 21],[23.82191781 13.17808219] ; [70.17808219 38.82191781],1
r3,1,0.0,25.849973,[16 21] ; [93 16],[27.62328767  9.37671233] ; [81.37671233 27.62328767],1
r2,1,1e-06,24.702065,[18 16] ; [98 10],[27.77464789  6.22535211] ; [88.22535211 19.77464789],1
r1,1,7e-06,20.309065,[11 26] ; [78 31],[22.55479452 14.44520548] ; [66.44520548 42.55479452],1
p10,1,0.000366,12.697971,[ 8 28] ; [61 47],[17.25 18.75] ; [51.75 56.25],1
n6,1,0.000417,12.455219,[14 22] ; [78 31],[22.84137931 13.15862069] ; [69.15862069 39.84137931],1
p9,1,0.00214,9.425612,[10 25] ; [62 44],[17.87234043 17.12765957] ; [54.12765957 51.87234043],0
p11,1,0.002304,9.290392,[11 26] ; [64 45],[19.00684932 17.99315068] ; [55.99315068 53.00684932],0
u3,1,0.002881,8.881579,[ 3 13] ; [24 14],[8. 8.] ; [19. 19.],0
p1,1,0.003258,8.656876,[ 6 31] ; [  3 106],[ 2.28082192 34.71917808] ; [  6.71917808 102.28082192],0
v2,1,0.006643,7.367176,[ 8 28] ; [50 54],[14.91428571 21.08571429] ; [43.08571429 60.91428571],0
s6,1,0.009197,6.784091,[ 8 29] ; [50 59],[14.69863014 22.30136986] ; [43.30136986 65.69863014],0
s1,1,0.014066,6.029867,[ 7 30] ; [  6 102],[ 3.31724138 33.68275862] ; [ 9.68275862 98.31724138],0
s8,1,0.029978,4.710563,[ 4 33] ; [31 78],[ 8.86986301 28.13013699] ; [26.13013699 82.86986301],0
a7,1,0.039271,4.24909,[17 20] ; [71 38],[22.30136986 14.69863014] ; [65.69863014 43.30136986],0
d5,1,0.046688,3.95659,[19 18] ; [75 33],[23.9862069 13.0137931] ; [70.0137931 37.9862069],0
p4,1,0.049164,3.869732,[ 5 32] ; [32 75],[ 9.50694444 27.49305556] ; [27.49305556 79.50694444],0
u2,1,0.04929,3.865439,[ 5 11] ; [23 15],[8.2962963 7.7037037] ; [19.7037037 18.2962963],0
p6,1,0.05088,3.812203,[ 1 35] ; [16 91],[ 4.27972028 31.72027972] ; [12.72027972 94.27972028],0
s2,1,0.05644,3.639022,[ 7 30] ; [39 70],[11.65753425 25.34246575] ; [34.34246575 74.65753425],0
a6,1,0.05845,3.580837,[16 21] ; [66 42],[20.92413793 16.07586207] ; [61.07586207 46.92413793],0
