Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,55.937988,[ 5 30] ; [89 18],[23.16901408 11.83098592] ; [70.83098592 36.16901408],1
p11,1,2e-06,22.777418,[ 5 30] ; [65 42],[17.25352113 17.74647887] ; [52.74647887 54.25352113],1
v4,1,1.1e-05,19.267938,[17 18] ; [91 16],[26.61971831  8.38028169] ; [81.38028169 25.61971831],1
s2,1,0.000109,14.974815,[ 3 32] ; [47 58],[12.5 22.5] ; [37.5 67.5],1
p9,1,0.000235,13.528086,[ 8 24] ; [64 39],[17.06666667 14.93333333] ; [54.93333333 48.06666667],1
p10,1,0.000542,11.964478,[ 8 26] ; [60 44],[16.75362319 17.24637681] ; [51.24637681 52.75362319],1
d4,1,0.000885,11.054859,[18 17] ; [85 21],[25.56737589  9.43262411] ; [77.43262411 28.56737589],1
a1,1,0.001203,10.485706,[ 8 27] ; [  5 102],[ 3.20422535 31.79577465] ; [ 9.79577465 97.20422535],0
b5,1,0.001208,10.477762,[12 23] ; [70 37],[20.21126761 14.78873239] ; [61.78873239 45.21126761],0
v2,1,0.001366,10.251362,[ 6 28] ; [48 50],[13.90909091 20.09090909] ; [40.09090909 57.90909091],0
r1,1,0.001397,10.209829,[14 21] ; [75 32],[21.93661972 13.06338028] ; [67.06338028 39.93661972],0
s6,1,0.001465,10.12256,[ 8 27] ; [56 48],[16.11510791 18.88489209] ; [47.88489209 56.11510791],0
r2,1,0.001755,9.789163,[22 11] ; [94 11],[27.73913043  5.26086957] ; [88.26086957 16.73913043],0
s8,1,0.00273,8.979517,[ 3 32] ; [37 69],[ 9.92907801 25.07092199] ; [30.07092199 75.92907801],0
s3,1,0.005397,7.741307,[ 6 26] ; [49 57],[12.75362319 19.24637681] ; [42.24637681 63.75362319],0
u2,1,0.007552,7.136642,[ 3 11] ; [24 14],[7.26923077 6.73076923] ; [19.73076923 18.26923077],0
n5,1,0.007841,7.069517,[28  7] ; [58 48],[21.34751773 13.65248227] ; [64.65248227 41.34751773],0
p7,1,0.008462,6.932927,[ 2 31] ; [29 74],[ 7.52205882 25.47794118] ; [23.47794118 79.52205882],0
u3,1,0.010017,6.631845,[ 3 11] ; [24 15],[7.13207547 6.86792453] ; [19.86792453 19.13207547],0
n6,1,0.01245,6.24568,[16 19] ; [74 33],[22.18309859 12.81690141] ; [67.81690141 39.18309859],0
d3,1,0.012611,6.22293,[13 22] ; [65 41],[19.36170213 15.63829787] ; [58.63829787 47.36170213],0
n3,1,0.018402,5.5575,[ 6 12] ; [26 13],[10.10526316  7.89473684] ; [21.89473684 17.10526316],0
s7,1,0.029029,4.765878,[ 6 28] ; [38 62],[11.1641791 22.8358209] ; [32.8358209 67.1641791],0
p1,1,0.033188,4.536067,[ 6 29] ; [  6 101],[ 2.95774648 32.04225352] ; [ 9.04225352 97.95774648],0
u1,1,0.055679,3.661626,[ 1 34] ; [16 91],[ 4.19014085 30.80985915] ; [12.80985915 94.19014085],0
b1,1,0.064503,3.417636,[22 13] ; [48 59],[17.25352113 17.74647887] ; [52.74647887 54.25352113],0
p4,1,0.08912,2.890204,[ 3 31] ; [23 82],[ 6.35971223 27.64028777] ; [19.64028777 85.35971223],0
n4,1,0.107711,2.587489,[25 10] ; [60 47],[20.95070423 14.04929577] ; [64.04929577 42.95070423],0
