Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,102.924404,[384  21] ; [15 20],[367.26136364  37.73863636] ; [31.73863636  3.26136364],1
r1,1,0.0,34.590355,[325  78] ; [13 22],[310.99086758  92.00913242] ; [27.00913242  7.99086758],1
v4,1,0.0,31.269214,[385  18] ; [25 10],[377.23744292  25.76255708] ; [32.76255708  2.23744292],1
a6,1,7.5e-05,15.672063,[292 113] ; [14 21],[281.65909091 123.34090909] ; [24.34090909 10.65909091],1
d1,1,0.00054,11.972789,[216 189] ; [ 8 27],[206.18181818 198.81818182] ; [17.81818182 17.18181818],1
d4,1,0.003154,8.716171,[319  85] ; [20 15],[311.97266515  92.02733485] ; [27.02733485  7.97266515],0
s1,1,0.004828,7.942907,[  6 394] ; [ 3 32],[  8.27586207 391.72413793] ; [ 0.72413793 34.27586207],0
a3,1,0.011174,6.437434,[270 133] ; [16 19],[263.14611872 139.85388128] ; [22.85388128 12.14611872],0
a2,1,0.011638,6.365275,[ 82 323] ; [ 1 34],[ 76.39772727 328.60227273] ; [ 6.60227273 28.39772727],0
d3,1,0.011897,6.326117,[270 134] ; [16 19],[263.19817768 140.80182232] ; [22.80182232 12.19817768],0
v1,1,0.020391,5.378125,[194 202] ; [10 25],[187.43387471 208.56612529] ; [16.56612529 18.43387471],0
n6,1,0.021898,5.253873,[331  74] ; [23 12],[325.84090909  79.15909091] ; [28.15909091  6.84090909],0
u3,1,0.023457,5.134346,[73 62] ; [ 5 14],[68.37662338 66.62337662] ; [9.62337662 9.37662338],0
a5,1,0.024297,5.073313,[283 122] ; [18 17],[277.05681818 127.94318182] ; [23.94318182 11.05681818],0
n4,1,0.03478,4.45593,[298 106] ; [20 15],[292.64692483 111.35307517] ; [25.35307517  9.64692483],0
b1,1,0.049655,3.85308,[141 264] ; [18 17],[146.35227273 258.64772727] ; [12.64772727 22.35227273],0
p2,1,0.056033,3.651085,[329  73] ; [24 11],[324.72768879  77.27231121] ; [28.27231121  6.72768879],0
v3,1,0.059508,3.551046,[140 251] ; [ 7 28],[134.92253521 256.07746479] ; [12.07746479 22.92253521],0
p3,1,0.064931,3.406732,[185 219] ; [10 24],[179.8630137 224.1369863] ; [15.1369863 18.8630137],0
a4,1,0.068738,3.312914,[167 236] ; [ 9 26],[161.93607306 241.06392694] ; [14.06392694 20.93607306],0
d5,1,0.081791,3.028958,[318  87] ; [23 12],[313.875  91.125] ; [27.125  7.875],0
p6,1,0.113344,2.506961,[121 275] ; [ 6 28],[116.95813953 279.04186047] ; [10.04186047 23.95813953],0
p10,1,0.120647,2.408903,[298 100] ; [22 13],[294.13394919 103.86605081] ; [25.86605081  9.13394919],0
v2,1,0.127828,2.318689,[213 176] ; [14 20],[208.75413712 180.24586288] ; [18.24586288 15.75413712],0
