Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,63.848211,[119  26] ; [53 94],[85.4109589 59.5890411] ; [86.5890411 60.4109589],1
p6,1,0.0,37.713134,[78 68] ; [ 29 122],[52.5993266 93.4006734] ; [54.4006734 96.5993266],1
p2,1,0.0,33.286054,[137  10] ; [100  51],[116.90939597  30.09060403] ; [120.09060403  30.90939597],1
p4,1,0.0,28.620458,[106  41] ; [62 88],[83.15151515 63.84848485] ; [84.84848485 65.15151515],1
p3,1,0.0,26.720174,[86 60] ; [ 44 107],[63.90572391 82.09427609] ; [66.09427609 84.90572391],1
p9,1,0.0,25.565175,[129  17] ; [96 56],[110.23489933  35.76510067] ; [114.76510067  37.23489933],1
p10,1,2e-06,22.603869,[126  21] ; [92 58],[107.8989899  39.1010101] ; [110.1010101  39.8989899],1
p5,1,0.00089,11.04312,[ 26 121] ; [  8 141],[ 16.88513514 130.11486486] ; [ 17.11486486 131.88513514],1
s6,1,0.001018,10.795188,[109  32] ; [89 61],[95.93814433 45.06185567] ; [102.06185567  47.93814433],0
p11,1,0.001272,10.38299,[120  27] ; [99 53],[107.66889632  39.33110368] ; [111.33110368  40.66889632],0
s8,1,0.002558,9.098857,[74 73] ; [ 50 101],[61.16778523 85.83221477] ; [62.83221477 88.16778523],0
n6,1,0.008116,7.007638,[127  20] ; [112  39],[117.89597315  29.10402685] ; [121.10402685  29.89597315],0
s7,1,0.010553,6.539004,[77 64] ; [56 86],[66.26501767 74.73498233] ; [66.73498233 75.26501767],0
v1,1,0.012769,6.200832,[71 74] ; [52 98],[60.45762712 84.54237288] ; [62.54237288 87.45762712],0
d1,1,0.01493,5.924702,[94 53] ; [76 76],[83.57859532 63.42140468] ; [86.42140468 65.57859532],0
s5,1,0.019961,5.415331,[57 85] ; [ 40 107],[47.66089965 94.33910035] ; [49.33910035 97.66089965],0
a7,1,0.02268,5.192881,[109  38] ; [94 58],[99.80267559 47.19732441] ; [103.19732441  48.80267559],0
r4,1,0.032854,4.553369,[141   6] ; [136  16],[136.18394649  10.81605351] ; [140.81605351  11.18394649],0
n5,1,0.038252,4.293785,[115  32] ; [102  49],[107.04362416  39.95637584] ; [109.95637584  41.04362416],0
d5,1,0.047837,3.915714,[122  24] ; [112  39],[115.03030303  30.96969697] ; [118.96969697  32.03030303],0
r3,1,0.063827,3.435054,[139   7] ; [136  16],[134.73154362  11.26845638] ; [140.26845638  11.73154362],0
r2,1,0.075896,3.150672,[142   4] ; [141  11],[138.65100671   7.34899329] ; [144.34899329   7.65100671],0
n4,1,0.075914,3.150271,[120  27] ; [111  41],[113.56856187  33.43143813] ; [117.43143813  34.56856187],0
v4,1,0.090739,2.861206,[142   5] ; [139  12],[138.61409396   8.38590604] ; [142.38590604   8.61409396],0
d4,1,0.100895,2.691336,[124  22] ; [117  34],[118.47138047  27.52861953] ; [122.52861953  28.47138047],0
s4,1,0.107065,2.597017,[ 34 110] ; [ 24 125],[ 28.50511945 115.49488055] ; [ 29.49488055 119.50511945],0
p1,1,0.132359,2.264615,[ 17 129] ; [ 10 141],[ 13.27272727 132.72727273] ; [ 13.72727273 137.27272727],0
s1,1,0.132426,2.263836,[  7 138] ; [ 14 136],[ 10.3220339 134.6779661] ; [ 10.6779661 139.3220339],0
a2,1,0.139079,2.188116,[ 29 118] ; [ 41 111],[ 34.41471572 112.58528428] ; [ 35.58528428 116.41471572],0
d3,1,0.141735,2.159024,[107  40] ; [98 53],[101.12416107  45.87583893] ; [103.87583893  47.12416107],0
b4,1,0.155855,2.013991,[78 69] ; [93 59],[84.07023411 62.92976589] ; [86.92976589 65.07023411],0
a8,1,0.18164,1.784152,[ 21 115] ; [ 14 125],[ 17.30909091 118.69090909] ; [ 17.69090909 121.30909091],0
b5,1,0.193728,1.689033,[81 66] ; [95 57],[86.52842809 60.47157191] ; [89.47157191 62.52842809],0
u1,1,0.201164,1.633906,[ 20 127] ; [ 29 123],[ 24.090301 122.909699] ; [ 24.909699 127.090301],0
s2,1,0.204076,1.612959,[76 69] ; [68 83],[70.54054054 74.45945946] ; [73.45945946 77.54054054],0
p12,1,0.27244,1.204422,[ 10 136] ; [  6 145],[  7.86531987 138.13468013] ; [  8.13468013 142.86531987],0
n1,1,0.273322,1.2,[14 14] ; [21 35],[11.66666667 16.33333333] ; [23.33333333 32.66666667],0
u2,1,0.29524,1.095571,[25 22] ; [30 17],[27.5 19.5] ; [27.5 19.5],0
n3,1,0.306924,1.043867,[16 12] ; [37 17],[18.09756098  9.90243902] ; [34.90243902 19.09756098],0
a5,1,0.341994,0.902943,[107  40] ; [103  49],[103.24414716  43.75585284] ; [106.75585284  45.24414716],0
u3,1,0.376124,0.783333,[30 17] ; [34 13],[32. 15.] ; [32. 15.],0
n2,1,0.390696,0.736776,[21  8] ; [36 21],[19.22093023  9.77906977] ; [37.77906977 19.22093023],0
s3,1,0.433308,0.61394,[87 57] ; [85 67],[83.67567568 60.32432432] ; [88.32432432 63.67567568],0
b2,1,0.451374,0.5672,[29 60] ; [36 59],[31.44021739 57.55978261] ; [33.55978261 61.44021739],0
b3,1,0.451374,0.5672,[29 60] ; [36 59],[31.44021739 57.55978261] ; [33.55978261 61.44021739],0
a4,1,0.508904,0.43632,[65 81] ; [73 78],[67.83838384 78.16161616] ; [70.16161616 80.83838384],0
a6,1,0.511314,0.431377,[91 56] ; [99 52],[93.72483221 53.27516779] ; [96.27516779 54.72483221],0
v3,1,0.53775,0.379726,[ 27 119] ; [ 31 114],[ 29.09965636 116.90034364] ; [ 28.90034364 116.09965636],0
b1,1,0.753157,0.098897,[66 81] ; [71 81],[67.35451505 79.64548495] ; [69.64548495 82.35451505],0
a1,1,0.802016,0.06287,[  5 142] ; [  6 146],[  5.40802676 141.59197324] ; [  5.59197324 146.40802676],0
d2,1,0.827323,0.047583,[70 77] ; [70 81],[69.06040268 77.93959732] ; [70.93959732 80.06040268],0
u4,1,0.973136,0.001134,[  2 145] ; [  2 150],[  1.96655518 145.03344482] ; [  2.03344482 149.96655518],0
a3,1,0.986457,0.000288,[100  45] ; [104  47],[99.93243243 45.06756757] ; [104.06756757  46.93243243],0
