Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,28.521808,[63 14] ; [11 25],[50.42477876 26.57522124] ; [23.57522124 12.42477876],1
n6,1,6e-06,20.503432,[71  5] ; [21 15],[62.42857143 13.57142857] ; [29.57142857  6.42857143],1
p11,1,0.000164,14.200986,[63 14] ; [17 19],[54.51327434 22.48672566] ; [25.48672566 10.51327434],1
p8,1,0.000182,14.010214,[48 27] ; [ 9 26],[38.86363636 36.13636364] ; [18.13636364 16.86363636],1
p4,1,0.001573,9.990784,[54 23] ; [14 22],[46.33628319 30.66371681] ; [21.66371681 14.33628319],0
p2,1,0.010927,6.477081,[67 10] ; [24 12],[62.00884956 14.99115044] ; [28.99115044  7.00884956],0
p7,1,0.01438,5.990843,[53 20] ; [17 18],[47.31481481 25.68518519] ; [22.68518519 12.31481481],0
v1,1,0.02155,5.281759,[43 33] ; [12 24],[37.32142857 38.67857143] ; [17.67857143 18.32142857],0
p9,1,0.056682,3.631891,[70  6] ; [27  7],[67.01818182  8.98181818] ; [29.98181818  4.01818182],0
a3,1,0.066522,3.366829,[58 19] ; [21 15],[53.83185841 23.16814159] ; [25.16814159 10.83185841],0
u3,1,0.067519,3.342339,[11  8] ; [13  2],[13.41176471  5.58823529] ; [10.58823529  4.41176471],0
s3,1,0.08917,2.889286,[72  5] ; [30  6],[69.50442478  7.49557522] ; [32.49557522  3.50442478],0
p3,1,0.093033,2.821097,[43 34] ; [14 22],[38.84070796 38.15929204] ; [18.15929204 17.84070796],0
s8,1,0.09906,2.72061,[49 28] ; [17 19],[44.97345133 32.02654867] ; [21.02654867 14.97345133],0
r4,1,0.119595,2.422623,[70  7] ; [29  7],[67.46017699  9.53982301] ; [31.53982301  4.46017699],0
d3,1,0.15409,2.031288,[54 23] ; [29  6],[57.0625 19.9375] ; [25.9375  9.0625],0
n2,1,0.160475,1.969742,[17  4] ; [7 5],[15.27272727  5.72727273] ; [8.72727273 3.27272727],0
n1,1,0.160475,1.969742,[ 4 17] ; [5 7],[ 5.72727273 15.27272727] ; [3.27272727 8.72727273],0
s6,1,0.203588,1.616444,[69  5] ; [30  5],[67.21100917  6.78899083] ; [31.78899083  3.21100917],0
a5,1,0.213398,1.548226,[56 21] ; [22 14],[53.15044248 23.84955752] ; [24.84955752 11.15044248],0
s5,1,0.21664,1.526489,[45 25] ; [17 16],[42.13592233 27.86407767] ; [19.86407767 13.13592233],0
a2,1,0.273404,1.199588,[20 57] ; [ 6 30],[17.71681416 59.28318584] ; [ 8.28318584 27.71681416],0
s7,1,0.273495,1.199135,[59 16] ; [22 10],[56.77570093 18.22429907] ; [24.22429907  7.77570093],0
p10,1,0.275903,1.187161,[65 11] ; [27  8],[62.99099099 13.00900901] ; [29.00900901  5.99099099],0
v3,1,0.305979,1.047953,[24 52] ; [ 8 28],[21.71428571 54.28571429] ; [10.28571429 25.71428571],0
b3,1,0.319244,0.992043,[ 8 34] ; [ 5 11],[ 9.4137931 32.5862069] ; [ 3.5862069 12.4137931],0
b2,1,0.319244,0.992043,[ 8 34] ; [ 5 11],[ 9.4137931 32.5862069] ; [ 3.5862069 12.4137931],0
b1,1,0.335259,0.928478,[33 44] ; [12 24],[30.66371681 46.33628319] ; [14.33628319 21.66371681],0
a4,1,0.383225,0.76033,[41 36] ; [16 20],[38.84070796 38.15929204] ; [18.15929204 17.84070796],0
v2,1,0.386095,0.751204,[33 42] ; [18 16],[35.09174312 39.90825688] ; [15.90825688 18.09174312],0
r1,1,0.41561,0.662696,[59 18] ; [25 11],[57.23893805 19.76106195] ; [26.76106195  9.23893805],0
v4,1,0.427842,0.628675,[75  2] ; [34  2],[74.27433628  2.72566372] ; [34.72566372  1.27433628],0
u2,1,0.463744,0.536842,[ 9 10] ; [9 6],[10.05882353  8.94117647] ; [7.94117647 7.05882353],0
d4,1,0.468063,0.526545,[62 15] ; [31  5],[63.37168142 13.62831858] ; [29.62831858  6.37168142],0
b4,1,0.511705,0.430578,[42 35] ; [22 14],[43.61061947 33.38938053] ; [20.38938053 15.61061947],0
p6,1,0.530804,0.392853,[36 39] ; [15 21],[34.45945946 40.54054054] ; [16.54054054 19.45945946],0
p1,1,0.562739,0.334984,[ 6 71] ; [ 4 32],[ 6.81415929 70.18584071] ; [ 3.18584071 32.81415929],0
d5,1,0.610602,0.259299,[63 14] ; [30  5],[63.9375 13.0625] ; [29.0625  5.9375],0
s1,1,0.653489,0.201529,[ 6 70] ; [ 2 34],[ 5.42857143 70.57142857] ; [ 2.57142857 33.42857143],0
r2,1,0.700325,0.148134,[73  3] ; [34  2],[72.60714286  3.39285714] ; [34.39285714  1.60714286],0
a6,1,0.702476,0.145909,[52 25] ; [23 13],[51.10619469 25.89380531] ; [23.89380531 12.10619469],0
b5,1,0.75363,0.098506,[49 28] ; [24 12],[49.74336283 27.25663717] ; [23.25663717 12.74336283],0
a7,1,0.758514,0.094515,[55 22] ; [24 11],[54.3125 22.6875] ; [24.6875 10.3125],0
a1,1,0.764367,0.089851,[ 3 74] ; [ 1 35],[ 2.72566372 74.27433628] ; [ 1.27433628 34.72566372],0
r3,1,0.821635,0.050824,[70  5] ; [34  2],[70.27027027  4.72972973] ; [33.72972973  2.27027027],0
n3,1,0.824624,0.049107,[15  6] ; [9 3],[15.27272727  5.72727273] ; [8.72727273 3.27272727],0
d2,1,0.84693,0.037263,[40 37] ; [18 18],[39.52212389 37.47787611] ; [18.47787611 17.52212389],0
d1,1,0.87368,0.025276,[48 29] ; [23 13],[48.38053097 28.61946903] ; [22.61946903 13.38053097],0
u1,1,0.891943,0.018454,[18 59] ; [ 8 28],[17.71681416 59.28318584] ; [ 8.28318584 27.71681416],0
