Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,59.517537,[157 108] ; [ 35 130],[118.3255814 146.6744186] ; [73.6744186 91.3255814],1
v1,1,0.0,29.37704,[184  88] ; [69 98],[156.75626424 115.24373576] ; [96.24373576 70.75626424],1
p12,1,0.044571,4.034795,[ 34 239] ; [ 11 158],[ 27.79411765 245.20588235] ; [ 17.20588235 151.79411765],0
a8,1,0.067293,3.347846,[ 40 196] ; [ 16 139],[ 33.80051151 202.19948849] ; [ 22.19948849 132.80051151],0
p10,1,0.068327,3.322753,[234  38] ; [135  35],[227.07692308  44.92307692] ; [141.92307692  28.07692308],0
a7,1,0.071816,3.241009,[223  53] ; [125  45],[215.35426009  60.64573991] ; [132.64573991  37.35426009],0
a5,1,0.07519,3.165917,[242  35] ; [138  32],[235.48098434  41.51901566] ; [144.51901566  25.48098434],0
r3,1,0.076314,3.1417,[268   6] ; [160   9],[264.72234763   9.27765237] ; [163.27765237   5.72234763],0
b1,1,0.102917,2.659756,[ 96 181] ; [72 98],[104.10738255 172.89261745] ; [ 63.89261745 106.10738255],0
d2,1,0.122267,2.388041,[208  66] ; [117  52],[201.01580135  72.98419865] ; [123.98419865  45.01580135],0
p4,1,0.131318,2.276855,[187  85] ; [105  65],[179.69230769  92.30769231] ; [112.30769231  57.69230769],0
s1,1,0.137784,2.202534,[  6 266] ; [  8 160],[  8.65454545 263.34545455] ; [  5.34545455 162.65454545],0
a3,1,0.14217,2.154314,[228  48] ; [130  39],[222.04044944  53.95955056] ; [135.95955056  33.04044944],0
d4,1,0.144008,2.134596,[273   2] ; [164   4],[271.27539503   3.72460497] ; [165.72460497   2.27539503],0
p7,1,0.149173,2.080691,[183  83] ; [103  63],[176.10185185  89.89814815] ; [109.89814815  56.10185185],0
a6,1,0.151729,2.054784,[212  63] ; [120  49],[205.63063063  69.36936937] ; [126.36936937  42.63063063],0
p9,1,0.155662,2.01587,[237  33] ; [141  29],[231.95454545  38.04545455] ; [146.04545455  23.95454545],0
d3,1,0.182979,1.773257,[242  34] ; [155  14],[246.22921348  29.77078652] ; [150.77078652  18.22921348],0
s7,1,0.197948,1.657447,[151 111] ; [83 79],[144.59433962 117.40566038] ; [89.40566038 72.59433962],0
s4,1,0.204413,1.610563,[ 40 233] ; [ 32 134],[ 44.77448747 228.22551253] ; [ 27.22551253 138.77448747],0
p11,1,0.246096,1.345332,[223  54] ; [129  41],[218.12975391  58.87024609] ; [133.87024609  36.12975391],0
p3,1,0.268142,1.226227,[154 121] ; [85 83],[148.36343115 126.63656885] ; [90.63656885 77.36343115],0
u1,1,0.317279,1.000129,[ 89 188] ; [ 47 123],[ 84.27740492 192.72259508] ; [ 51.72259508 118.27740492],0
p6,1,0.317662,0.998548,[103 167] ; [73 97],[108. 162.] ; [ 68. 102.],0
a2,1,0.325019,0.968641,[109 168] ; [ 59 111],[104.10738255 172.89261745] ; [ 63.89261745 106.10738255],0
p2,1,0.339531,0.912201,[237  38] ; [140  29],[233.50225225  41.49774775] ; [143.49774775  25.50225225],0
s2,1,0.351961,0.866375,[157 116] ; [89 79],[152.28571429 120.71428571] ; [93.71428571 74.28571429],0
n2,1,0.390678,0.73683,[30 13] ; [30 19],[28.04347826 14.95652174] ; [31.95652174 17.04347826],0
s3,1,0.435268,0.608727,[156 114] ; [104  65],[159.90888383 110.09111617] ; [100.09111617  68.90888383],0
a1,1,0.440981,0.593728,[ 16 261] ; [  7 163],[ 14.25279642 262.74720358] ; [  8.74720358 161.25279642],0
s8,1,0.446149,0.580417,[144 127] ; [84 86],[140.10884354 130.89115646] ; [87.89115646 82.10884354],0
u4,1,0.458812,0.54879,[ 10 267] ; [  4 166],[  8.67561521 268.32438479] ; [  5.32438479 164.67561521],0
p8,1,0.477444,0.504697,[158 111] ; [94 76],[154.41457859 114.58542141] ; [97.58542141 72.41457859],0
b4,1,0.481453,0.49557,[169 108] ; [98 72],[165.45637584 111.54362416] ; [101.54362416  68.45637584],0
n3,1,0.484404,0.488932,[32 12] ; [31 16],[30.46153846 13.53846154] ; [32.53846154 14.46153846],0
r2,1,0.486194,0.484938,[270   4] ; [165   4],[269.05191874   4.94808126] ; [165.94808126   3.05191874],0
b5,1,0.541081,0.373541,[171 106] ; [100  70],[167.93512304 109.06487696] ; [103.06487696  66.93512304],0
n6,1,0.61374,0.254764,[239  34] ; [146  24],[237.25733634  35.74266366] ; [147.74266366  22.25733634],0
u2,1,0.624894,0.239049,[30 18] ; [27 13],[31.09090909 16.90909091] ; [25.90909091 14.09090909],0
p5,1,0.64884,0.207366,[ 32 243] ; [ 22 146],[ 33.5214447 241.4785553] ; [ 20.4785553 147.5214447],0
n5,1,0.654929,0.199742,[211  63] ; [134  36],[212.90540541  61.09459459] ; [132.09459459  37.90540541],0
d5,1,0.679697,0.170467,[271   5] ; [164   4],[270.40540541   5.59459459] ; [164.59459459   3.40540541],0
s5,1,0.69422,0.154554,[103 161] ; [ 62 105],[101.06728538 162.93271462] ; [ 63.93271462 103.06728538],0
a4,1,0.74676,0.104274,[165 111] ; [99 71],[163.37219731 112.62780269] ; [100.62780269  69.37219731],0
p1,1,0.75982,0.093463,[ 22 253] ; [ 15 155],[ 22.86516854 252.13483146] ; [ 14.13483146 155.86516854],0
v4,1,0.797419,0.065889,[269   7] ; [165   5],[268.57399103   7.42600897] ; [165.42600897   4.57399103],0
