Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.000659,11.600523,[41 10] ; [53 49],[31.33333333 19.66666667] ; [62.66666667 39.33333333],1
s2,1,0.005201,7.808037,[27 24] ; [30 71],[19.125 31.875] ; [37.875 63.125],0
s3,1,0.005938,7.568896,[35 16] ; [45 55],[27.01986755 23.98013245] ; [52.98013245 47.01986755],0
a3,1,0.007402,7.172722,[38 13] ; [53 49],[30.33333333 20.66666667] ; [60.66666667 41.33333333],0
s5,1,0.02943,4.742291,[21 28] ; [25 74],[15.22972973 33.77027027] ; [30.77027027 68.22972973],0
n1,1,0.037181,4.342105,[11  9] ; [11 29],[ 7.33333333 12.66666667] ; [14.66666667 25.33333333],0
v3,1,0.038607,4.278075,[15 36] ; [15 84],[10.2 40.8] ; [19.8 79.2],0
a2,1,0.055659,3.662234,[ 7 44] ; [ 5 97],[ 4. 47.] ; [ 8. 94.],0
s8,1,0.058887,3.568451,[23 27] ; [31 71],[17.76315789 32.23684211] ; [36.23684211 65.76315789],0
r2,1,0.068089,3.3285,[46  5] ; [79 22],[41.94078947  9.05921053] ; [83.05921053 17.94078947],0
u3,1,0.079415,3.076825,[8 5] ; [17 32],[5.24193548 7.75806452] ; [19.75806452 29.24193548],0
s6,1,0.082434,3.016243,[33 17] ; [50 48],[28.04054054 21.95945946] ; [54.95945946 43.04054054],0
n2,1,0.084978,2.967033,[16  4] ; [23 17],[13.  7.] ; [26. 14.],0
s7,1,0.110319,2.549641,[26 23] ; [38 59],[21.47945205 27.52054795] ; [42.52054795 54.47945205],0
p7,1,0.119299,2.426504,[30 20] ; [47 54],[25.49668874 24.50331126] ; [51.50331126 49.49668874],0
n3,1,0.132495,2.263027,[13  6] ; [18 20],[10.33333333  8.66666667] ; [20.66666667 17.33333333],0
d4,1,0.141523,2.161323,[36 14] ; [61 41],[31.90789474 18.09210526] ; [65.09210526 36.90789474],0
u1,1,0.144913,2.125,[ 5 46] ; [ 4 98],[ 3. 48.] ; [ 6. 96.],0
b3,1,0.146823,2.10495,[18 20] ; [20 41],[14.58585859 23.41414141] ; [23.41414141 37.58585859],0
b2,1,0.146823,2.10495,[18 20] ; [20 41],[14.58585859 23.41414141] ; [23.41414141 37.58585859],0
r4,1,0.172857,1.857989,[39 12] ; [67 35],[35.33333333 15.66666667] ; [70.66666667 31.33333333],0
p10,1,0.181141,1.788235,[35 15] ; [60 42],[31.25 18.75] ; [63.75 38.25],0
a4,1,0.182702,1.775506,[25 25] ; [39 62],[21.19205298 28.80794702] ; [42.80794702 58.19205298],0
v4,1,0.241881,1.369598,[44  6] ; [82 20],[41.44736842  8.55263158] ; [84.55263158 17.44736842],0
a5,1,0.242992,1.36315,[34 17] ; [58 44],[30.66666667 20.33333333] ; [61.33333333 40.66666667],0
b1,1,0.252407,1.309932,[30 21] ; [50 52],[26.66666667 24.33333333] ; [53.33333333 48.66666667],0
b5,1,0.252651,1.308587,[28 23] ; [46 56],[24.66666667 26.33333333] ; [49.33333333 52.66666667],0
p11,1,0.267511,1.229464,[38 13] ; [67 35],[35. 16.] ; [70. 32.],0
p4,1,0.271294,1.210193,[26 25] ; [42 59],[22.81578947 28.18421053] ; [45.18421053 55.81578947],0
p9,1,0.348729,0.878076,[37 14] ; [65 35],[34.45033113 16.54966887] ; [67.54966887 32.45033113],0
p1,1,0.363082,0.827206,[ 4 47] ; [13 89],[ 5.66666667 45.33333333] ; [11.33333333 90.66666667],0
a1,1,0.376039,0.783611,[ 5 46] ; [ 6 96],[ 3.66666667 47.33333333] ; [ 7.33333333 94.66666667],0
n6,1,0.390792,0.736475,[35 15] ; [78 24],[37.17105263 12.82894737] ; [75.82894737 26.17105263],0
r3,1,0.404315,0.695455,[42  9] ; [78 24],[40. 11.] ; [80. 22.],0
d5,1,0.466871,0.529373,[32 18] ; [59 43],[29.93421053 20.06578947] ; [61.06578947 40.93421053],0
a8,1,0.562797,0.334884,[ 6 42] ; [ 9 87],[ 5. 43.] ; [10. 86.],0
s4,1,0.608145,0.262884,[13 38] ; [22 79],[11.74342105 39.25657895] ; [23.25657895 77.74342105],0
n4,1,0.62013,0.245684,[34 17] ; [72 30],[35.33333333 15.66666667] ; [70.66666667 31.33333333],0
s1,1,0.620752,0.244812,[ 4 46] ; [ 6 96],[ 3.28947368 46.71052632] ; [ 6.71052632 95.28947368],0
d3,1,0.643661,0.213986,[23 28] ; [42 60],[21.66666667 29.33333333] ; [43.33333333 58.66666667],0
p6,1,0.705457,0.142857,[16 34] ; [29 71],[15. 35.] ; [30. 70.],0
p12,1,0.775053,0.081665,[ 2 49] ; [ 5 96],[ 2.34868421 48.65131579] ; [ 4.65131579 96.34868421],0
p5,1,0.790355,0.070676,[ 6 43] ; [11 91],[ 5.51655629 43.48344371] ; [11.48344371 90.51655629],0
b4,1,0.818668,0.052559,[28 23] ; [54 48],[27.33333333 23.66666667] ; [54.66666667 47.33333333],0
n5,1,0.821318,0.051008,[37 14] ; [75 26],[37.57894737 13.42105263] ; [74.42105263 26.57894737],0
p3,1,0.833859,0.043997,[20 30] ; [39 63],[19.40789474 30.59210526] ; [39.59210526 62.40789474],0
d2,1,0.893603,0.017888,[22 29] ; [42 58],[21.61589404 29.38410596] ; [42.38410596 57.61589404],0
d1,1,0.906203,0.013884,[19 32] ; [39 63],[19.33333333 31.66666667] ; [38.66666667 63.33333333],0
u2,1,0.935529,0.006543,[6 7] ; [22 27],[5.87096774 7.12903226] ; [22.12903226 26.87096774],0
p2,1,0.968613,0.001548,[34 16] ; [69 32],[34.10596026 15.89403974] ; [68.89403974 32.10596026],0
p8,1,1.0,0.0,[19 32] ; [38 64],[19. 32.] ; [38. 64.],0
a6,1,1.0,0.0,[21 30] ; [42 60],[21. 30.] ; [42. 60.],0
