Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,48.896092,[10 30] ; [97 18],[27.61290323 12.38709677] ; [79.38709677 35.61290323],1
n6,1,4.1e-05,16.81851,[23 17] ; [100  14],[31.94805195  8.05194805] ; [91.05194805 22.94805195],1
a5,1,0.000788,11.26838,[22 18] ; [94 21],[29.93548387 10.06451613] ; [86.06451613 28.93548387],1
s7,1,0.002556,9.10014,[15 22] ; [74 34],[22.71034483 14.28965517] ; [66.28965517 41.71034483],0
r1,1,0.00613,7.511725,[23 16] ; [93 22],[29.37662338  9.62337662] ; [86.62337662 28.37662338],0
v3,1,0.007503,7.148519,[ 7 29] ; [48 60],[13.75 22.25] ; [41.25 66.75],0
a3,1,0.008654,6.892814,[21 19] ; [86 29],[27.61290323 12.38709677] ; [79.38709677 35.61290323],0
d2,1,0.01312,6.152842,[17 23] ; [74 40],[23.63636364 16.36363636] ; [67.36363636 46.63636364],0
p4,1,0.014651,5.957953,[14 26] ; [66 49],[20.64516129 19.35483871] ; [59.35483871 55.64516129],0
p11,1,0.019468,5.459017,[20 20] ; [81 34],[26.06451613 13.93548387] ; [74.93548387 40.06451613],0
a4,1,0.019838,5.426107,[12 28] ; [59 56],[18.32258065 21.67741935] ; [52.67741935 62.32258065],0
p6,1,0.020592,5.36103,[ 3 37] ; [28 86],[ 8.05194805 31.94805195] ; [22.94805195 91.05194805],0
s4,1,0.028766,4.781548,[15 25] ; [23 91],[ 9.87012987 30.12987013] ; [28.12987013 85.87012987],0
u1,1,0.053471,3.729122,[ 4 36] ; [28 87],[ 8.25806452 31.74193548] ; [23.74193548 91.25806452],0
b5,1,0.085568,2.95583,[23 17] ; [83 32],[27.35483871 12.64516129] ; [78.64516129 36.35483871],0
a8,1,0.093758,2.808642,[ 1 35] ; [13 91],[ 3.6 32.4] ; [10.4 93.6],0
b3,1,0.101603,2.680198,[9 9] ; [21 50],[ 6.06741573 11.93258427] ; [23.93258427 47.06741573],0
b2,1,0.101603,2.680198,[9 9] ; [21 50],[ 6.06741573 11.93258427] ; [23.93258427 47.06741573],0
