Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,56.425678,[65 15] ; [ 1 30],[47.56756757 32.43243243] ; [18.43243243 12.56756757],1
s7,1,0.066843,3.358894,[24 50] ; [ 4 24],[20.31372549 53.68627451] ; [ 7.68627451 20.31372549],0
b1,1,0.075378,3.161835,[34 46] ; [19 12],[38.1981982 41.8018018] ; [14.8018018 16.1981982],0
p8,1,0.090824,2.859711,[22 56] ; [ 4 27],[18.60550459 59.39449541] ; [ 7.39449541 23.60550459],0
u2,1,0.091001,2.856581,[18  9] ; [5 8],[15.525 11.475] ; [7.475 5.525],0
a6,1,0.091795,2.842604,[52 27] ; [15 16],[48.11818182 30.88181818] ; [18.88181818 12.11818182],0
p7,1,0.097626,2.743906,[29 48] ; [ 6 23],[25.4245283 51.5754717] ; [ 9.5754717 19.4245283],0
n2,1,0.109445,2.562211,[22  9] ; [7 8],[19.54347826 11.45652174] ; [9.45652174 5.54347826],0
a5,1,0.140392,2.173655,[46 34] ; [13 18],[42.52252252 37.47747748] ; [16.47747748 14.52252252],0
p6,1,0.193829,1.688274,[12 64] ; [ 2 29],[ 9.94392523 66.05607477] ; [ 4.05607477 26.94392523],0
n4,1,0.235343,1.408277,[39 41] ; [19 12],[41.8018018 38.1981982] ; [16.1981982 14.8018018],0
s5,1,0.240937,1.375105,[14 60] ; [ 3 28],[11.98095238 62.01904762] ; [ 5.01904762 25.98095238],0
p1,1,0.257745,1.280831,[ 5 74] ; [ 4 27],[ 6.46363636 72.53636364] ; [ 2.53636364 28.46363636],0
n1,1,0.27088,1.212284,[ 9 21] ; [7 8],[10.66666667 19.33333333] ; [5.33333333 9.66666667],0
a4,1,0.287122,1.13307,[25 55] ; [13 18],[27.38738739 52.61261261] ; [10.61261261 20.38738739],0
v1,1,0.308714,1.036169,[33 44] ; [10 21],[30.65740741 46.34259259] ; [12.34259259 18.65740741],0
a8,1,0.318638,0.99453,[10 66] ; [ 2 29],[ 8.52336449 67.47663551] ; [ 3.47663551 27.52336449],0
d1,1,0.322318,0.979515,[34 46] ; [10 21],[31.71171171 48.28828829] ; [12.28828829 18.71171171],0
a2,1,0.48727,0.48255,[ 9 71] ; [ 5 26],[10.09009009 69.90990991] ; [ 3.90990991 27.09009009],0
p5,1,0.495148,0.46532,[ 1 77] ; [ 1 30],[ 1.43119266 76.56880734] ; [ 0.56880734 30.43119266],0
v3,1,0.557143,0.344675,[18 55] ; [ 6 25],[16.84615385 56.15384615] ; [ 7.15384615 23.84615385],0
a3,1,0.627319,0.235714,[52 28] ; [18 12],[50.90909091 29.09090909] ; [19.09090909 10.90909091],0
p3,1,0.695165,0.153551,[18 61] ; [ 6 25],[17.23636364 61.76363636] ; [ 6.76363636 24.23636364],0
d2,1,0.701718,0.146691,[30 49] ; [13 18],[30.88181818 48.11818182] ; [12.11818182 18.88181818],0
b4,1,0.799561,0.064473,[46 34] ; [17 14],[45.40540541 34.59459459] ; [17.59459459 13.40540541],0
s1,1,0.981109,0.000561,[ 5 74] ; [ 2 29],[ 5.02727273 73.97272727] ; [ 1.97272727 29.02727273],0
s4,1,0.987623,0.000241,[13 67] ; [ 5 26],[12.97297297 67.02702703] ; [ 5.02702703 25.97297297],0
