Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,4e-06,21.184197,[310 112] ; [30 36],[294.01639344 127.98360656] ; [45.98360656 20.01639344],1
p4,1,0.010673,6.518917,[314 109] ; [39 27],[305.35582822 117.64417178] ; [47.64417178 18.35582822],0
p9,1,0.011395,6.402608,[405  19] ; [58  8],[400.63673469  23.36326531] ; [62.36326531  3.63673469],0
n5,1,0.018612,5.537584,[345  77] ; [45 20],[337.94661191  84.05338809] ; [52.05338809 12.94661191],0
p5,1,0.021906,5.253275,[ 72 350] ; [ 4 62],[ 65.72131148 356.27868852] ; [10.27868852 55.72131148],0
s4,1,0.022008,5.245117,[ 71 347] ; [19 47],[ 77.72727273 340.27272727] ; [12.27272727 53.72727273],0
p3,1,0.023201,5.153356,[273 150] ; [33 33],[264.6993865 158.3006135] ; [41.3006135 24.6993865],0
b1,1,0.027372,4.867199,[158 266] ; [34 32],[166.13877551 257.86122449] ; [25.86122449 40.13877551],0
p2,1,0.033531,4.518467,[391  31] ; [56 10],[386.54508197  35.45491803] ; [60.45491803  5.54508197],0
v4,1,0.053664,3.723135,[406  12] ; [61  5],[403.31818182  14.68181818] ; [63.68181818  2.31818182],0
n4,1,0.072782,3.219132,[348  76] ; [48 18],[342.66122449  81.33877551] ; [53.33877551 12.66122449],0
r3,1,0.090049,2.873504,[411  10] ; [61  4],[408.87242798  12.12757202] ; [63.12757202  1.87242798],0
v1,1,0.093424,2.81436,[251 161] ; [33 33],[244.78661088 167.21338912] ; [39.21338912 26.78661088],0
v3,1,0.098862,2.723814,[187 222] ; [23 43],[180.82105263 228.17894737] ; [29.17894737 36.82105263],0
d2,1,0.128426,2.311431,[201 222] ; [38 28],[206.74233129 216.25766871] ; [32.25766871 33.74233129],0
r4,1,0.153966,2.032514,[394  30] ; [58  8],[391.11836735  32.88163265] ; [60.88163265  5.11836735],0
p12,1,0.159351,1.980373,[ 42 381] ; [ 3 63],[ 38.92638037 384.07361963] ; [ 6.07361963 59.92638037],0
n6,1,0.164234,1.934798,[374  46] ; [54 11],[370.63917526  49.36082474] ; [57.36082474  7.63917526],0
v2,1,0.165702,1.921405,[258 151] ; [34 29],[253.02542373 155.97457627] ; [38.97457627 24.02542373],0
b3,1,0.167421,1.90589,[114 166] ; [ 9 23],[110.38461538 169.61538462] ; [12.61538462 19.38461538],0
b2,1,0.167421,1.90589,[114 166] ; [ 9 23],[110.38461538 169.61538462] ; [12.61538462 19.38461538],0
p6,1,0.265727,1.238674,[205 216] ; [37 29],[209.20328542 211.79671458] ; [32.79671458 33.20328542],0
b5,1,0.30756,1.041124,[235 189] ; [41 25],[238.8244898 185.1755102] ; [37.1755102 28.8244898],0
s1,1,0.309168,1.034227,[ 10 411] ; [ 3 63],[ 11.23819302 409.76180698] ; [ 1.76180698 64.23819302],0
p1,1,0.332137,0.940547,[ 42 381] ; [ 4 61],[ 39.87295082 383.12704918] ; [ 6.12704918 58.87295082],0
u2,1,0.336972,0.921918,[62 37] ; [8 8],[60.26086957 38.73913043] ; [9.73913043 6.26086957],0
d4,1,0.376013,0.783695,[357  65] ; [53 13],[354.54918033  67.45081967] ; [55.45081967 10.54918033],0
a4,1,0.391935,0.732931,[194 229] ; [34 32],[197.22699387 225.77300613] ; [30.77300613 35.22699387],0
n3,1,0.398908,0.711616,[51 16] ; [17  3],[52.36781609 14.63218391] ; [15.63218391  4.36781609],0
s8,1,0.424255,0.6385,[220 201] ; [31 35],[216.9835729 204.0164271] ; [34.0164271 31.9835729],0
u3,1,0.435963,0.606885,[56 44] ; [10  5],[57.39130435 42.60869565] ; [8.60869565 6.39130435],0
s6,1,0.455397,0.557184,[296 117] ; [48 15],[298.47058824 114.52941176] ; [45.52941176 17.47058824],0
a6,1,0.460409,0.544901,[294 128] ; [43 23],[291.42213115 130.57786885] ; [45.57786885 20.42213115],0
s5,1,0.47547,0.509235,[164 249] ; [28 35],[166.58823529 246.41176471] ; [25.41176471 37.58823529],0
s2,1,0.487983,0.480971,[229 191] ; [39 27],[231.60493827 188.39506173] ; [36.39506173 29.60493827],0
d1,1,0.5955,0.281836,[265 159] ; [39 27],[263.05306122 160.94693878] ; [40.94693878 25.05306122],0
n2,1,0.622164,0.242838,[50 17] ; [16  4],[50.82758621 16.17241379] ; [15.17241379  4.82758621],0
b4,1,0.662969,0.189937,[237 187] ; [35 31],[235.36326531 188.63673469] ; [36.63673469 29.36326531],0
s3,1,0.675444,0.175299,[244 171] ; [37 29],[242.44282744 172.55717256] ; [38.55717256 27.44282744],0
s7,1,0.754412,0.097861,[232 174] ; [33 27],[230.87982833 175.12017167] ; [34.12017167 25.87982833],0
a5,1,0.773259,0.08301,[328  96] ; [50 16],[327.08571429  96.91428571] ; [50.91428571 15.08571429],0
a2,1,0.787209,0.072866,[109 315] ; [18 48],[109.89387755 314.10612245] ; [17.10612245 48.89387755],0
n1,1,0.790222,0.070768,[21 45] ; [ 7 13],[21.48837209 44.51162791] ; [ 6.51162791 13.48837209],0
r2,1,0.820154,0.051686,[394  22] ; [62  3],[394.37837838  21.62162162] ; [61.62162162  3.37837838],0
a3,1,0.830389,0.045883,[324  99] ; [49 16],[323.31762295  99.68237705] ; [49.68237705 15.31762295],0
a8,1,0.851119,0.035228,[ 64 324] ; [ 9 49],[ 63.50672646 324.49327354] ; [ 9.49327354 48.50672646],0
a7,1,0.86838,0.027462,[310 113] ; [47 18],[309.44877049 113.55122951] ; [47.55122951 17.44877049],0
u1,1,0.909355,0.012962,[ 81 343] ; [13 53],[ 81.33877551 342.66122449] ; [12.66122449 53.33877551],0
r1,1,0.954949,0.003192,[352  69] ; [55 11],[351.84188912  69.15811088] ; [55.15811088 10.84188912],0
d5,1,0.957912,0.002785,[356  66] ; [55 10],[356.14373717  65.85626283] ; [54.85626283 10.14373717],0
a1,1,0.958015,0.002771,[ 25 399] ; [ 4 62],[ 25.09387755 398.90612245] ; [ 3.90612245 62.09387755],0
d3,1,0.967825,0.001627,[303 120] ; [46 18],[303.13552361 119.86447639] ; [45.86447639 18.13552361],0
