Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v4,1,0.067742,3.336898,[ 3 10] ; [14 12],[5.66666667 7.33333333] ; [11.33333333 14.66666667],0
p9,1,0.096821,2.757147,[ 1 10] ; [ 9 16],[3.05555556 7.94444444] ; [ 6.94444444 18.05555556],0
n4,1,0.141032,2.166667,[7 6] ; [20  6],[9. 4.] ; [18.  8.],0
r1,1,0.162587,1.95,[ 3 10] ; [12 14],[5. 8.] ; [10. 16.],0
d1,1,0.162587,1.95,[ 3 10] ; [12 14],[5. 8.] ; [10. 16.],0
a3,1,0.189446,1.721923,[6 6] ; [18  7],[7.78378378 4.21621622] ; [16.21621622  8.78378378],0
p8,1,0.191355,1.707158,[ 1 11] ; [ 7 19],[2.52631579 9.47368421] ; [ 5.47368421 20.52631579],0
b5,1,0.249745,1.324728,[7 6] ; [ 9 17],[5.33333333 7.66666667] ; [10.66666667 15.33333333],0
d3,1,0.253579,1.303476,[4 9] ; [13 13],[5.66666667 7.33333333] ; [11.33333333 14.66666667],0
v3,1,0.299625,1.075862,[ 2 11] ; [ 8 18],[3.33333333 9.66666667] ; [ 6.66666667 19.33333333],0
v1,1,0.299625,1.075862,[ 2 11] ; [ 8 18],[3.33333333 9.66666667] ; [ 6.66666667 19.33333333],0
d2,1,0.307431,1.041678,[4 9] ; [12 13],[5.47368421 7.52631579] ; [10.52631579 14.47368421],0
n2,1,0.329114,0.952381,[2 4] ; [8 6],[3. 3.] ; [7. 7.],0
b1,1,0.357168,0.847826,[9 4] ; [14 12],[7.66666667 5.33333333] ; [15.33333333 10.66666667],0
d5,1,0.361054,0.834225,[6 7] ; [16 10],[7.33333333 5.66666667] ; [14.66666667 11.33333333],0
a5,1,0.361054,0.834225,[6 7] ; [16 10],[7.33333333 5.66666667] ; [14.66666667 11.33333333],0
a4,1,0.372944,0.793833,[4 9] ; [11 13],[5.27027027 7.72972973] ; [ 9.72972973 14.27027027],0
p7,1,0.374333,0.789231,[ 3 10] ; [ 3 22],[ 2.05263158 10.94736842] ; [ 3.94736842 21.05263158],0
s6,1,0.420113,0.65,[4 9] ; [ 5 21],[ 3. 10.] ; [ 6. 20.],0
n5,1,0.420113,0.65,[9 4] ; [21  5],[10.  3.] ; [20.  6.],0
u3,1,0.437558,0.602679,[2 5] ; [1 7],[1.4 5.6] ; [1.6 6.4],0
s4,1,0.455414,0.557143,[ 2 11] ; [ 2 24],[ 1.33333333 11.66666667] ; [ 2.66666667 23.33333333],0
n1,1,0.550097,0.357143,[3 3] ; [9 5],[3.6 2.4] ; [8.4 5.6],0
a1,1,0.574922,0.314516,[ 2 11] ; [ 6 20],[ 2.66666667 10.33333333] ; [ 5.33333333 20.66666667],0
d4,1,0.647901,0.208556,[8 5] ; [14 12],[7.33333333 5.66666667] ; [14.66666667 11.33333333],0
a7,1,0.650506,0.205263,[6 7] ; [14 12],[6.66666667 6.33333333] ; [13.33333333 12.66666667],0
v2,1,0.663778,0.188967,[ 2 10] ; [ 3 23],[ 1.57894737 10.42105263] ; [ 3.42105263 22.57894737],0
b3,1,0.668129,0.183799,[4 7] ; [ 8 10],[4.55172414 6.44827586] ; [ 7.44827586 10.55172414],0
b2,1,0.668129,0.183799,[4 7] ; [ 8 10],[4.55172414 6.44827586] ; [ 7.44827586 10.55172414],0
s5,1,0.708992,0.139286,[ 1 12] ; [ 3 23],[ 1.33333333 11.66666667] ; [ 2.66666667 23.33333333],0
n6,1,0.715478,0.132867,[6 7] ; [10 15],[5.47368421 7.52631579] ; [10.52631579 14.47368421],0
s2,1,0.734849,0.114706,[ 2 11] ; [ 3 23],[ 1.66666667 11.33333333] ; [ 3.33333333 22.66666667],0
p4,1,0.734849,0.114706,[ 2 11] ; [ 3 23],[ 1.66666667 11.33333333] ; [ 3.33333333 22.66666667],0
s1,1,0.767957,0.087054,[ 2 11] ; [ 5 21],[ 2.33333333 10.66666667] ; [ 4.66666667 21.33333333],0
p1,1,0.767957,0.087054,[ 2 11] ; [ 5 21],[ 2.33333333 10.66666667] ; [ 4.66666667 21.33333333],0
b4,1,0.817941,0.052989,[8 5] ; [15 11],[7.66666667 5.33333333] ; [15.33333333 10.66666667],0
a6,1,0.819382,0.052139,[7 6] ; [15 11],[7.33333333 5.66666667] ; [14.66666667 11.33333333],0
n3,1,0.829454,0.046398,[2 4] ; [5 8],[2.21052632 3.78947368] ; [4.78947368 8.21052632],0
s3,1,1.0,0.0,[3 9] ; [ 6 18],[3. 9.] ; [ 6. 18.],0
s7,1,1.0,0.0,[ 2 10] ; [ 4 20],[ 2. 10.] ; [ 4. 20.],0
p3,1,1.0,0.0,[ 2 11] ; [ 4 22],[ 2. 11.] ; [ 4. 22.],0
a2,1,1.0,0.0,[ 2 11] ; [ 4 22],[ 2. 11.] ; [ 4. 22.],0
p11,1,1.0,0.0,[ 2 11] ; [ 4 22],[ 2. 11.] ; [ 4. 22.],0
