Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,43.459983,[ 4 31] ; [48 11],[19.36170213 15.63829787] ; [32.63829787 26.36170213],1
v4,1,2.1e-05,18.068773,[15 20] ; [50  9],[24.20212766 10.79787234] ; [40.79787234 18.20212766],1
s6,1,3.7e-05,17.010069,[ 5 30] ; [33 24],[14.45652174 20.54347826] ; [23.54347826 33.45652174],1
v2,1,7e-05,15.800894,[ 4 30] ; [31 27],[12.93478261 21.06521739] ; [22.06521739 35.93478261],1
s2,1,0.000316,12.974911,[ 3 32] ; [26 33],[10.79787234 24.20212766] ; [18.20212766 40.79787234],1
b5,1,0.000877,11.071766,[12 23] ; [41 18],[19.73404255 15.26595745] ; [33.26595745 25.73404255],1
s5,1,0.001024,10.784298,[ 1 34] ; [17 37],[ 7.07865169 27.92134831] ; [10.92134831 43.07865169],0
d4,1,0.003035,8.786066,[19 16] ; [48 10],[25.21505376  9.78494624] ; [41.78494624 16.21505376],0
s7,1,0.003694,8.428669,[ 3 29] ; [20 32],[ 8.76190476 23.23809524] ; [14.23809524 37.76190476],0
n5,1,0.004388,8.115669,[26  9] ; [26 33],[19.36170213 15.63829787] ; [32.63829787 26.36170213],0
r1,1,0.005024,7.870731,[14 21] ; [41 18],[20.4787234 14.5212766] ; [34.5212766 24.4787234],0
r2,1,0.006831,7.31685,[22 11] ; [52  6],[26.83516484  6.16483516] ; [47.16483516 10.83516484],0
s8,1,0.009696,6.689892,[ 2 33] ; [16 42],[ 6.77419355 28.22580645] ; [11.22580645 46.77419355],0
p7,1,0.012553,6.231016,[ 4 30] ; [21 38],[ 9.13978495 24.86021505] ; [15.86021505 43.13978495],0
d5,1,0.012875,6.186176,[20 15] ; [47 11],[25.21505376  9.78494624] ; [41.78494624 16.21505376],0
n4,1,0.015535,5.85473,[25 10] ; [27 32],[19.36170213 15.63829787] ; [32.63829787 26.36170213],0
p4,1,0.021474,5.287875,[ 3 31] ; [17 41],[ 7.39130435 26.60869565] ; [12.60869565 45.39130435],0
p9,1,0.022097,5.238095,[ 7 25] ; [26 30],[12. 20.] ; [21. 35.],0
a7,1,0.022542,5.203484,[16 19] ; [41 18],[21.22340426 13.77659574] ; [35.77659574 23.22340426],0
a1,1,0.023939,5.099045,[ 8 27] ; [ 4 55],[ 4.46808511 30.53191489] ; [ 7.53191489 51.46808511],0
s3,1,0.028649,4.788596,[ 8 25] ; [28 31],[12.91304348 20.08695652] ; [23.08695652 35.91304348],0
a5,1,0.035151,4.437838,[18 17] ; [43 16],[22.71276596 12.28723404] ; [38.28723404 20.71276596],0
p10,1,0.045657,3.994223,[ 7 27] ; [23 33],[11.33333333 22.66666667] ; [18.66666667 37.33333333],0
n3,1,0.045742,3.991075,[ 7 11] ; [18  8],[10.22727273  7.77272727] ; [14.77272727 11.22727273],0
n6,1,0.048364,3.897307,[14 21] ; [36 23],[18.61702128 16.38297872] ; [31.38297872 27.61702128],0
u3,1,0.051181,3.802326,[ 3 11] ; [10  8],[5.6875 8.3125] ; [ 7.3125 10.6875],0
d3,1,0.056937,3.624418,[14 21] ; [35 23],[18.44086022 16.55913978] ; [30.55913978 27.44086022],0
u1,1,0.059493,3.551472,[ 1 34] ; [ 9 50],[ 3.72340426 31.27659574] ; [ 6.27659574 52.72340426],0
a2,1,0.072355,3.228763,[ 4 31] ; [16 43],[ 7.44680851 27.55319149] ; [12.55319149 46.44680851],0
n1,1,0.098009,2.737652,[11  8] ; [ 9 18],[ 8.26086957 10.73913043] ; [11.73913043 15.26086957],0
d1,1,0.108739,2.57246,[13 22] ; [32 27],[16.75531915 18.24468085] ; [28.24468085 30.75531915],0
v1,1,0.110131,2.552346,[ 6 29] ; [19 40],[ 9.30851064 25.69148936] ; [15.69148936 43.30851064],0
b3,1,0.123532,2.371962,[13 13] ; [10 23],[10.13559322 15.86440678] ; [12.86440678 20.13559322],0
b2,1,0.123532,2.371962,[13 13] ; [10 23],[10.13559322 15.86440678] ; [12.86440678 20.13559322],0
p3,1,0.137223,2.208832,[ 5 30] ; [16 42],[ 7.90322581 27.09677419] ; [13.09677419 44.90322581],0
d2,1,0.145406,2.119795,[14 20] ; [33 25],[17.36956522 16.63043478] ; [29.63043478 28.36956522],0
u2,1,0.173872,1.849241,[ 3 11] ; [ 8 10],[4.8125 9.1875] ; [ 6.1875 11.8125],0
n2,1,0.249663,1.325188,[ 9 10] ; [18 10],[10.91489362  8.08510638] ; [16.08510638 11.91489362],0
a8,1,0.26443,1.245417,[ 2 30] ; [ 8 49],[ 3.59550562 28.40449438] ; [ 6.40449438 50.59550562],0
s4,1,0.35603,0.851847,[ 5 30] ; [13 46],[ 6.70212766 28.29787234] ; [11.29787234 47.70212766],0
p1,1,0.377033,0.780353,[ 5 30] ; [ 5 54],[ 3.72340426 31.27659574] ; [ 6.27659574 52.72340426],0
v3,1,0.445019,0.583308,[ 9 26] ; [18 36],[10.61797753 24.38202247] ; [16.38202247 37.61797753],0
a4,1,0.455465,0.557015,[13 20] ; [28 31],[14.70652174 18.29347826] ; [26.29347826 32.70652174],0
b1,1,0.482012,0.494307,[21 14] ; [31 28],[19.36170213 15.63829787] ; [32.63829787 26.36170213],0
p8,1,0.498471,0.458191,[ 5 29] ; [12 47],[ 6.21505376 27.78494624] ; [10.78494624 48.21505376],0
a6,1,0.536777,0.381547,[17 18] ; [32 26],[18.44086022 16.55913978] ; [30.55913978 27.44086022],0
a3,1,0.565567,0.330156,[21 12] ; [41 18],[22.23913043 10.76086957] ; [39.76086957 19.23913043],0
b4,1,0.595003,0.282599,[18 17] ; [27 32],[16.75531915 18.24468085] ; [28.24468085 30.75531915],0
s1,1,0.733799,0.115652,[ 5 30] ; [ 7 52],[ 4.46808511 30.53191489] ; [ 7.53191489 51.46808511],0
p5,1,0.90612,0.013908,[ 1 33] ; [ 2 57],[ 1.09677419 32.90322581] ; [ 1.90322581 57.09677419],0
