Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,3e-06,21.584531,[53 16] ; [14 29],[41.27678571 27.72321429] ; [25.72321429 17.27678571],1
b5,1,0.003103,8.746128,[30 39] ; [31 12],[37.58035714 31.41964286] ; [23.41964286 19.58035714],0
n6,1,0.01375,6.069942,[53 15] ; [24 19],[47.17117117 20.82882883] ; [29.82882883 13.17117117],0
a1,1,0.023457,5.134309,[11 58] ; [ 1 42],[ 7.39285714 61.60714286] ; [ 4.60714286 38.39285714],0
u1,1,0.023457,5.134309,[11 58] ; [ 1 42],[ 7.39285714 61.60714286] ; [ 4.60714286 38.39285714],0
b3,1,0.027992,4.828574,[24 25] ; [ 5 18],[19.73611111 29.26388889] ; [ 9.26388889 13.73611111],0
b2,1,0.027992,4.828574,[24 25] ; [ 5 18],[19.73611111 29.26388889] ; [ 9.26388889 13.73611111],0
s8,1,0.033755,4.507071,[18 51] ; [ 4 38],[13.67567568 55.32432432] ; [ 8.32432432 33.67567568],0
a4,1,0.034236,4.482899,[31 37] ; [11 32],[25.72972973 42.27027027] ; [16.27027027 26.72972973],0
n1,1,0.059161,3.560739,[11 14] ; [ 3 15],[ 8.13953488 16.86046512] ; [ 5.86046512 12.13953488],0
p11,1,0.080359,3.057634,[39 30] ; [17 26],[34.5 34.5] ; [21.5 21.5],0
a6,1,0.086583,2.936779,[45 24] ; [21 22],[40.66071429 28.33928571] ; [25.33928571 17.66071429],0
a5,1,0.102278,2.669651,[46 23] ; [22 21],[41.89285714 27.10714286] ; [26.10714286 16.89285714],0
r2,1,0.125977,2.341393,[58  8] ; [33 10],[55.10091743 10.89908257] ; [35.89908257  7.10091743],0
u3,1,0.134332,2.241715,[11 16] ; [12  7],[13.5 13.5] ; [9.5 9.5],0
s1,1,0.145688,2.116824,[ 3 66] ; [ 5 38],[ 4.92857143 64.07142857] ; [ 3.07142857 39.92857143],0
d2,1,0.164127,1.935786,[34 33] ; [16 27],[30.45454545 36.54545455] ; [19.54545455 23.45454545],0
a2,1,0.174203,1.846397,[15 54] ; [ 5 38],[12.32142857 56.67857143] ; [ 7.67857143 35.32142857],0
p8,1,0.203654,1.615974,[15 54] ; [14 29],[17.86607143 51.13392857] ; [11.13392857 31.86607143],0
u2,1,0.226831,1.460625,[ 9 17] ; [10  9],[10.97777778 15.02222222] ; [ 8.02222222 10.97777778],0
p1,1,0.298268,1.081922,[ 7 62] ; [ 2 41],[ 5.54464286 63.45535714] ; [ 3.45535714 39.54464286],0
s7,1,0.306038,1.047698,[14 52] ; [ 5 33],[12.05769231 53.94230769] ; [ 6.94230769 31.05769231],0
p3,1,0.343905,0.895819,[20 49] ; [ 9 34],[17.86607143 51.13392857] ; [11.13392857 31.86607143],0
v3,1,0.348226,0.87991,[25 42] ; [12 30],[22.74311927 44.25688073] ; [14.25688073 27.74311927],0
p12,1,0.386936,0.748551,[ 4 65] ; [ 1 42],[ 3.08035714 65.91964286] ; [ 1.91964286 41.08035714],0
n3,1,0.417887,0.65625,[15  9] ; [9 9],[13.71428571 10.28571429] ; [10.28571429  7.71428571],0
d5,1,0.420977,0.647586,[43 26] ; [30 13],[44.97321429 24.02678571] ; [28.02678571 14.97321429],0
v4,1,0.432329,0.61656,[50 19] ; [34  9],[51.75 17.25] ; [32.25 10.75],0
p9,1,0.443694,0.586711,[34 32] ; [18 23],[32.07476636 33.92523364] ; [19.92523364 21.07476636],0
d4,1,0.476727,0.50634,[47 22] ; [32 11],[48.66964286 20.33035714] ; [30.33035714 12.66964286],0
b4,1,0.477786,0.503913,[37 32] ; [26 17],[38.8125 30.1875] ; [24.1875 18.8125],0
s5,1,0.505258,0.443875,[13 53] ; [ 6 35],[11.71962617 54.28037383] ; [ 7.28037383 33.71962617],0
n2,1,0.510315,0.433421,[17  9] ; [10  8],[15.95454545 10.04545455] ; [11.04545455  6.95454545],0
a3,1,0.533892,0.386979,[42 26] ; [24 19],[40.43243243 27.56756757] ; [25.56756757 17.43243243],0
r1,1,0.537266,0.380631,[41 28] ; [23 20],[39.42857143 29.57142857] ; [24.57142857 18.42857143],0
d1,1,0.537527,0.380143,[33 36] ; [18 25],[31.41964286 37.58035714] ; [19.58035714 23.41964286],0
v2,1,0.549234,0.358692,[28 38] ; [15 26],[26.52336449 39.47663551] ; [16.47663551 24.52336449],0
r3,1,0.615007,0.252948,[50 19] ; [33 10],[51.13392857 17.86607143] ; [31.86607143 11.13392857],0
p10,1,0.617035,0.250057,[32 35] ; [18 24],[30.73394495 36.26605505] ; [19.26605505 22.73394495],0
d3,1,0.664469,0.188141,[34 35] ; [23 20],[35.11607143 33.88392857] ; [21.88392857 21.11607143],0
s4,1,0.679492,0.170698,[ 9 58] ; [ 7 36],[ 9.74545455 57.25454545] ; [ 6.25454545 36.74545455],0
s2,1,0.735078,0.1145,[ 8 60] ; [ 6 37],[ 8.57657658 59.42342342] ; [ 5.42342342 37.57657658],0
p5,1,0.793368,0.068612,[ 4 65] ; [ 2 41],[ 3.69642857 65.30357143] ; [ 2.30357143 40.69642857],0
r4,1,0.794349,0.067947,[45 24] ; [27 16],[44.35714286 24.64285714] ; [27.64285714 15.35714286],0
v1,1,0.801206,0.063397,[17 50] ; [10 33],[16.44545455 50.55454545] ; [10.55454545 32.44545455],0
p7,1,0.806091,0.060257,[16 52] ; [11 32],[16.54054054 51.45945946] ; [10.45945946 32.54054054],0
s6,1,0.839443,0.041049,[23 45] ; [15 27],[23.49090909 44.50909091] ; [14.50909091 27.49090909],0
b1,1,0.869953,0.026804,[31 38] ; [20 23],[31.41964286 37.58035714] ; [19.58035714 23.41964286],0
p4,1,0.904754,0.014318,[18 49] ; [12 31],[18.27272727 48.72727273] ; [11.72727273 31.27272727],0
a7,1,0.985977,0.000309,[40 29] ; [25 18],[40.04464286 28.95535714] ; [24.95535714 18.04464286],0
p6,1,0.988602,0.000204,[11 57] ; [ 7 36],[11.02702703 56.97297297] ; [ 6.97297297 36.02702703],0
