Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,8.7e-05,15.40167,[36 80] ; [53 38],[49.87439614 66.12560386] ; [39.12560386 51.87439614],1
v3,1,0.000169,14.144877,[22 96] ; [39 53],[34.27619048 83.72380952] ; [26.72380952 65.27619048],1
p9,1,0.000674,11.559694,[74 44] ; [78 15],[85.00473934 32.99526066] ; [66.99526066 26.00473934],1
p10,1,0.004527,8.05943,[71 47] ; [73 20],[80.53080569 37.46919431] ; [63.46919431 29.53080569],0
p2,1,0.004687,7.99647,[79 44] ; [76 17],[88.26388889 34.73611111] ; [66.73611111 26.26388889],0
r1,1,0.005059,7.858158,[68 55] ; [68 24],[77.80465116 45.19534884] ; [58.19534884 33.80465116],0
p4,1,0.013551,6.095767,[45 77] ; [50 43],[53.90697674 68.09302326] ; [41.09302326 51.90697674],0
u1,1,0.020491,5.369586,[  1 122] ; [ 6 87],[  3.98611111 119.01388889] ; [ 3.01388889 89.98611111],0
p3,1,0.029351,4.746889,[39 84] ; [43 50],[46.69444444 76.30555556] ; [35.30555556 57.69444444],0
a7,1,0.030685,4.670493,[70 52] ; [66 26],[77.53271028 44.46728972] ; [58.46728972 33.53271028],0
p6,1,0.036694,4.364535,[28 93] ; [33 58],[34.81603774 86.18396226] ; [26.18396226 64.81603774],0
d5,1,0.037173,4.342447,[60 62] ; [59 34],[67.5255814 54.4744186] ; [51.4744186 41.5255814],0
s8,1,0.038783,4.270341,[ 18 104] ; [24 68],[23.94392523 98.05607477] ; [18.05607477 73.94392523],0
p7,1,0.041107,4.171586,[52 69] ; [52 39],[59.35849057 61.64150943] ; [44.64150943 46.35849057],0
s6,1,0.041447,4.157664,[41 80] ; [43 47],[48.17061611 72.82938389] ; [35.82938389 54.17061611],0
r2,1,0.053831,3.717937,[95 27] ; [81 11],[100.3364486  21.6635514] ; [75.6635514 16.3364486],0
b5,1,0.054031,3.711752,[66 57] ; [62 31],[72.88888889 50.11111111] ; [55.11111111 37.88888889],0
r4,1,0.055333,3.672024,[85 38] ; [75 18],[91.11111111 31.88888889] ; [68.88888889 24.11111111],0
n5,1,0.081575,3.033232,[76 46] ; [67 24],[81.90610329 40.09389671] ; [61.09389671 29.90610329],0
n4,1,0.096994,2.754284,[72 51] ; [64 28],[77.80465116 45.19534884] ; [58.19534884 33.80465116],0
