Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,32.733314,[22 33] ; [74 12],[37.44680851 17.55319149] ; [58.55319149 27.44680851],1
r3,1,4.3e-05,16.741769,[32 23] ; [75 10],[42.03571429 12.96428571] ; [64.96428571 20.03571429],1
r2,1,4.7e-05,16.557524,[34 19] ; [79  7],[43.08633094  9.91366906] ; [69.91366906 16.08633094],1
s6,1,0.001477,10.106952,[13 42] ; [43 42],[22. 33.] ; [34. 51.],0
d4,1,0.00159,9.971109,[29 26] ; [65 18],[37.46376812 17.53623188] ; [56.53623188 26.46376812],0
a7,1,0.001614,9.944216,[22 33] ; [57 28],[31.03571429 23.96428571] ; [47.96428571 37.03571429],0
u3,1,0.004174,8.206579,[ 7 21] ; [23 15],[12.72727273 15.27272727] ; [17.27272727 20.72727273],0
d5,1,0.005755,7.625539,[29 26] ; [64 21],[36.53571429 18.46428571] ; [56.46428571 28.53571429],0
v4,1,0.015255,5.886721,[37 18] ; [72 13],[42.82142857 12.17857143] ; [66.17857143 18.82142857],0
d1,1,0.017897,5.606208,[17 38] ; [44 42],[23.79432624 31.20567376] ; [37.20567376 48.79432624],0
s2,1,0.021051,5.322539,[ 9 46] ; [29 56],[14.92857143 40.07142857] ; [23.07142857 61.92857143],0
u1,1,0.031045,4.650459,[ 2 53] ; [13 73],[ 5.85106383 49.14893617] ; [ 9.14893617 76.85106383],0
a5,1,0.049229,3.867521,[22 33] ; [49 37],[27.69503546 27.30496454] ; [43.30496454 42.69503546],0
p11,1,0.052879,3.747727,[19 36] ; [44 42],[24.57446809 30.42553191] ; [38.42553191 47.57446809],0
s3,1,0.067036,3.354149,[16 37] ; [39 46],[21.12318841 31.87681159] ; [33.87681159 51.12318841],0
a2,1,0.084543,2.975327,[ 4 51] ; [15 71],[ 7.41134752 47.58865248] ; [11.58865248 74.41134752],0
s4,1,0.101033,2.689163,[13 42] ; [11 74],[ 9.42857143 45.57142857] ; [14.57142857 70.42857143],0
n1,1,0.11711,2.455554,[ 6 18] ; [17 21],[ 8.90322581 15.09677419] ; [14.09677419 23.90322581],0
p2,1,0.124317,2.362066,[26 29] ; [52 34],[30.42553191 24.57446809] ; [47.57446809 38.42553191],0
d3,1,0.137836,2.20195,[24 31] ; [48 37],[28.28571429 26.71428571] ; [43.71428571 41.28571429],0
