Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,107.172167,[312  15] ; [13 20],[295.20833333  31.79166667] ; [29.79166667  3.20833333],1
r4,1,0.00583,7.602026,[306  22] ; [28  7],[301.79614325  26.20385675] ; [32.20385675  2.79614325],0
p4,1,0.016235,5.777279,[224 102] ; [17 18],[217.63434903 108.36565097] ; [23.36565097 11.63434903],0
p3,1,0.022207,5.229509,[187 139] ; [13 22],[180.60941828 145.39058172] ; [19.39058172 15.60941828],0
n6,1,0.025143,5.013996,[291  33] ; [27  8],[286.99721448  37.00278552] ; [31.00278552  3.99721448],0
p8,1,0.035517,4.42017,[194 130] ; [14 20],[188.24581006 135.75418994] ; [19.75418994 14.24581006],0
a3,1,0.044825,4.025207,[255  72] ; [22 13],[250.21823204  76.78176796] ; [26.78176796  8.21823204],0
p12,1,0.065631,3.389043,[ 45 282] ; [ 1 34],[ 41.55248619 285.44751381] ; [ 4.44751381 30.55248619],0
u2,1,0.067859,3.334059,[47 25] ; [5 8],[44.04705882 27.95294118] ; [7.95294118 5.04705882],0
n5,1,0.068162,3.326729,[273  53] ; [25 10],[269.10803324  56.89196676] ; [28.89196676  6.10803324],0
p7,1,0.072632,3.22251,[229  87] ; [19 14],[224.55014327  91.44985673] ; [23.44985673  9.55014327],0
d3,1,0.083702,2.991512,[233  94] ; [20 15],[228.53867403  98.46132597] ; [24.46132597 10.53867403],0
a7,1,0.093109,2.81978,[240  87] ; [21 14],[235.76519337  91.23480663] ; [25.23480663  9.76519337],0
p2,1,0.116671,2.461446,[284  43] ; [27  8],[280.93093923  46.06906077] ; [30.06906077  4.93093923],0
b1,1,0.12324,2.375657,[116 212] ; [17 18],[120.17630854 207.82369146] ; [12.82369146 22.17630854],0
s8,1,0.130079,2.291561,[210 116] ; [18 17],[205.89473684 120.10526316] ; [22.10526316 12.89473684],0
r2,1,0.132887,2.25845,[313  11] ; [32  3],[311.36490251  12.63509749] ; [33.63509749  1.36490251],0
p5,1,0.138142,2.198532,[ 48 275] ; [ 2 33],[ 45.11173184 277.88826816] ; [ 4.88826816 30.11173184],0
a5,1,0.188331,1.730629,[257  71] ; [24 11],[253.90633609  74.09366391] ; [27.09366391  7.90633609],0
s7,1,0.190343,1.714962,[227  94] ; [21 14],[223.61797753  97.38202247] ; [24.38202247 10.61797753],0
s5,1,0.230369,1.438579,[155 161] ; [13 21],[151.68 164.32] ; [16.32 17.68],0
d1,1,0.238057,1.39206,[220 108] ; [20 15],[216.85950413 111.14049587] ; [23.14049587 11.85950413],0
n1,1,0.245501,1.348727,[25 29] ; [3 8],[23.26153846 30.73846154] ; [4.73846154 6.26153846],0
a6,1,0.281461,1.160022,[216 110] ; [20 15],[213.11911357 112.88088643] ; [22.88088643 12.11911357],0
d5,1,0.322124,0.980303,[273  53] ; [27  8],[270.91412742  55.08587258] ; [29.08587258  5.91412742],0
r3,1,0.331908,0.941439,[318   9] ; [33  2],[317.06353591   9.93646409] ; [33.93646409  1.06353591],0
a2,1,0.363006,0.827466,[ 89 239] ; [ 7 28],[ 86.74380165 241.25619835] ; [ 9.25619835 25.74380165],0
d4,1,0.378019,0.777136,[287  39] ; [29  6],[285.36288089  40.63711911] ; [30.63711911  4.36288089],0
p6,1,0.380523,0.769013,[145 178] ; [13 22],[142.55307263 180.44692737] ; [15.44692737 19.55307263],0
v3,1,0.391182,0.735263,[140 173] ; [13 22],[137.61206897 175.38793103] ; [15.38793103 19.61206897],0
v1,1,0.404997,0.693438,[190 125] ; [18 16],[187.73638968 127.26361032] ; [20.26361032 13.73638968],0
