Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,3.9e-05,16.906823,[43 73] ; [68 37],[58.26244344 57.73755656] ; [52.73755656 52.26244344],1
r2,1,0.268521,1.224285,[112  13] ; [103   7],[114.36170213  10.63829787] ; [100.63829787   9.36170213],0
a3,1,0.270862,1.212374,[79 46] ; [77 33],[82.9787234 42.0212766] ; [73.0212766 36.9787234],0
d5,1,0.2755,1.189155,[90 35] ; [86 24],[93.61702128 31.38297872] ; [82.38297872 27.61702128],0
n4,1,0.2755,1.189155,[90 35] ; [86 24],[93.61702128 31.38297872] ; [82.38297872 27.61702128],0
s4,1,0.292647,1.107404,[ 21 103] ; [13 95],[ 18.17241379 105.82758621] ; [15.82758621 92.17241379],0
p12,1,0.309168,1.034225,[  9 116] ; [12 97],[ 11.21794872 113.78205128] ; [ 9.78205128 99.21794872],0
s1,1,0.315863,1.006002,[  5 118] ; [  2 108],[  3.69527897 119.30472103] ; [  3.30472103 106.69527897],0
s8,1,0.319825,0.989664,[36 89] ; [38 71],[39.52991453 85.47008547] ; [34.47008547 74.52991453],0
b2,1,0.336505,0.923702,[20 42] ; [29 43],[22.67164179 39.32835821] ; [26.32835821 45.67164179],0
b3,1,0.336505,0.923702,[20 42] ; [29 43],[22.67164179 39.32835821] ; [26.32835821 45.67164179],0
p1,1,0.472513,0.516092,[ 11 113] ; [  7 103],[  9.53846154 114.46153846] ; [  8.46153846 101.53846154],0
r3,1,0.478075,0.503251,[117   7] ; [105   4],[118.14592275   5.85407725] ; [103.85407725   5.14592275],0
a7,1,0.51258,0.428797,[83 41] ; [78 32],[85.31623932 38.68376068] ; [75.68376068 34.31623932],0
s5,1,0.528955,0.396398,[26 94] ; [26 77],[27.98206278 92.01793722] ; [24.01793722 78.98206278],0
u4,1,0.550148,0.357051,[  2 123] ; [  3 107],[  2.65957447 122.34042553] ; [  2.34042553 107.65957447],0
d4,1,0.624079,0.240176,[98 26] ; [84 26],[96.44444444 27.55555556] ; [85.55555556 24.44444444],0
b4,1,0.668277,0.183624,[84 41] ; [71 39],[82.44680851 42.55319149] ; [72.55319149 37.44680851],0
p8,1,0.6727,0.17846,[30 94] ; [29 80],[31.39914163 92.60085837] ; [27.60085837 81.39914163],0
p10,1,0.700035,0.148435,[96 29] ; [86 23],[97.22222222 27.77777778] ; [84.77777778 24.22222222],0
a4,1,0.728434,0.120555,[54 71] ; [50 60],[55.31914894 69.68085106] ; [48.68085106 61.31914894],0
d3,1,0.72962,0.119461,[80 45] ; [68 42],[78.72340426 46.27659574] ; [69.27659574 40.72340426],0
d2,1,0.737213,0.112592,[58 65] ; [49 60],[56.72844828 66.27155172] ; [50.27155172 58.72844828],0
a6,1,0.842172,0.039647,[86 39] ; [77 33],[86.70212766 38.29787234] ; [76.29787234 33.70212766],0
a1,1,0.873898,0.025189,[  3 122] ; [  3 107],[  3.19148936 121.80851064] ; [  2.80851064 107.19148936],0
n5,1,0.885788,0.020631,[88 36] ; [79 31],[88.4957265 35.5042735] ; [78.5042735 31.4957265],0
n3,1,0.923976,0.009106,[30 10] ; [17  6],[29.84126984 10.15873016] ; [17.15873016  5.84126984],0
b1,1,0.931858,0.007311,[37 88] ; [32 78],[36.70212766 88.29787234] ; [32.29787234 77.70212766],0
n1,1,0.939784,0.005707,[17 23] ; [10 13],[17.14285714 22.85714286] ; [ 9.85714286 13.14285714],0
u1,1,0.974769,0.001,[ 18 107] ; [16 94],[ 18.08510638 106.91489362] ; [15.91489362 94.08510638],0
d1,1,0.991109,0.000124,[66 59] ; [58 52],[65.95744681 59.04255319] ; [58.04255319 51.95744681],0
