Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.000113,14.908722,[52  6] ; [8 9],[46.4 11.6] ; [13.6  3.4],1
n1,1,0.265572,1.239477,[ 6 10] ; [1 6],[ 4.86956522 11.13043478] ; [2.13043478 4.86956522],0
s5,1,0.294088,1.100812,[22 34] ; [ 4 12],[20.22222222 35.77777778] ; [ 5.77777778 10.22222222],0
n3,1,0.343709,0.896547,[13  4] ; [4 3],[12.04166667  4.95833333] ; [4.95833333 2.04166667],0
n4,1,0.360338,0.836714,[44 14] ; [11  6],[42.53333333 15.46666667] ; [12.46666667  4.53333333],0
n6,1,0.381829,0.764805,[43 14] ; [11  6],[41.59459459 15.40540541] ; [12.40540541  4.59459459],0
s4,1,0.46173,0.541698,[ 9 48] ; [ 4 13],[10.01351351 46.98648649] ; [ 2.98648649 14.01351351],0
a8,1,0.476235,0.507473,[ 6 44] ; [ 1 16],[ 5.2238806 44.7761194] ; [ 1.7761194 15.2238806],0
b4,1,0.521304,0.411312,[39 19] ; [10  7],[37.89333333 20.10666667] ; [11.10666667  5.89333333],0
p1,1,0.52913,0.396062,[ 4 53] ; [ 2 15],[ 4.62162162 52.37837838] ; [ 1.37837838 15.62162162],0
p5,1,0.553432,0.351204,[ 6 50] ; [ 1 16],[ 5.36986301 50.63013699] ; [ 1.63013699 15.36986301],0
v1,1,0.555404,0.347725,[32 26] ; [8 9],[30.93333333 27.06666667] ; [9.06666667 7.93333333],0
p7,1,0.615232,0.252626,[26 28] ; [ 7 10],[25.09859155 28.90140845] ; [7.90140845 9.09859155],0
p9,1,0.615574,0.252138,[36 21] ; [9 7],[35.1369863 21.8630137] ; [9.8630137 6.1369863],0
p2,1,0.682842,0.166944,[36 20] ; [10  7],[35.28767123 20.71232877] ; [10.71232877  6.28767123],0
a1,1,0.695149,0.153568,[ 5 53] ; [ 2 15],[ 5.41333333 52.58666667] ; [ 1.58666667 15.41333333],0
b1,1,0.735105,0.114476,[30 28] ; [8 9],[29.38666667 28.61333333] ; [8.61333333 8.38666667],0
a7,1,0.740574,0.109623,[40 18] ; [11  6],[39.44 18.56] ; [11.56  5.44],0
p8,1,0.740765,0.109455,[24 33] ; [ 6 10],[23.42465753 33.57534247] ; [6.57534247 9.42465753],0
u2,1,0.748233,0.103022,[9 9] ; [3 4],[8.64 9.36] ; [3.36 3.64],0
d3,1,0.771015,0.084709,[43 15] ; [12  5],[42.53333333 15.46666667] ; [12.46666667  4.53333333],0
n2,1,0.818733,0.052521,[12  6] ; [5 2],[12.24  5.76] ; [4.76 2.24],0
b5,1,0.845378,0.038032,[39 19] ; [11  6],[38.66666667 19.33333333] ; [11.33333333  5.66666667],0
s1,1,0.87,0.026784,[ 4 53] ; [ 1 16],[ 3.85135135 53.14864865] ; [ 1.14864865 15.85135135],0
a6,1,0.910352,0.012677,[35 23] ; [10  7],[34.8 23.2] ; [10.2  6.8],0
