Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,45.77029,[39 61] ; [176  51],[65.74923547 34.25076453] ; [149.25076453  77.74923547],1
d2,1,0.0,44.402277,[20 80] ; [135  90],[47.69230769 52.30769231] ; [107.30769231 117.69230769],1
a4,1,0.0,38.344559,[19 81] ; [127 100],[44.64831804 55.35168196] ; [101.35168196 125.64831804],1
n4,1,0.0,26.832839,[51 50] ; [179  48],[70.82317073 30.17682927] ; [159.17682927  67.82317073],1
d1,1,2e-06,22.62428,[35 66] ; [143  84],[54.81097561 46.18902439] ; [123.18902439 103.81097561],1
r2,1,1e-05,19.419641,[86 15] ; [221   5],[94.82262997  6.17737003] ; [212.17737003  13.82262997],1
u1,1,2.7e-05,17.584243,[ 3 98] ; [ 48 179],[15.70426829 85.29573171] ; [ 35.29573171 191.70426829],1
d4,1,9.4e-05,15.250304,[66 34] ; [193  34],[79.20489297 20.79510703] ; [179.79510703  47.20489297],1
n5,1,0.000372,12.665491,[54 47] ; [166  60],[67.95107034 33.04892966] ; [152.04892966  73.95107034],1
a6,1,0.000646,11.639708,[54 47] ; [165  62],[67.43597561 33.56402439] ; [151.56402439  75.43597561],1
d5,1,0.002662,9.025515,[67 34] ; [185  42],[77.59756098 23.40243902] ; [174.40243902  52.59756098],0
s7,1,0.004471,8.082004,[26 71] ; [ 94 121],[37.30769231 59.69230769] ; [ 82.69230769 132.30769231],0
r1,1,0.010015,6.632242,[66 35] ; [178  48],[75.36391437 25.63608563] ; [168.63608563  57.36391437],0
r4,1,0.010179,6.603355,[79 22] ; [202  25],[86.52743902 14.47256098] ; [194.47256098  32.52743902],0
p11,1,0.010344,6.574638,[59 42] ; [165  62],[68.97560976 32.02439024] ; [155.02439024  71.97560976],0
s2,1,0.012583,6.226791,[34 65] ; [110 113],[44.27329193 54.72670807] ; [ 99.72670807 123.27329193],0
v2,1,0.014961,5.921034,[34 58] ; [114 105],[43.78135048 48.21864952] ; [104.21864952 114.78135048],0
v1,1,0.04082,4.18349,[37 63] ; [107 110],[45.42586751 54.57413249] ; [ 98.57413249 118.42586751],0
d3,1,0.046516,3.962796,[57 44] ; [154  73],[64.97256098 36.02743902] ; [146.02743902  80.97256098],0
s6,1,0.068106,3.328082,[52 48] ; [140  83],[59.44272446 40.55727554] ; [132.55727554  90.44272446],0
b5,1,0.087179,2.9257,[73 28] ; [142  85],[66.20426829 34.79573171] ; [148.79573171  78.20426829],0
p4,1,0.131096,2.279472,[37 64] ; [103 123],[43.24159021 57.75840979] ; [ 96.75840979 129.24159021],0
p10,1,0.134946,2.234661,[63 35] ; [164  62],[68.66049383 29.33950617] ; [158.33950617  67.66049383],0
p12,1,0.149286,2.079534,[ 4 96] ; [ 19 206],[ 7.07692308 92.92307692] ; [ 15.92307692 209.07692308],0
p8,1,0.159826,1.975869,[20 80] ; [ 62 165],[25.0764526 74.9235474] ; [ 56.9235474 170.0764526],0
s3,1,0.172419,1.861783,[42 56] ; [115 110],[47.63467492 50.36532508] ; [109.36532508 115.63467492],0
n2,1,0.179467,1.802029,[22 13] ; [55 18],[24.9537037 10.0462963] ; [52.0462963 20.9537037],0
p3,1,0.179726,1.799892,[27 74] ; [ 77 148],[32.2208589 68.7791411] ; [ 71.7791411 153.2208589],0
v3,1,0.215218,1.535976,[26 67] ; [ 76 140],[30.69902913 62.30097087] ; [ 71.30097087 144.69902913],0
s8,1,0.216643,1.52647,[31 70] ; [ 85 140],[35.93865031 65.06134969] ; [ 80.06134969 144.93865031],0
b4,1,0.237973,1.392561,[67 34] ; [135  92],[62.20121951 38.79878049] ; [139.79878049  87.20121951],0
p6,1,0.239815,1.381678,[12 89] ; [ 38 186],[15.53846154 85.46153846] ; [ 34.46153846 189.53846154],0
r3,1,0.295813,1.092973,[89 11] ; [210  17],[91.43730887  8.56269113] ; [207.56269113  19.43730887],0
a1,1,0.35673,0.849371,[ 2 99] ; [  9 218],[ 3.38719512 97.61280488] ; [  7.61280488 219.38719512],0
n6,1,0.370469,0.80209,[78 23] ; [185  42],[80.9847561 20.0152439] ; [182.0152439  44.9847561],0
a7,1,0.388192,0.744597,[68 32] ; [165  62],[71.25382263 28.74617737] ; [161.74617737  65.25382263],0
p9,1,0.393792,0.727201,[72 25] ; [176  48],[74.94080997 22.05919003] ; [173.05919003  50.94080997],0
s1,1,0.416153,0.661154,[ 6 93] ; [  9 216],[ 4.58333333 94.41666667] ; [ 10.41666667 214.58333333],0
p5,1,0.474923,0.510499,[ 5 95] ; [ 16 209],[ 6.46153846 93.53846154] ; [ 14.53846154 210.46153846],0
b2,1,0.538259,0.378775,[14 28] ; [54 86],[15.69230769 26.30769231] ; [52.30769231 87.69230769],0
b3,1,0.538259,0.378775,[14 28] ; [54 86],[15.69230769 26.30769231] ; [52.30769231 87.69230769],0
s5,1,0.571357,0.320418,[21 73] ; [ 54 159],[22.96416938 71.03583062] ; [ 52.03583062 160.96416938],0
b1,1,0.610923,0.258834,[39 62] ; [ 81 146],[36.95121951 64.04878049] ; [ 83.04878049 143.95121951],0
n3,1,0.69895,0.149567,[25 11] ; [46 24],[24.11320755 11.88679245] ; [46.88679245 23.11320755],0
p2,1,0.71589,0.132465,[71 30] ; [155  72],[69.59146341 31.40853659] ; [156.40853659  70.59146341],0
n1,1,0.738225,0.111693,[14 22] ; [30 41],[14.80373832 21.19626168] ; [29.19626168 41.80373832],0
u3,1,0.842792,0.039332,[39 23] ; [33 18],[39.50442478 22.49557522] ; [32.49557522 18.50442478],0
s4,1,0.876727,0.024062,[17 84] ; [ 36 187],[16.52160494 84.47839506] ; [ 36.47839506 186.52160494],0
p1,1,0.882644,0.021791,[ 8 93] ; [ 19 207],[ 8.33944954 92.66055046] ; [ 18.66055046 207.33944954],0
a8,1,0.892994,0.018095,[ 8 84] ; [ 19 188],[ 8.30769231 83.69230769] ; [ 18.69230769 188.30769231],0
u2,1,0.956319,0.003,[35 26] ; [29 22],[34.85714286 26.14285714] ; [29.14285714 21.85714286],0
