Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.004321,8.143885,[ 4 29] ; [11 13],[ 8.68421053 24.31578947] ; [ 6.31578947 17.68421053],0
s5,1,0.416976,0.658824,[ 2 30] ; [ 3 21],[ 2.85714286 29.14285714] ; [ 2.14285714 21.85714286],0
a4,1,0.424514,0.637785,[15 18] ; [ 8 15],[13.55357143 19.44642857] ; [ 9.44642857 13.55357143],0
n4,1,0.486376,0.484534,[19 14] ; [16  8],[20.26315789 12.73684211] ; [14.73684211  9.26315789],0
v3,1,0.490925,0.474498,[ 7 26] ; [ 7 17],[ 8.10526316 24.89473684] ; [ 5.89473684 18.10526316],0
b2,1,0.538213,0.378862,[10 11] ; [ 6 10],[ 9.08108108 11.91891892] ; [6.91891892 9.08108108],0
b3,1,0.538213,0.378862,[10 11] ; [ 6 10],[ 9.08108108 11.91891892] ; [6.91891892 9.08108108],0
a2,1,0.561358,0.337358,[ 6 27] ; [ 3 21],[ 5.21052632 27.78947368] ; [ 3.78947368 20.21052632],0
n2,1,0.565659,0.33,[9 9] ; [9 6],[9.81818182 8.18181818] ; [8.18181818 6.81818182],0
a5,1,0.626851,0.236355,[20 13] ; [13 11],[19.10526316 13.89473684] ; [13.89473684 10.10526316],0
v1,1,0.638018,0.221344,[ 9 24] ; [ 5 18],[ 8.25 24.75] ; [ 5.75 17.25],0
d5,1,0.639546,0.219336,[20 13] ; [16  8],[20.84210526 12.15789474] ; [15.15789474  8.84210526],0
p3,1,0.659243,0.194444,[ 4 28] ; [ 4 20],[ 4.57142857 27.42857143] ; [ 3.42857143 20.57142857],0
a8,1,0.671598,0.179739,[ 2 31] ; [ 2 20],[ 2.4 30.6] ; [ 1.6 20.4],0
r2,1,0.72435,0.124362,[19 13] ; [12 10],[18.37037037 13.62962963] ; [12.62962963  9.37037037],0
p6,1,0.730464,0.118686,[ 2 30] ; [ 2 21],[ 2.32727273 29.67272727] ; [ 1.67272727 21.32727273],0
s1,1,0.775993,0.080966,[ 5 28] ; [ 3 21],[ 4.63157895 28.36842105] ; [ 3.36842105 20.63157895],0
n1,1,0.797004,0.066165,[ 8 10] ; [6 9],[ 7.63636364 10.36363636] ; [6.36363636 8.63636364],0
s2,1,0.80224,0.062725,[ 6 27] ; [ 5 19],[ 6.36842105 26.63157895] ; [ 4.63157895 19.36842105],0
p5,1,0.835331,0.04321,[ 1 31] ; [ 1 23],[ 1.14285714 30.85714286] ; [ 0.85714286 23.14285714],0
d3,1,0.843086,0.039184,[16 17] ; [11 13],[15.63157895 17.36842105] ; [11.36842105 12.63157895],0
p9,1,0.873724,0.025259,[10 22] ; [ 7 14],[10.26415094 21.73584906] ; [ 6.73584906 14.26415094],0
p1,1,0.876911,0.02399,[ 5 28] ; [ 4 20],[ 5.21052632 27.78947368] ; [ 3.78947368 20.21052632],0
a3,1,0.935064,0.006638,[21 11] ; [16  8],[21.14285714 10.85714286] ; [15.85714286  8.14285714],0
d2,1,0.9375,0.006148,[19 14] ; [13 10],[18.85714286 14.14285714] ; [13.14285714  9.85714286],0
u2,1,1.0,0.0,[3 9] ; [2 6],[3. 9.] ; [2. 6.],0
