Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,83.731052,[486  81] ; [85 78],[443.50273973 123.49726027] ; [127.49726027  35.50273973],1
p9,1,0.0,56.235684,[496  70] ; [101  62],[463.51440329 102.48559671] ; [133.48559671  29.51440329],1
p2,1,0.0,40.276085,[489  77] ; [108  59],[460.98499318 105.01500682] ; [136.01500682  30.98499318],1
r3,1,0.0,36.678675,[554  17] ; [143  26],[537.82027027  33.17972973] ; [159.17972973   9.82027027],1
n6,1,0.0,33.019585,[492  77] ; [112  55],[466.95108696 102.04891304] ; [137.04891304  29.95108696],1
r4,1,0.0,32.75865,[540  33] ; [135  34],[521.26010782  51.73989218] ; [153.73989218  15.26010782],1
p8,1,0.0,26.733032,[314 247] ; [ 55 111],[284.74415406 276.25584594] ; [84.25584594 81.74415406],1
v4,1,0.0,26.358812,[556  14] ; [148  20],[543.7398374  26.2601626] ; [160.2601626   7.7398374],1
p7,1,4e-06,21.218193,[366 189] ; [76 89],[340.70833333 214.29166667] ; [101.29166667  63.70833333],1
p4,1,3.6e-05,17.093147,[345 222] ; [71 95],[321.7899045 245.2100955] ; [94.2100955 71.7899045],1
b1,1,0.000144,14.450563,[202 371] ; [87 82],[223.17654987 349.82345013] ; [ 65.82345013 103.17654987],1
n4,1,0.000208,13.756283,[465 108] ; [113  54],[447.55945946 125.44054054] ; [130.44054054  36.55945946],1
p3,1,0.00046,12.270148,[295 273] ; [ 61 106],[275.11292517 292.88707483] ; [80.88707483 86.11292517],1
v2,1,0.001315,10.320708,[331 216] ; [75 87],[313.23272214 233.76727786] ; [92.76727786 69.23272214],0
s1,1,0.002301,9.292362,[ 13 551] ; [ 12 155],[ 19.28864569 544.71135431] ; [  5.71135431 161.28864569],0
p12,1,0.005057,7.858819,[ 50 515] ; [  4 163],[ 41.68032787 523.31967213] ; [ 12.31967213 154.68032787],0
v1,1,0.006983,7.277331,[314 239] ; [75 92],[298.77361111 254.22638889] ; [90.22638889 76.77361111],0
n5,1,0.009557,6.715693,[438 131] ; [112  55],[425.20380435 143.79619565] ; [124.79619565  42.20380435],0
s8,1,0.01986,5.424201,[250 318] ; [ 57 111],[236.92391304 331.07608696] ; [70.07608696 97.92391304],0
a5,1,0.021608,5.277103,[427 145] ; [111  58],[415.29824561 156.70175439] ; [122.70175439  46.29824561],0
r1,1,0.028189,4.816479,[473  97] ; [126  41],[463.27001357 106.72998643] ; [135.72998643  31.27001357],0
d4,1,0.028936,4.771422,[472  97] ; [126  41],[462.3125 106.6875] ; [135.6875  31.3125],0
d5,1,0.052149,3.770973,[467 104] ; [126  42],[458.19079838 112.80920162] ; [134.80920162  33.19079838],0
u2,1,0.060128,3.533858,[96 64] ; [26 31],[89.95391705 70.04608295] ; [32.04608295 24.95391705],0
p5,1,0.063992,3.430781,[ 70 495] ; [ 12 154],[ 63.37893297 501.62106703] ; [ 18.62106703 147.37893297],0
a6,1,0.073301,3.207509,[398 172] ; [105  63],[388.49593496 181.50406504] ; [114.50406504  53.49593496],0
d1,1,0.078023,3.105602,[342 231] ; [88 81],[332.06199461 240.93800539] ; [97.93800539 71.06199461],0
p6,1,0.104766,2.63145,[200 360] ; [ 48 118],[191.29476584 368.70523416] ; [ 56.70523416 109.29476584],0
a3,1,0.105804,2.615807,[412 159] ; [109  57],[403.65128901 167.34871099] ; [117.34871099  48.65128901],0
v3,1,0.116646,2.461791,[235 314] ; [ 57 102],[226.42372881 322.57627119] ; [65.57627119 93.42372881],0
b2,1,0.131155,2.278782,[156 214] ; [29 58],[149.78118162 220.21881838] ; [35.21881838 51.78118162],0
b3,1,0.131155,2.278782,[156 214] ; [29 58],[149.78118162 220.21881838] ; [35.21881838 51.78118162],0
a8,1,0.160549,1.969052,[ 81 439] ; [ 17 137],[ 75.60830861 444.39169139] ; [ 22.39169139 131.60830861],0
b5,1,0.16544,1.923789,[332 241] ; [108  61],[339.78436658 233.21563342] ; [100.21563342  68.78436658],0
u3,1,0.175775,1.832992,[97 64] ; [29 29],[92.63013699 68.36986301] ; [33.36986301 24.63013699],0
n1,1,0.175849,1.832364,[41 68] ; [29 31],[45.14792899 63.85207101] ; [24.85207101 35.14792899],0
n3,1,0.178708,1.808338,[80 30] ; [37 22],[76.15384615 33.84615385] ; [40.84615385 18.15384615],0
d3,1,0.215666,1.532976,[385 186] ; [104  63],[378.34552846 192.65447154] ; [110.65447154  56.34552846],0
a1,1,0.262725,1.254339,[ 28 545] ; [ 12 157],[ 30.88948787 542.11051213] ; [  9.11051213 159.88948787],0
s7,1,0.273023,1.201497,[257 290] ; [66 91],[250.96732955 296.03267045] ; [72.03267045 84.96732955],0
s3,1,0.273999,1.196619,[303 259] ; [82 85],[296.80384088 265.19615912] ; [88.19615912 78.80384088],0
b4,1,0.274025,1.196485,[339 234] ; [92 77],[332.83423181 240.16576819] ; [98.16576819 70.83423181],0
d2,1,0.423868,0.639567,[273 296] ; [86 81],[277.54211957 291.45788043] ; [81.45788043 85.54211957],0
s5,1,0.42762,0.629278,[169 387] ; [ 44 118],[164.94150418 391.05849582] ; [ 48.05849582 113.94150418],0
