Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.000694,11.506376,[42 57] ; [39 16],[52.07142857 46.92857143] ; [28.92857143 26.07142857],1
a4,1,0.004114,8.23281,[29 72] ; [29 27],[37.31210191 63.68789809] ; [20.68789809 35.31210191],0
v3,1,0.005118,7.837439,[20 79] ; [22 31],[27.35526316 71.64473684] ; [14.64473684 38.35526316],0
a5,1,0.015379,5.872492,[56 45] ; [42 14],[63.04458599 37.95541401] ; [34.95541401 21.04458599],0
b5,1,0.037155,4.343276,[55 46] ; [40 16],[61.11464968 39.88535032] ; [33.88535032 22.11464968],0
d5,1,0.053949,3.714286,[70 30] ; [47  9],[75. 25.] ; [42. 14.],0
r1,1,0.083058,3.004021,[66 35] ; [44 12],[70.76433121 30.23566879] ; [39.23566879 16.76433121],0
s1,1,0.106036,2.612328,[ 2 99] ; [ 4 52],[ 3.85987261 97.14012739] ; [ 2.14012739 53.85987261],0
s6,1,0.10614,2.610779,[53 48] ; [35 18],[57.71428571 43.28571429] ; [30.28571429 22.71428571],0
b3,1,0.113584,2.503636,[13 42] ; [12 18],[16.17647059 38.82352941] ; [ 8.82352941 21.17647059],0
b2,1,0.113584,2.503636,[13 42] ; [12 18],[16.17647059 38.82352941] ; [ 8.82352941 21.17647059],0
u3,1,0.12951,2.298367,[15 21] ; [12  7],[17.67272727 18.32727273] ; [9.32727273 9.67272727],0
n4,1,0.132356,2.26465,[38 63] ; [28 28],[42.45859873 58.54140127] ; [23.54140127 32.45859873],0
n2,1,0.139158,2.187245,[20 15] ; [9 2],[22.06521739 12.93478261] ; [6.93478261 4.06521739],0
r2,1,0.164244,1.934707,[90 10] ; [52  2],[92.20779221  7.79220779] ; [49.79220779  4.20779221],0
s7,1,0.176209,1.829312,[31 69] ; [23 32],[34.83870968 65.16129032] ; [19.16129032 35.83870968],0
p4,1,0.183049,1.772692,[39 61] ; [28 28],[42.94871795 57.05128205] ; [24.05128205 31.94871795],0
