Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,28.874795,[132  14] ; [12 13],[122.94736842  23.05263158] ; [21.05263158  3.94736842],1
b1,1,0.008697,6.883926,[48 99] ; [15 10],[53.84302326 93.15697674] ; [ 9.15697674 15.84302326],0
p11,1,0.010487,6.550194,[117  30] ; [14 11],[111.95930233  35.04069767] ; [19.04069767  5.95930233],0
b3,1,0.01293,6.178693,[38 56] ; [ 2 17],[33.27433628 60.72566372] ; [ 6.72566372 12.27433628],0
b2,1,0.01293,6.178693,[38 56] ; [ 2 17],[33.27433628 60.72566372] ; [ 6.72566372 12.27433628],0
a5,1,0.015401,5.869967,[111  36] ; [13 12],[105.97674419  41.02325581] ; [18.02325581  6.97674419],0
v1,1,0.015908,5.813002,[83 60] ; [ 8 17],[77.45833333 65.54166667] ; [13.54166667 11.45833333],0
a4,1,0.020376,5.379402,[72 75] ; [ 6 19],[66.6627907 80.3372093] ; [11.3372093 13.6627907],0
s7,1,0.027991,4.828611,[113  30] ; [14 10],[108.74850299  34.25149701] ; [18.25149701  5.74850299],0
b4,1,0.057674,3.603039,[82 65] ; [19  6],[86.31976744 60.68023256] ; [14.68023256 10.31976744],0
s2,1,0.066572,3.36558,[103  43] ; [13 12],[99.04093567 46.95906433] ; [16.95906433  8.04093567],0
s5,1,0.080897,3.046793,[62 79] ; [ 6 18],[58.10909091 82.89090909] ; [ 9.89090909 14.10909091],0
s4,1,0.112031,2.525337,[ 33 114] ; [ 2 22],[ 30.0877193 116.9122807] ; [ 4.9122807 19.0877193],0
a8,1,0.141919,2.157032,[ 29 103] ; [ 2 21],[ 26.4 105.6] ; [ 4.6 18.4],0
u2,1,0.195933,1.672429,[25 14] ; [7 1],[26.55319149 12.44680851] ; [5.44680851 2.55319149],0
p6,1,0.208693,1.580468,[54 92] ; [ 6 19],[51.22807018 94.77192982] ; [ 8.77192982 16.22807018],0
p8,1,0.220873,1.498692,[65 79] ; [ 8 17],[62.20118343 81.79881657] ; [10.79881657 14.20118343],0
b5,1,0.227278,1.457818,[95 52] ; [13 12],[92.30232558 54.69767442] ; [15.69767442  9.30232558],0
p2,1,0.22838,1.45092,[116  31] ; [17  8],[113.66860465  33.33139535] ; [19.33139535  5.66860465],0
r1,1,0.229219,1.445704,[124  21] ; [19  6],[121.97058824  23.02941176] ; [21.02941176  3.97058824],0
d3,1,0.250041,1.323077,[105  42] ; [15 10],[102.55813953  44.44186047] ; [17.44186047  7.55813953],0
s3,1,0.285228,1.142008,[107  37] ; [16  9],[104.80473373  39.19526627] ; [18.19526627  6.80473373],0
v4,1,0.290138,1.118982,[140   5] ; [23  2],[139.02941176   5.97058824] ; [23.97058824  1.02941176],0
a7,1,0.292439,1.10836,[109  38] ; [16  9],[106.83139535  40.16860465] ; [18.16860465  6.83139535],0
a2,1,0.352936,0.862872,[ 36 111] ; [ 4 21],[ 34.18604651 112.81395349] ; [ 5.81395349 19.18604651],0
a1,1,0.389753,0.739711,[  6 141] ; [ 2 23],[  6.8372093 140.1627907] ; [ 1.1627907 23.8372093],0
n4,1,0.403089,0.699092,[116  30] ; [18  7],[114.40935673  31.59064327] ; [19.59064327  5.40935673],0
p7,1,0.429781,0.623416,[84 55] ; [13 12],[82.21341463 56.78658537] ; [14.78658537 10.21341463],0
d4,1,0.453335,0.562301,[121  26] ; [19  6],[119.65116279  27.34883721] ; [20.34883721  4.65116279],0
n2,1,0.505499,0.443373,[30  9] ; [7 1],[30.70212766  8.29787234] ; [6.29787234 1.70212766],0
r2,1,0.513165,0.427608,[133  11] ; [24  1],[133.77514793  10.22485207] ; [23.22485207  1.77514793],0
p5,1,0.51793,0.418013,[ 11 134] ; [ 1 24],[ 10.23529412 134.76470588] ; [ 1.76470588 23.23529412],0
n6,1,0.532083,0.390411,[124  22] ; [20  5],[122.94736842  23.05263158] ; [21.05263158  3.94736842],0
s6,1,0.532083,0.390411,[124  22] ; [20  5],[122.94736842  23.05263158] ; [21.05263158  3.94736842],0
v2,1,0.563425,0.333808,[80 62] ; [12 12],[78.69879518 63.30120482] ; [13.30120482 10.69879518],0
n5,1,0.568279,0.32557,[112  33] ; [18  7],[110.88235294  34.11764706] ; [19.11764706  5.88235294],0
a3,1,0.570497,0.321851,[108  39] ; [17  8],[106.83139535  40.16860465] ; [18.16860465  6.83139535],0
d2,1,0.645064,0.21218,[75 72] ; [14 11],[76.06395349 70.93604651] ; [12.93604651 12.06395349],0
u3,1,0.645085,0.212153,[26 13] ; [6 2],[26.55319149 12.44680851] ; [5.44680851 2.55319149],0
n1,1,0.678627,0.171675,[16 23] ; [3 3],[16.46666667 22.53333333] ; [2.53333333 3.46666667],0
a6,1,0.695252,0.153458,[94 53] ; [17  8],[94.86627907 52.13372093] ; [16.13372093  8.86627907],0
r4,1,0.701335,0.147087,[133  14] ; [22  3],[132.47093023  14.52906977] ; [22.52906977  2.47093023],0
d5,1,0.717348,0.131048,[119  28] ; [21  4],[119.65116279  27.34883721] ; [20.34883721  4.65116279],0
n3,1,0.725394,0.123383,[25 14] ; [4 3],[24.58695652 14.41304348] ; [4.41304348 2.58695652],0
r3,1,0.764664,0.089617,[139   8] ; [24  1],[139.30813953   7.69186047] ; [23.69186047  1.30813953],0
u1,1,0.780905,0.077362,[ 26 121] ; [ 5 20],[ 26.49418605 120.50581395] ; [ 4.50581395 20.49418605],0
d1,1,0.83838,0.041602,[85 62] ; [15 10],[85.46511628 61.53488372] ; [14.53488372 10.46511628],0
p4,1,0.94543,0.004685,[69 77] ; [12 13],[69.15789474 76.84210526] ; [11.84210526 13.15789474],0
v3,1,0.99139,0.000116,[59 83] ; [10 14],[59.02409639 82.97590361] ; [ 9.97590361 14.02409639],0
