Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.000222,13.632488,[ 7 18] ; [22  6],[13.67924528 11.32075472] ; [15.32075472 12.67924528],1
p4,1,0.002911,8.862732,[ 5 21] ; [17 12],[10.4 15.6] ; [11.6 17.4],0
s2,1,0.003685,8.432814,[ 6 21] ; [16 10],[11.20754717 15.79245283] ; [10.79245283 15.20754717],0
p11,1,0.007791,7.080829,[10 17] ; [21  8],[14.94642857 12.05357143] ; [16.05357143 12.94642857],0
r3,1,0.0133,6.128825,[13 14] ; [21  5],[17.32075472  9.67924528] ; [16.67924528  9.32075472],0
s8,1,0.016486,5.75027,[ 3 24] ; [11 17],[ 6.87272727 20.12727273] ; [ 7.12727273 20.87272727],0
s6,1,0.017578,5.637685,[ 6 21] ; [14 12],[10.18867925 16.81132075] ; [ 9.81132075 16.18867925],0
p10,1,0.022096,5.238192,[10 17] ; [19  9],[14.23636364 12.76363636] ; [14.76363636 13.23636364],0
v4,1,0.026266,4.938446,[14 13] ; [21  5],[17.83018868  9.16981132] ; [17.16981132  8.83018868],0
n6,1,0.028037,4.825779,[13 13] ; [22  6],[16.85185185  9.14814815] ; [18.14814815  9.85185185],0
n3,1,0.055205,3.675897,[ 7 13] ; [6 2],[ 9.28571429 10.71428571] ; [3.71428571 4.28571429],0
p6,1,0.080501,3.054754,[ 3 23] ; [ 9 20],[ 5.67272727 20.32727273] ; [ 6.32727273 22.67272727],0
d2,1,0.088506,2.901334,[22  4] ; [18 10],[19.25925926  6.74074074] ; [20.74074074  7.25925926],0
p3,1,0.090341,2.868289,[ 6 20] ; [13 16],[ 8.98181818 17.01818182] ; [10.01818182 18.98181818],0
s5,1,0.109315,2.564103,[ 4 22] ; [ 9 17],[ 6.5 19.5] ; [ 6.5 19.5],0
v1,1,0.14989,2.073365,[ 7 19] ; [12 14],[ 9.5 16.5] ; [ 9.5 16.5],0
p7,1,0.197565,1.660281,[ 4 21] ; [ 9 20],[ 6.01851852 18.98148148] ; [ 6.98148148 22.01851852],0
u3,1,0.197703,1.659259,[1 4] ; [5 4],[2.14285714 2.85714286] ; [3.85714286 5.14285714],0
v2,1,0.218318,1.515396,[13 13] ; [18  9],[15.20754717 10.79245283] ; [15.79245283 11.20754717],0
a3,1,0.27978,1.168157,[22  5] ; [20  9],[20.25  6.75] ; [21.75  7.25],0
u2,1,0.360387,0.836543,[1 4] ; [4 5],[1.78571429 3.21428571] ; [3.21428571 5.78571429],0
s3,1,0.415801,0.662152,[11 16] ; [13 12],[12.46153846 14.53846154] ; [11.53846154 13.46153846],0
v3,1,0.432277,0.616697,[ 7 20] ; [10 18],[ 8.34545455 18.65454545] ; [ 8.65454545 19.34545455],0
b5,1,0.432337,0.616537,[13 14] ; [17 12],[14.46428571 12.53571429] ; [15.53571429 13.46428571],0
n2,1,0.473521,0.513747,[10 11] ; [5 3],[10.86206897 10.13793103] ; [4.13793103 3.86206897],0
a7,1,0.503557,0.447432,[17 10] ; [20  8],[18.16363636  8.83636364] ; [18.83636364  9.16363636],0
p5,1,0.512422,0.429119,[ 3 24] ; [ 5 24],[ 3.85714286 23.14285714] ; [ 4.14285714 24.85714286],0
u1,1,0.512422,0.429119,[ 3 24] ; [ 5 24],[ 3.85714286 23.14285714] ; [ 4.14285714 24.85714286],0
s7,1,0.535647,0.383668,[ 9 15] ; [12 14],[10.08 13.92] ; [10.92 15.08],0
a1,1,0.580497,0.305432,[ 3 24] ; [ 2 27],[ 2.41071429 24.58928571] ; [ 2.58928571 26.41071429],0
p8,1,0.588929,0.292019,[ 6 21] ; [ 8 20],[ 6.87272727 20.12727273] ; [ 7.12727273 20.87272727],0
b1,1,0.599133,0.276306,[14 13] ; [13 16],[13.01785714 13.98214286] ; [13.98214286 15.01785714],0
r2,1,0.649886,0.206044,[18  6] ; [18  8],[17.28  6.72] ; [18.72  7.28],0
a5,1,0.672407,0.178799,[20  7] ; [20  9],[19.28571429  7.71428571] ; [20.71428571  8.28571429],0
n4,1,0.719747,0.128736,[18  9] ; [18 11],[17.35714286  9.64285714] ; [18.64285714 10.35714286],0
a4,1,0.721496,0.127064,[14 12] ; [17 12],[14.65454545 11.34545455] ; [16.34545455 12.65454545],0
b4,1,0.739541,0.110531,[17 10] ; [17 12],[16.39285714 10.60714286] ; [17.60714286 11.39285714],0
s4,1,0.760447,0.09296,[ 4 23] ; [ 5 23],[ 4.41818182 22.58181818] ; [ 4.58181818 23.41818182],0
d3,1,0.761708,0.091954,[24  3] ; [25  4],[23.625  3.375] ; [25.375  3.625],0
r1,1,0.775674,0.081203,[ 9 18] ; [10 17],[ 9.5 17.5] ; [ 9.5 17.5],0
a2,1,0.865272,0.028787,[ 6 21] ; [ 7 22],[ 6.26785714 20.73214286] ; [ 6.73214286 22.26785714],0
n5,1,0.912319,0.012125,[16 11] ; [17 11],[16.2 10.8] ; [16.8 11.2],0
p1,1,0.913061,0.01192,[ 4 23] ; [ 4 25],[ 3.85714286 23.14285714] ; [ 4.14285714 24.85714286],0
a6,1,0.944949,0.004768,[17 10] ; [18 11],[16.875 10.125] ; [18.125 10.875],0
a8,1,0.977427,0.000801,[ 1 25] ; [ 1 24],[ 1.01960784 24.98039216] ; [ 0.98039216 24.01960784],0
b2,1,1.0,0.0,[ 6 13] ; [ 6 13],[ 6. 13.] ; [ 6. 13.],0
b3,1,1.0,0.0,[ 6 13] ; [ 6 13],[ 6. 13.] ; [ 6. 13.],0
