Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.000213,13.715684,[45 24] ; [107  15],[54.91099476 14.08900524] ; [97.08900524 24.91099476],1
s6,1,0.000817,11.202072,[46 22] ; [107  15],[54.75789474 13.24210526] ; [98.24210526 23.75789474],1
s2,1,0.001226,10.450232,[39 30] ; [96 26],[48.76963351 20.23036649] ; [86.23036649 35.76963351],0
v4,1,0.007913,7.053115,[58  9] ; [119   4],[62.41578947  4.58421053] ; [114.58421053   8.41578947],0
b5,1,0.009063,6.810351,[39 30] ; [92 31],[47.078125 21.921875] ; [83.921875 39.078125],0
p9,1,0.014781,5.942416,[51 16] ; [110  13],[56.77368421 10.22631579] ; [104.22631579  18.77368421],0
v1,1,0.02437,5.068109,[27 41] ; [66 50],[34.36956522 33.63043478] ; [58.63043478 57.36956522],0
s3,1,0.032595,4.566925,[43 26] ; [93 28],[49.38947368 19.61052632] ; [86.61052632 34.38947368],0
v3,1,0.053852,3.717271,[21 45] ; [53 61],[27.13333333 38.86666667] ; [46.86666667 67.13333333],0
r4,1,0.072696,3.221064,[56 13] ; [111  12],[60.015625  8.984375] ; [106.984375  16.015625],0
n5,1,0.081659,3.031577,[45 22] ; [96 26],[49.98412698 17.01587302] ; [91.01587302 30.98412698],0
d5,1,0.099018,2.721286,[55 13] ; [110  13],[58.7434555  9.2565445] ; [106.2565445  16.7434555],0
n6,1,0.099574,2.712357,[52 15] ; [106  16],[56.01058201 10.98941799] ; [101.98941799  20.01058201],0
a6,1,0.102343,2.668641,[42 26] ; [90 33],[46.9947644 21.0052356] ; [85.0052356 37.9947644],0
u1,1,0.112864,2.513657,[15 54] ; [40 83],[19.765625 49.234375] ; [35.234375 87.765625],0
v2,1,0.114912,2.485336,[34 34] ; [73 45],[39.11827957 28.88172043] ; [67.88172043 50.11827957],0
d2,1,0.148799,2.084516,[37 31] ; [80 43],[41.65445026 26.34554974] ; [75.34554974 47.65445026],0
p12,1,0.150744,2.064711,[ 2 67] ; [ 10 113],[ 4.3125 64.6875] ; [  7.6875 115.3125],0
s1,1,0.164232,1.93482,[ 7 61] ; [  6 115],[ 4.67724868 63.32275132] ; [  8.32275132 112.67724868],0
d1,1,0.173287,1.854274,[38 31] ; [80 43],[42.40625 26.59375] ; [75.59375 47.40625],0
s5,1,0.211237,1.562928,[22 44] ; [50 67],[25.96721311 40.03278689] ; [46.03278689 70.96721311],0
u3,1,0.22504,1.471937,[9 6] ; [18  5],[10.65789474  4.34210526] ; [16.34210526  6.65789474],0
u2,1,0.275313,1.190083,[7 7] ; [15  7],[8.55555556 5.44444444] ; [13.44444444  8.55555556],0
r3,1,0.328671,0.954127,[63  5] ; [118   5],[64.43979058  3.56020942] ; [116.56020942   6.43979058],0
a5,1,0.330955,0.945158,[52 17] ; [100  23],[54.625 14.375] ; [97.375 25.625],0
a2,1,0.338468,0.916225,[20 49] ; [44 79],[23. 46.] ; [41. 82.],0
p6,1,0.434907,0.609684,[20 48] ; [43 80],[22.42931937 45.57068063] ; [40.57068063 82.42931937],0
r1,1,0.475174,0.50992,[53 16] ; [99 23],[54.91099476 14.08900524] ; [97.08900524 24.91099476],0
n1,1,0.515951,0.42198,[11 13] ; [18 15],[12.21052632 11.78947368] ; [16.78947368 16.21052632],0
n3,1,0.518681,0.416514,[18  5] ; [24 10],[16.94736842  6.05263158] ; [25.05263158  8.94736842],0
b1,1,0.533897,0.38697,[26 43] ; [52 71],[28.03125 40.96875] ; [49.96875 73.03125],0
p1,1,0.537325,0.38052,[ 3 66] ; [  8 115],[ 3.953125 65.046875] ; [  7.046875 115.953125],0
r2,1,0.571862,0.319576,[63  4] ; [116   5],[63.79255319  3.20744681] ; [115.20744681   5.79255319],0
a3,1,0.611964,0.257325,[54 15] ; [100  23],[55.34375 13.65625] ; [98.65625 24.34375],0
a4,1,0.623755,0.240625,[39 30] ; [65 58],[37.375 31.625] ; [66.625 56.375],0
p2,1,0.638043,0.22131,[51 18] ; [87 36],[49.59375 19.40625] ; [88.40625 34.59375],0
p7,1,0.647782,0.208709,[32 35] ; [62 59],[33.5 33.5] ; [60.5 60.5],0
p11,1,0.704869,0.143456,[47 22] ; [87 36],[48.15625 20.84375] ; [85.84375 37.15625],0
b4,1,0.718813,0.129632,[40 29] ; [68 55],[38.8125 30.1875] ; [69.1875 53.8125],0
n4,1,0.721404,0.127151,[55 14] ; [99 22],[55.92631579 13.07368421] ; [98.07368421 22.92631579],0
a1,1,0.783316,0.075625,[ 4 65] ; [  6 117],[ 3.59375 65.40625] ; [  6.40625 116.59375],0
n2,1,0.796152,0.066735,[17  7] ; [23 11],[16.55172414  7.44827586] ; [23.44827586 10.55172414],0
s4,1,0.809202,0.058301,[14 55] ; [23 99],[13.36649215 55.63350785] ; [23.63350785 98.36649215],0
a7,1,0.817161,0.053453,[46 23] ; [84 39],[46.71875 22.28125] ; [83.28125 39.71875],0
p4,1,0.843203,0.039124,[36 33] ; [66 57],[36.65625 32.34375] ; [65.34375 57.65625],0
b3,1,0.854116,0.033808,[22 27] ; [42 55],[21.47945205 27.52054795] ; [42.52054795 54.47945205],0
b2,1,0.854116,0.033808,[22 27] ; [42 55],[21.47945205 27.52054795] ; [42.52054795 54.47945205],0
a8,1,0.892383,0.018303,[10 53] ; [18 90],[10.31578947 52.68421053] ; [17.68421053 90.31578947],0
d3,1,0.906376,0.013832,[47 21] ; [84 39],[46.63874346 21.36125654] ; [84.36125654 38.63874346],0
p5,1,0.969777,0.001435,[ 4 65] ; [  7 111],[ 4.05882353 64.94117647] ; [  6.94117647 111.05882353],0
p3,1,0.973427,0.00111,[29 40] ; [52 71],[29.109375 39.890625] ; [51.890625 71.109375],0
d4,1,0.988016,0.000226,[57 11] ; [103  20],[56.96335079 11.03664921] ; [103.03664921  19.96335079],0
