Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,58.032195,[50 14] ; [ 6 54],[28.90322581 35.09677419] ; [27.09677419 32.90322581],1
d5,1,0.0,40.603436,[63  1] ; [29 31],[47.48387097 16.51612903] ; [44.51612903 15.48387097],1
d3,1,2e-06,22.571062,[57  7] ; [30 30],[44.90322581 19.09677419] ; [42.09677419 17.90322581],1
d4,1,2e-06,22.220489,[63  1] ; [40 20],[53.16129032 10.83870968] ; [49.83870968 10.16129032],1
a2,1,4.8e-05,16.537017,[20 44] ; [ 2 58],[11.35483871 52.64516129] ; [10.64516129 49.35483871],1
p10,1,0.00013,14.644843,[53  9] ; [31 27],[43.4 18.6] ; [40.6 17.4],1
a4,1,0.000136,14.561706,[34 30] ; [12 48],[23.74193548 40.25806452] ; [22.25806452 37.74193548],1
u1,1,0.000302,13.060484,[15 49] ; [ 1 59],[ 8.25806452 55.74193548] ; [ 7.74193548 52.25806452],1
v2,1,0.001617,9.939901,[39 20] ; [21 36],[30.51724138 28.48275862] ; [29.48275862 27.51724138],0
a5,1,0.001978,9.570275,[50 14] ; [31 29],[41.80645161 22.19354839] ; [39.19354839 20.80645161],0
n2,1,0.008477,6.929904,[13 10] ; [16  1],[16.675  6.325] ; [12.325  4.675],0
a7,1,0.009948,6.644099,[51 13] ; [35 25],[44.38709677 19.61290323] ; [41.61290323 18.38709677],0
s6,1,0.014601,5.964038,[53 10] ; [39 21],[47.12195122 15.87804878] ; [44.87804878 15.12195122],0
p6,1,0.023372,5.140628,[21 42] ; [ 9 49],[15.61983471 47.38016529] ; [14.38016529 43.61983471],0
u3,1,0.033438,4.52319,[15  3] ; [13 12],[11.72093023  6.27906977] ; [16.27906977  8.72093023],0
p9,1,0.041855,4.141069,[51 11] ; [39 20],[46.11570248 15.88429752] ; [43.88429752 15.11570248],0
b4,1,0.051464,3.793124,[45 19] ; [32 28],[39.74193548 24.25806452] ; [37.25806452 22.74193548],0
u2,1,0.059161,3.560739,[15  3] ; [14 11],[12.13953488  5.86046512] ; [16.86046512  8.13953488],0
a3,1,0.065349,3.396146,[46 18] ; [33 26],[41.10569106 22.89430894] ; [37.89430894 21.10569106],0
r1,1,0.101494,2.68191,[52 11] ; [42 18],[48.14634146 14.85365854] ; [45.85365854 14.14634146],0
s2,1,0.104647,2.633258,[50 14] ; [39 21],[45.93548387 18.06451613] ; [43.06451613 16.93548387],0
p3,1,0.110885,2.541559,[31 32] ; [21 39],[26.63414634 36.36585366] ; [25.36585366 34.63414634],0
a6,1,0.114274,2.494098,[45 19] ; [34 26],[40.77419355 23.22580645] ; [38.22580645 21.77419355],0
r2,1,0.118815,2.432871,[61  2] ; [53  6],[58.86885246  4.13114754] ; [55.13114754  3.86885246],0
s8,1,0.13453,2.239436,[32 32] ; [22 38],[27.87096774 36.12903226] ; [26.12903226 33.87096774],0
a8,1,0.135046,2.233517,[ 1 59] ; [ 4 50],[ 2.63157895 57.36842105] ; [ 2.36842105 51.63157895],0
b3,1,0.189386,1.722391,[13 21] ; [ 8 26],[10.5 23.5] ; [10.5 23.5],0
b2,1,0.189386,1.722391,[13 21] ; [ 8 26],[10.5 23.5] ; [10.5 23.5],0
n1,1,0.190998,1.709901,[10 13] ; [ 4 13],[ 8.05 14.95] ; [ 5.95 11.05],0
p4,1,0.196676,1.666889,[33 31] ; [24 36],[29.41935484 34.58064516] ; [27.58064516 32.41935484],0
s5,1,0.217651,1.519795,[24 33] ; [18 40],[20.8173913 36.1826087] ; [21.1826087 36.8173913],0
s4,1,0.241208,1.373521,[21 43] ; [14 46],[18.06451613 45.93548387] ; [16.93548387 43.06451613],0
b1,1,0.278224,1.175747,[24 40] ; [17 43],[21.16129032 42.83870968] ; [19.83870968 40.16129032],0
r3,1,0.278952,1.172187,[63  1] ; [57  3],[61.93548387  2.06451613] ; [58.06451613  1.93548387],0
v3,1,0.282564,1.154718,[19 41] ; [13 44],[16.41025641 43.58974359] ; [15.58974359 41.41025641],0
p11,1,0.299841,1.074899,[38 26] ; [41 19],[40.77419355 23.22580645] ; [38.22580645 21.77419355],0
p5,1,0.341786,0.903722,[ 3 60] ; [ 1 58],[ 2.06557377 60.93442623] ; [ 1.93442623 57.06557377],0
s7,1,0.349492,0.875301,[31 28] ; [25 32],[28.48275862 30.51724138] ; [27.51724138 29.48275862],0
n4,1,0.399872,0.708712,[23 41] ; [26 34],[25.29032258 38.70967742] ; [23.70967742 36.29032258],0
b5,1,0.431242,0.619476,[35 29] ; [37 23],[37.16129032 26.83870968] ; [34.83870968 25.16129032],0
p7,1,0.431611,0.618485,[33 29] ; [35 23],[35.13333333 26.86666667] ; [32.86666667 25.13333333],0
p1,1,0.58083,0.304895,[ 6 57] ; [ 4 55],[ 5.16393443 57.83606557] ; [ 4.83606557 54.16393443],0
v1,1,0.597958,0.278086,[23 37] ; [25 33],[24.40677966 35.59322034] ; [23.59322034 34.40677966],0
n3,1,0.610745,0.259091,[18  4] ; [12  4],[17.36842105  4.63157895] ; [12.63157895  3.36842105],0
a1,1,0.633207,0.227737,[ 3 61] ; [ 4 56],[ 3.61290323 60.38709677] ; [ 3.38709677 56.61290323],0
p2,1,0.64745,0.209131,[51 13] ; [45 14],[49.95121951 14.04878049] ; [46.04878049 12.95121951],0
s1,1,0.654981,0.199678,[ 4 60] ; [ 5 55],[ 4.64516129 59.35483871] ; [ 4.35483871 55.64516129],0
r4,1,0.687804,0.161473,[54 10] ; [49 11],[53.16129032 10.83870968] ; [49.83870968 10.16129032],0
p12,1,0.764092,0.090067,[ 4 59] ; [ 3 56],[ 3.6147541 59.3852459] ; [ 3.3852459 55.6147541],0
n6,1,0.822808,0.050147,[38 25] ; [35 25],[37.3902439 25.6097561] ; [35.6097561 24.3902439],0
p8,1,0.828625,0.046857,[24 39] ; [24 36],[24.58536585 38.41463415] ; [23.41463415 36.58536585],0
v4,1,0.870902,0.02641,[59  5] ; [53  5],[58.75409836  5.24590164] ; [53.24590164  4.75409836],0
