Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,1.1e-05,19.383689,[87 51] ; [15 39],[73.3125 64.6875] ; [28.6875 25.3125],1
v4,1,0.000725,11.424189,[132   4] ; [45  9],[126.69473684   9.30526316] ; [50.30526316  3.69473684],1
p9,1,0.001395,10.212976,[124  14] ; [37 15],[116.93684211  21.06315789] ; [44.06315789  7.93684211],0
p7,1,0.002071,9.485395,[77 58] ; [17 36],[67.5 67.5] ; [26.5 26.5],0
p6,1,0.019918,5.419049,[52 85] ; [11 43],[45.18848168 91.81151832] ; [17.81151832 36.18848168],0
n5,1,0.020063,5.406383,[107  28] ; [34 20],[100.71428571  34.28571429] ; [40.28571429 13.71428571],0
b1,1,0.020988,5.327805,[49 89] ; [29 25],[56.0625 81.9375] ; [21.9375 32.0625],0
p10,1,0.047415,3.930593,[114  23] ; [38 16],[109.02617801  27.97382199] ; [42.97382199 11.02617801],0
p3,1,0.060241,3.530745,[64 74] ; [17 37],[58.21875 79.78125] ; [22.78125 31.21875],0
n6,1,0.071634,3.245182,[117  18] ; [41 13],[112.85714286  22.14285714] ; [45.14285714  8.85714286],0
s5,1,0.087332,2.92288,[57 75] ; [15 36],[51.93442623 80.06557377] ; [20.06557377 30.93442623],0
n4,1,0.121931,2.392345,[114  22] ; [40 14],[110.23157895  25.76842105] ; [43.76842105 10.23157895],0
s2,1,0.141292,2.163831,[101  36] ; [34 20],[96.83246073 40.16753927] ; [38.16753927 15.83246073],0
v3,1,0.143858,2.136201,[50 82] ; [24 24],[54.26666667 77.73333333] ; [19.73333333 28.26666667],0
a7,1,0.221355,1.495566,[97 41] ; [33 21],[93.4375 44.5625] ; [36.5625 17.4375],0
u4,1,0.225961,1.466106,[  3 135] ; [ 3 51],[  4.3125 133.6875] ; [ 1.6875 52.3125],0
b4,1,0.240824,1.375764,[74 64] ; [34 20],[77.625 60.375] ; [30.375 23.625],0
d3,1,0.243387,1.360867,[98 40] ; [33 20],[94.64921466 43.35078534] ; [36.35078534 16.64921466],0
a5,1,0.277074,1.181388,[112  26] ; [40 14],[109.25  28.75] ; [42.75 11.25],0
