Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.001191,10.504454,[30 51] ; [45 26],[39.96710526 41.03289474] ; [35.03289474 35.96710526],0
p9,1,0.003879,8.339401,[75 12] ; [73  1],[79.97515528  7.02484472] ; [68.02484472  5.97515528],0
a4,1,0.006136,7.509904,[19 68] ; [31 43],[27.01863354 59.98136646] ; [22.98136646 51.01863354],0
b2,1,0.00686,7.309388,[ 7 30] ; [18 19],[12.5 24.5] ; [12.5 24.5],0
b3,1,0.00686,7.309388,[ 7 30] ; [18 19],[12.5 24.5] ; [12.5 24.5],0
v3,1,0.010369,6.570456,[17 67] ; [28 44],[24.23076923 59.76923077] ; [20.76923077 51.23076923],0
a3,1,0.021788,5.262655,[47 40] ; [53 21],[54.03726708 32.96273292] ; [45.96273292 28.03726708],0
a2,1,0.024412,5.065087,[ 7 80] ; [15 59],[11.88819876 75.11180124] ; [10.11180124 63.88819876],0
n5,1,0.032993,4.546147,[27 59] ; [35 38],[33.53459119 52.46540881] ; [28.46540881 44.53459119],0
a5,1,0.034744,4.457706,[47 40] ; [52 22],[53.49689441 33.50310559] ; [45.50310559 28.49689441],0
n2,1,0.052501,3.759733,[20 11] ; [25  4],[23.25  7.75] ; [21.75  7.25],0
s7,1,0.056046,3.650683,[26 58] ; [33 39],[31.76923077 52.23076923] ; [27.23076923 44.76923077],0
s8,1,0.109097,2.567248,[27 60] ; [32 42],[31.88198758 55.11801242] ; [27.11801242 46.88198758],0
p1,1,0.109977,2.554558,[ 3 84] ; [ 7 66],[ 5.4375 81.5625] ; [ 4.5625 68.4375],0
u3,1,0.111479,2.533131,[21 17] ; [16  5],[23.83050847 14.16949153] ; [13.16949153  7.83050847],0
s6,1,0.114375,2.49271,[49 38] ; [50 23],[53.83125 33.16875] ; [45.16875 27.83125],0
p3,1,0.157148,2.001455,[26 61] ; [30 44],[30.26086957 56.73913043] ; [25.73913043 48.26086957],0
s5,1,0.256037,1.290059,[25 59] ; [28 45],[28.3566879 55.6433121] ; [24.6433121 48.3566879],0
d4,1,0.258484,1.276857,[64 23] ; [60 14],[67.00621118 19.99378882] ; [56.99378882 17.00621118],0
u1,1,0.260565,1.265753,[ 7 80] ; [10 64],[ 9.1863354 77.8136646] ; [ 7.8136646 66.1863354],0
s2,1,0.263387,1.250869,[37 50] ; [38 36],[40.52795031 46.47204969] ; [34.47204969 39.52795031],0
r1,1,0.268197,1.225944,[57 29] ; [55 19],[60.2 25.8] ; [51.8 22.2],0
a1,1,0.299683,1.075603,[ 2 85] ; [ 4 70],[ 3.24223602 83.75776398] ; [ 2.75776398 71.24223602],0
p12,1,0.335659,0.926942,[ 3 84] ; [ 5 69],[ 4.32298137 82.67701863] ; [ 3.67701863 70.32298137],0
s3,1,0.347977,0.880822,[40 47] ; [39 34],[42.95625 44.04375] ; [36.04375 36.95625],0
r2,1,0.365682,0.818287,[76 11] ; [67  6],[77.75625  9.24375] ; [65.24375  7.75625],0
r4,1,0.367182,0.813181,[68 19] ; [62 12],[70.2484472 16.7515528] ; [59.7515528 14.2484472],0
p6,1,0.375379,0.785781,[20 67] ; [21 51],[22.43396226 64.56603774] ; [18.56603774 53.43396226],0
s4,1,0.406609,0.688694,[25 62] ; [17 57],[22.69565217 64.30434783] ; [19.30434783 54.69565217],0
b5,1,0.43495,0.609568,[50 37] ; [47 27],[52.41614907 34.58385093] ; [44.58385093 29.41614907],0
n1,1,0.435589,0.607875,[10 20] ; [ 7 22],[ 8.6440678 21.3559322] ; [ 8.3559322 20.6440678],0
s1,1,0.467622,0.52759,[ 1 86] ; [ 2 72],[ 1.62111801 85.37888199] ; [ 1.37888199 72.62111801],0
a7,1,0.468594,0.52529,[67 19] ; [54 20],[65.0375 20.9625] ; [55.9625 18.0375],0
p4,1,0.476285,0.507357,[37 49] ; [36 38],[39.2375 46.7625] ; [33.7625 40.2375],0
n3,1,0.519977,0.413939,[21  9] ; [18 11],[19.83050847 10.16949153] ; [19.16949153  9.83050847],0
b4,1,0.54546,0.365514,[50 37] ; [46 28],[51.8757764 35.1242236] ; [44.1242236 29.8757764],0
d3,1,0.553681,0.350764,[60 25] ; [49 25],[58.27044025 26.72955975] ; [50.72955975 23.27044025],0
u2,1,0.558861,0.341679,[23 16] ; [14  7],[24.05 14.95] ; [12.95  8.05],0
a8,1,0.616096,0.251393,[ 5 78] ; [ 3 68],[ 4.31168831 78.68831169] ; [ 3.68831169 67.31168831],0
d5,1,0.631658,0.229819,[61 25] ; [55 19],[62.35 23.65] ; [53.65 20.35],0
d1,1,0.645719,0.21134,[38 49] ; [35 39],[39.44720497 47.55279503] ; [33.55279503 40.44720497],0
b1,1,0.675476,0.175263,[29 58] ; [27 47],[30.26086957 56.73913043] ; [25.73913043 48.26086957],0
d2,1,0.71005,0.138227,[27 60] ; [25 49],[28.09937888 58.90062112] ; [23.90062112 50.09937888],0
r3,1,0.751079,0.100626,[80  7] ; [67  7],[79.43478261  7.56521739] ; [67.56521739  6.43478261],0
p5,1,0.751721,0.100091,[ 6 81] ; [ 6 67],[ 6.525 80.475] ; [ 5.475 67.525],0
p11,1,0.759136,0.094013,[64 23] ; [56 18],[64.8447205 22.1552795] ; [55.1552795 18.8447205],0
p7,1,0.811519,0.056867,[48 35] ; [43 29],[48.72903226 34.27096774] ; [42.27096774 29.72903226],0
a6,1,0.828305,0.047035,[55 32] ; [48 26],[55.65838509 31.34161491] ; [47.34161491 26.65838509],0
u4,1,0.90822,0.01329,[ 1 86] ; [ 1 73],[ 1.08074534 85.91925466] ; [ 0.91925466 73.08074534],0
n6,1,0.927064,0.00838,[59 28] ; [50 23],[59.26875 27.73125] ; [49.73125 23.26875],0
v4,1,0.941651,0.005357,[82  5] ; [69  4],[82.10625  4.89375] ; [68.89375  4.10625],0
p8,1,0.962013,0.002268,[41 45] ; [35 39],[40.85 45.15] ; [35.15 38.85],0
p2,1,0.973405,0.001111,[68 19] ; [58 16],[68.08695652 18.91304348] ; [57.91304348 16.08695652],0
