Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,89.370508,[254  22] ; [26 36],[228.63905325  47.36094675] ; [51.36094675 10.63905325],1
n6,1,0.0,25.949667,[252  23] ; [42 20],[239.91097923  35.08902077] ; [54.08902077  7.91097923],1
p5,1,0.000522,12.034245,[ 54 221] ; [ 1 61],[ 44.88130564 230.11869436] ; [10.11869436 51.88130564],1
p11,1,0.000814,11.209642,[231  45] ; [41 22],[221.45132743  54.54867257] ; [50.54867257 12.45132743],1
p6,1,0.000862,11.101912,[136 134] ; [16 44],[124.36363636 145.63636364] ; [27.63636364 32.36363636],1
p4,1,0.001509,10.068007,[196  78] ; [32 31],[185.3768546  88.6231454] ; [42.6231454 20.3768546],0
r4,1,0.004232,8.181514,[261  15] ; [53 10],[255.6460177  20.3539823] ; [58.3539823  4.6460177],0
a8,1,0.004419,8.102882,[ 44 200] ; [ 2 58],[ 36.92105263 207.07894737] ; [ 9.07894737 50.92105263],0
r2,1,0.008844,6.854002,[266   7] ; [56  6],[262.40597015  10.59402985] ; [59.59402985  2.40597015],0
n1,1,0.008861,6.850682,[25 17] ; [ 7 19],[19.76470588 22.23529412] ; [12.23529412 13.76470588],0
p2,1,0.008922,6.838457,[240  34] ; [47 16],[233.34718101  40.65281899] ; [53.65281899  9.34718101],0
s4,1,0.011266,6.422817,[ 41 231] ; [18 45],[ 47.90447761 224.09552239] ; [11.09552239 51.90447761],0
p8,1,0.025079,5.018438,[164 106] ; [28 34],[156.14457831 113.85542169] ; [35.85542169 26.14457831],0
d2,1,0.029683,4.727579,[146 128] ; [24 39],[138.21958457 135.78041543] ; [31.78041543 31.21958457],0
s8,1,0.037537,4.325863,[169 104] ; [30 33],[161.6875 111.3125] ; [37.3125 25.6875],0
u1,1,0.040335,4.203736,[ 68 208] ; [ 8 55],[ 61.87610619 214.12389381] ; [14.12389381 48.87610619],0
d1,1,0.043752,4.066095,[182  94] ; [33 30],[175.04424779 100.95575221] ; [39.95575221 23.04424779],0
p7,1,0.049668,3.852627,[189  76] ; [35 25],[182.64615385  82.35384615] ; [41.35384615 18.64615385],0
r1,1,0.05819,3.588225,[237  39] ; [48 15],[232.03539823  43.96460177] ; [52.96460177 10.03539823],0
p3,1,0.058628,3.575769,[162 112] ; [29 34],[155.29376855 118.70623145] ; [35.70623145 27.29376855],0
n3,1,0.064524,3.417105,[31 10] ; [14 12],[27.53731343 13.46268657] ; [17.46268657  8.53731343],0
p12,1,0.069853,3.28646,[ 35 239] ; [ 3 60],[ 30.89614243 243.10385757] ; [ 7.10385757 55.89614243],0
d5,1,0.081656,3.031626,[237  37] ; [49 14],[232.53412463  41.46587537] ; [53.46587537  9.53412463],0
v3,1,0.11256,2.517904,[140 128] ; [25 36],[134.40729483 133.59270517] ; [30.59270517 30.40729483],0
a6,1,0.129343,2.300366,[177  97] ; [47 16],[182.12462908  91.87537092] ; [41.87537092 21.12462908],0
p10,1,0.129832,2.294511,[240  33] ; [50 12],[236.32835821  36.67164179] ; [53.67164179  8.32835821],0
s7,1,0.151731,2.054758,[173  91] ; [34 27],[168.14769231  95.85230769] ; [38.85230769 22.14769231],0
u3,1,0.16971,1.885507,[39 24] ; [15  4],[41.48780488 21.51219512] ; [12.51219512  6.48780488],0
a3,1,0.184122,1.764036,[213  61] ; [44 19],[208.95548961  65.04451039] ; [48.04451039 14.95548961],0
r3,1,0.237778,1.393717,[267   9] ; [58  4],[265.38461538  10.61538462] ; [59.61538462  2.38461538],0
b1,1,0.253157,1.305799,[109 167] ; [20 43],[105.02654867 170.97345133] ; [23.97345133 39.02654867],0
v2,1,0.31776,0.998146,[186  82] ; [37 22],[182.76452599  85.23547401] ; [40.23547401 18.76452599],0
a5,1,0.335582,0.927235,[217  59] ; [46 17],[214.12389381  61.87610619] ; [48.87610619 14.12389381],0
v4,1,0.336405,0.924084,[268   7] ; [59  3],[266.83976261   8.16023739] ; [60.16023739  1.83976261],0
a4,1,0.34514,0.891247,[135 138] ; [27 36],[131.625 141.375] ; [30.375 32.625],0
a7,1,0.351036,0.869708,[198  77] ; [49 14],[200.96153846  74.03846154] ; [46.03846154 16.96153846],0
u4,1,0.352633,0.863959,[ 11 265] ; [ 1 62],[  9.7699115 266.2300885] ; [ 2.2300885 60.7699115],0
p9,1,0.366562,0.815287,[249  25] ; [54  8],[247.08928571  26.91071429] ; [55.91071429  6.08928571],0
s2,1,0.373735,0.791209,[185  88] ; [39 24],[182.  91.] ; [42. 21.],0
s1,1,0.40906,0.681531,[ 10 261] ; [ 1 61],[  8.95195195 262.04804805] ; [ 2.04804805 59.95195195],0
s3,1,0.543114,0.369799,[185  85] ; [40 22],[182.98192771  87.01807229] ; [42.01807229 19.98192771],0
d3,1,0.561098,0.337807,[202  73] ; [44 19],[200.14792899  74.85207101] ; [45.85207101 17.14792899],0
b5,1,0.581338,0.304076,[181  95] ; [39 24],[179.11504425  96.88495575] ; [40.88495575 22.11504425],0
b2,1,0.583856,0.300042,[ 75 115] ; [13 16],[ 76.34703196 113.65296804] ; [11.65296804 17.34703196],0
b3,1,0.583856,0.300042,[ 75 115] ; [13 16],[ 76.34703196 113.65296804] ; [11.65296804 17.34703196],0
a2,1,0.606906,0.264705,[ 79 197] ; [16 47],[ 77.34513274 198.65486726] ; [17.65486726 45.34513274],0
s5,1,0.621822,0.243314,[126 142] ; [27 35],[124.25454545 143.74545455] ; [28.74545455 33.25454545],0
a1,1,0.670992,0.180444,[ 17 259] ; [ 3 60],[ 16.28318584 259.71681416] ; [ 3.71681416 59.28318584],0
u2,1,0.678302,0.172043,[38 24] ; [12  6],[38.75 23.25] ; [11.25  6.75],0
d4,1,0.748073,0.103157,[239  35] ; [54  9],[238.22551929  35.77448071] ; [54.77448071  8.22551929],0
b4,1,0.779514,0.078373,[170 106] ; [40 23],[170.97345133 105.02654867] ; [39.02654867 23.97345133],0
n2,1,0.787517,0.07265,[35  7] ; [21  5],[34.58823529  7.41176471] ; [21.41176471  4.58823529],0
p1,1,0.796059,0.066797,[ 28 247] ; [ 7 55],[ 28.56083086 246.43916914] ; [ 6.43916914 55.56083086],0
