Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.022015,5.244595,[3 1] ; [ 9 32],[1.06666667 2.93333333] ; [10.93333333 30.06666667],0
v3,1,0.077412,3.118408,[2 2] ; [ 6 35],[0.71111111 3.28888889] ; [ 7.28888889 33.71111111],0
u3,1,0.129155,2.302632,[1 1] ; [ 2 17],[0.28571429 1.71428571] ; [ 2.71428571 16.28571429],0
s1,1,0.235541,1.407087,[1 3] ; [ 3 38],[0.35555556 3.64444444] ; [ 3.64444444 37.35555556],0
u2,1,0.24122,1.373452,[1 1] ; [ 3 16],[0.38095238 1.61904762] ; [ 3.61904762 15.38095238],0
r2,1,0.271695,1.208167,[1 3] ; [21 18],[2.04651163 1.95348837] ; [19.95348837 19.04651163],0
a7,1,0.316667,1.002663,[1 3] ; [21 20],[1.95555556 2.04444444] ; [20.04444444 20.95555556],0
p4,1,0.329096,0.952451,[2 2] ; [11 30],[1.15555556 2.84444444] ; [11.84444444 29.15555556],0
s8,1,0.354448,0.85747,[1 3] ; [ 4 37],[0.44444444 3.55555556] ; [ 4.55555556 36.44444444],0
r3,1,0.388861,0.7425,[3 1] ; [21 19],[2.18181818 1.81818182] ; [21.81818182 18.18181818],0
p11,1,0.412266,0.672256,[1 3] ; [19 22],[1.77777778 2.22222222] ; [18.22222222 22.77777778],0
a6,1,0.412266,0.672256,[1 3] ; [19 22],[1.77777778 2.22222222] ; [18.22222222 22.77777778],0
a5,1,0.465021,0.533783,[3 1] ; [23 18],[2.31111111 1.68888889] ; [23.68888889 17.31111111],0
a1,1,0.472073,0.51712,[1 3] ; [ 5 36],[0.53333333 3.46666667] ; [ 5.46666667 35.53333333],0
v1,1,0.481426,0.495632,[2 2] ; [13 27],[1.36363636 2.63636364] ; [13.63636364 26.36363636],0
p2,1,0.552098,0.353571,[2 2] ; [14 26],[1.45454545 2.54545455] ; [14.54545455 25.45454545],0
p10,1,0.552098,0.353571,[2 2] ; [14 26],[1.45454545 2.54545455] ; [14.54545455 25.45454545],0
n5,1,0.580801,0.304942,[3 1] ; [25 16],[2.48888889 1.51111111] ; [25.51111111 15.48888889],0
s7,1,0.584019,0.299782,[1 2] ; [ 8 32],[0.62790698 2.37209302] ; [ 8.37209302 31.62790698],0
r1,1,0.597356,0.279002,[2 2] ; [15 26],[1.51111111 2.48888889] ; [15.48888889 25.51111111],0
b3,1,0.604773,0.267857,[1 1] ; [ 9 19],[0.66666667 1.33333333] ; [ 9.33333333 18.66666667],0
b2,1,0.604773,0.267857,[1 1] ; [ 9 19],[0.66666667 1.33333333] ; [ 9.33333333 18.66666667],0
b4,1,0.66887,0.182927,[2 2] ; [25 16],[2.4 1.6] ; [24.6 16.4],0
a4,1,0.687469,0.161839,[1 3] ; [14 26],[1.36363636 2.63636364] ; [13.63636364 26.36363636],0
p3,1,0.692249,0.156662,[1 3] ; [ 7 34],[0.71111111 3.28888889] ; [ 7.28888889 33.71111111],0
n4,1,0.711086,0.137195,[3 1] ; [27 14],[2.66666667 1.33333333] ; [27.33333333 13.66666667],0
d5,1,0.741437,0.108867,[2 2] ; [24 17],[2.31111111 1.68888889] ; [23.68888889 17.31111111],0
d3,1,0.741437,0.108867,[2 2] ; [17 24],[1.68888889 2.31111111] ; [17.31111111 23.68888889],0
d2,1,0.772783,0.083368,[2 2] ; [17 23],[1.72727273 2.27272727] ; [17.27272727 22.72727273],0
d1,1,0.782097,0.076501,[1 3] ; [13 28],[1.24444444 2.75555556] ; [12.75555556 28.24444444],0
p8,1,0.79339,0.068598,[1 3] ; [ 8 33],[0.8 3.2] ; [ 8.2 32.8],0
p9,1,0.80579,0.060448,[2 2] ; [17 22],[1.76744186 2.23255814] ; [17.23255814 21.76744186],0
a3,1,0.848145,0.036667,[2 2] ; [22 18],[2.18181818 1.81818182] ; [21.81818182 18.18181818],0
r4,1,0.888662,0.019599,[1 3] ; [ 9 32],[0.88888889 3.11111111] ; [ 9.11111111 31.88888889],0
v2,1,0.914754,0.011458,[1 3] ; [11 29],[1.09090909 2.90909091] ; [10.90909091 29.09090909],0
b5,1,0.962853,0.002169,[2 2] ; [20 21],[1.95555556 2.04444444] ; [20.04444444 20.95555556],0
b1,1,0.962853,0.002169,[2 2] ; [21 20],[2.04444444 1.95555556] ; [20.95555556 20.04444444],0
p7,1,0.978391,0.000734,[1 3] ; [10 31],[0.97777778 3.02222222] ; [10.02222222 30.97777778],0
