Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,83.50771,[113  56] ; [ 26 130],[72.28 96.72] ; [66.72 89.28],1
a7,1,0.129704,2.296041,[125  45] ; [102  53],[118.73846154  51.26153846] ; [108.26153846  46.73846154],0
d4,1,0.130011,2.292373,[138  32] ; [115  40],[132.33846154  37.66153846] ; [120.66153846  34.33846154],0
a2,1,0.140082,2.177053,[ 37 133] ; [ 24 132],[ 31.80981595 138.19018405] ; [ 29.19018405 126.80981595],0
s1,1,0.177838,1.815598,[  8 162] ; [  3 149],[  5.80745342 164.19254658] ; [  5.19254658 146.80745342],0
p12,1,0.198474,1.65357,[ 15 155] ; [  8 147],[ 12.03076923 157.96923077] ; [ 10.96923077 144.03076923],0
a1,1,0.208249,1.583556,[  9 161] ; [  4 152],[  6.7791411 163.2208589] ; [  6.2208589 149.7791411],0
a6,1,0.213196,1.549586,[121  49] ; [101  55],[115.76687117  54.23312883] ; [106.23312883  49.76687117],0
n2,1,0.370797,0.800993,[24 12] ; [37 12],[25.83529412 10.16470588] ; [35.16470588 13.83529412],0
r2,1,0.416934,0.658941,[155  13] ; [139  16],[152.91640867  15.08359133] ; [141.08359133  13.91640867],0
r4,1,0.427942,0.628402,[149  21] ; [132  24],[146.53374233  23.46625767] ; [134.46625767  21.53374233],0
u1,1,0.50485,0.444725,[ 25 145] ; [ 19 137],[ 22.94478528 147.05521472] ; [ 21.05521472 134.94478528],0
b5,1,0.549757,0.357754,[87 83] ; [85 71],[89.69325153 80.30674847] ; [82.30674847 73.69325153],0
n3,1,0.562696,0.335058,[29  8] ; [35 13],[27.85882353  9.14117647] ; [36.14117647 11.85882353],0
s4,1,0.577509,0.310279,[ 32 135] ; [ 26 129],[ 30.08074534 136.91925466] ; [ 27.91925466 127.08074534],0
n1,1,0.585717,0.297082,[10 26] ; [16 32],[11.14285714 24.85714286] ; [14.85714286 33.14285714],0
b1,1,0.63751,0.222014,[ 62 108] ; [ 53 103],[ 59.96932515 110.03067485] ; [ 55.03067485 100.96932515],0
a8,1,0.64953,0.206493,[ 18 140] ; [ 19 126],[ 19.29372937 138.70627063] ; [ 17.70627063 127.29372937],0
n6,1,0.733562,0.115866,[143  26] ; [129  26],[141.87654321  27.12345679] ; [130.12345679  24.87654321],0
v3,1,0.734447,0.115068,[ 42 124] ; [ 41 111],[ 43.32704403 122.67295597] ; [ 39.67295597 112.32704403],0
r3,1,0.746942,0.104119,[160   9] ; [147   7],[160.62848297   8.37151703] ; [146.37151703   7.62848297],0
u3,1,0.932482,0.007178,[26 26] ; [31 32],[25.77391304 26.22608696] ; [31.22608696 31.77391304],0
v2,1,0.974156,0.00105,[69 95] ; [62 86],[68.85897436 95.14102564] ; [62.14102564 85.85897436],0
b4,1,0.977942,0.000764,[100  70] ; [92 64],[100.12269939  69.87730061] ; [91.87730061 64.12269939],0
