Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,58.53634,[119  31] ; [ 59 103],[85.57692308 64.42307692] ; [92.42307692 69.57692308],1
p7,1,0.0,35.193297,[111  37] ; [67 94],[85.25566343 62.74433657] ; [92.74433657 68.25566343],1
p6,1,0.0,29.424094,[73 75] ; [ 32 128],[50.45454545 97.54545455] ; [ 54.54545455 105.45454545],1
p8,1,0.0,26.511359,[96 51] ; [ 57 102],[73.5 73.5] ; [79.5 79.5],1
v1,1,1.6e-05,18.64205,[97 51] ; [66 95],[78.07119741 69.92880259] ; [84.92880259 76.07119741],1
p10,1,6e-05,16.094285,[128  20] ; [108  53],[113.03559871  34.96440129] ; [122.96440129  38.03559871],1
r4,1,0.00018,14.02837,[139  11] ; [127  37],[127.07006369  22.92993631] ; [138.92993631  25.07006369],1
v4,1,0.000335,12.861457,[145   5] ; [139  25],[135.66878981  14.33121019] ; [148.33121019  15.66878981],1
p2,1,0.000362,12.719592,[130  20] ; [114  49],[116.93290735  33.06709265] ; [127.06709265  35.93290735],1
s5,1,0.000892,11.038724,[46 99] ; [ 25 135],[ 33.75409836 111.24590164] ; [ 37.24590164 122.75409836],1
p5,1,0.001548,10.021099,[ 25 125] ; [  9 154],[ 16.29392971 133.70607029] ; [ 17.70607029 145.29392971],0
v2,1,0.001574,9.990124,[97 52] ; [73 82],[83.32236842 65.67763158] ; [86.67763158 68.32236842],0
p9,1,0.002275,9.313293,[128  20] ; [115  44],[117.1465798  30.8534202] ; [125.8534202  33.1465798],0
v3,1,0.008838,6.855284,[68 79] ; [ 50 108],[56.87213115 90.12786885] ; [61.12786885 96.87213115],0
r3,1,0.010416,6.562254,[143   7] ; [141  21],[136.53846154  13.46153846] ; [147.46153846  14.53846154],0
r1,1,0.01777,5.618664,[123  27] ; [115  48],[114.05750799  35.94249201] ; [123.94249201  39.05750799],0
s7,1,0.023839,5.106321,[49 88] ; [ 37 119],[40.2116041 96.7883959] ; [ 45.7883959 110.2116041],0
p11,1,0.026226,4.941024,[123  27] ; [117  47],[114.64968153  35.35031847] ; [125.35031847  38.64968153],0
r2,1,0.030473,4.682432,[140   8] ; [140  20],[134.54545455  13.45454545] ; [145.45454545  14.54545455],0
s8,1,0.033967,4.496371,[49 98] ; [ 37 127],[ 40.64951768 106.35048232] ; [ 45.35048232 118.64951768],0
n6,1,0.041117,4.171201,[133  16] ; [132  31],[126.55448718  22.44551282] ; [138.44551282  24.55448718],0
u1,1,0.061209,3.504313,[ 31 119] ; [ 21 143],[ 24.84076433 125.15923567] ; [ 27.15923567 136.84076433],0
d5,1,0.073655,3.199638,[128  22] ; [127  37],[121.81528662  28.18471338] ; [133.18471338  30.81528662],0
n3,1,0.119373,2.425527,[19  4] ; [31 17],[16.1971831  6.8028169] ; [33.8028169 14.1971831],0
s6,1,0.200031,1.642146,[71 75] ; [67 95],[65.41558442 80.58441558] ; [72.58441558 89.41558442],0
a7,1,0.206218,1.59778,[111  39] ; [110  53],[105.91054313  44.08945687] ; [115.08945687  47.91054313],0
d1,1,0.219236,1.509362,[89 61] ; [86 78],[83.59872611 66.40127389] ; [91.40127389 72.59872611],0
d3,1,0.241014,1.374654,[101  49] ; [100  64],[96.01910828 53.98089172] ; [104.98089172  59.01910828],0
a2,1,0.269634,1.21861,[ 39 111] ; [ 34 130],[ 34.87261146 115.12738854] ; [ 38.12738854 125.87261146],0
d4,1,0.314089,1.013401,[122  28] ; [125  38],[118.37060703  31.62939297] ; [128.62939297  34.37060703],0
n2,1,0.347171,0.883772,[17  6] ; [32 19],[15.22972973  7.77027027] ; [33.77027027 17.22972973],0
a6,1,0.387329,0.747311,[110  40] ; [113  51],[106.52866242  43.47133758] ; [116.47133758  47.52866242],0
u3,1,0.397447,0.716038,[23 22] ; [23 31],[20.90909091 24.09090909] ; [25.09090909 28.90909091],0
n5,1,0.403483,0.69792,[126  23] ; [132  31],[123.21153846  25.78846154] ; [134.78846154  28.21153846],0
u2,1,0.407926,0.684836,[20 25] ; [28 25],[22.04081633 22.95918367] ; [25.95918367 27.04081633],0
a5,1,0.45365,0.561515,[117  33] ; [122  42],[114.17197452  35.82802548] ; [124.82802548  39.17197452],0
b1,1,0.46765,0.527524,[59 91] ; [ 58 106],[55.89171975 94.10828025] ; [ 61.10828025 102.89171975],0
p12,1,0.49293,0.470125,[  9 140] ; [  7 155],[  7.66559486 141.33440514] ; [  8.33440514 153.66559486],0
b5,1,0.517345,0.419183,[87 63] ; [101  63],[89.8089172 60.1910828] ; [98.1910828 65.8089172],0
b2,1,0.55794,0.343283,[40 54] ; [40 64],[37.97979798 56.02020202] ; [42.02020202 61.97979798],0
b3,1,0.55794,0.343283,[40 54] ; [40 64],[37.97979798 56.02020202] ; [42.02020202 61.97979798],0
a4,1,0.584691,0.298712,[75 74] ; [77 86],[72.58974359 76.41025641] ; [79.41025641 83.58974359],0
s1,1,0.620894,0.244613,[  4 145] ; [  3 159],[  3.35369775 145.64630225] ; [  3.64630225 158.35369775],0
n1,1,0.624364,0.239782,[ 8 15] ; [20 29],[ 8.94444444 14.05555556] ; [19.05555556 29.94444444],0
s2,1,0.645547,0.21156,[ 22 127] ; [ 21 141],[ 20.60128617 128.39871383] ; [ 22.39871383 139.60128617],0
a3,1,0.660044,0.19347,[104  45] ; [110  53],[102.19871795  46.80128205] ; [111.80128205  51.19871795],0
p1,1,0.667105,0.185007,[ 15 135] ; [ 14 149],[ 13.89776358 136.10223642] ; [ 15.10223642 147.89776358],0
a1,1,0.771062,0.084673,[  8 142] ; [ 10 154],[  8.59872611 141.40127389] ; [  9.40127389 154.59872611],0
b4,1,0.814001,0.055351,[84 66] ; [94 70],[85.03184713 64.96815287] ; [92.96815287 71.03184713],0
d2,1,0.859203,0.031467,[73 76] ; [81 81],[73.78135048 75.21864952] ; [80.21864952 81.78135048],0
a8,1,0.885495,0.020738,[ 18 106] ; [ 21 130],[ 17.58545455 106.41454545] ; [ 21.41454545 129.58545455],0
s4,1,0.913791,0.01172,[ 13 133] ; [ 15 147],[ 13.27272727 132.72727273] ; [ 14.72727273 147.27272727],0
