Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.002924,8.85454,[39 61] ; [25 12],[46.71532847 53.28467153] ; [17.28467153 19.71532847],0
s5,1,0.012607,6.223501,[33 63] ; [22 16],[39.40298507 56.59701493] ; [15.59701493 22.40298507],0
u2,1,0.021351,5.297905,[30  9] ; [5 7],[26.76470588 12.23529412] ; [8.23529412 3.76470588],0
s2,1,0.021503,5.285575,[57 45] ; [30  9],[62.93617021 39.06382979] ; [24.06382979 14.93617021],0
p1,1,0.041585,4.152002,[ 5 95] ; [ 6 33],[ 7.91366906 92.08633094] ; [ 3.08633094 35.91366906],0
p11,1,0.041882,4.139978,[71 31] ; [20 19],[65.82978723 36.17021277] ; [25.17021277 13.82978723],0
p2,1,0.06426,3.423881,[80 21] ; [25 14],[75.75 25.25] ; [29.25  9.75],0
p6,1,0.067896,3.333176,[25 74] ; [16 23],[29.41304348 69.58695652] ; [11.58695652 27.41304348],0
v1,1,0.075741,3.153996,[46 51] ; [12 27],[41.36764706 55.63235294] ; [16.63235294 22.36764706],0
d1,1,0.080121,3.062443,[54 48] ; [27 12],[58.59574468 43.40425532] ; [22.40425532 16.59574468],0
d5,1,0.097035,2.753616,[79 23] ; [35  4],[82.46808511 19.53191489] ; [31.53191489  7.46808511],0
b4,1,0.131764,2.271593,[62 40] ; [29 10],[65.82978723 36.17021277] ; [25.17021277 13.82978723],0
p8,1,0.142961,2.145792,[49 53] ; [13 25],[45.17142857 56.82857143] ; [16.82857143 21.17142857],0
n4,1,0.154886,2.023463,[42 60] ; [11 28],[38.34042553 63.65957447] ; [14.65957447 24.34042553],0
d2,1,0.175864,1.832231,[42 60] ; [21 18],[45.57446809 56.42553191] ; [17.42553191 21.57446809],0
u1,1,0.182916,1.773771,[12 90] ; [ 8 31],[14.46808511 87.53191489] ; [ 5.53191489 33.46808511],0
s3,1,0.203426,1.617603,[63 37] ; [29 10],[66.18705036 33.81294964] ; [25.81294964 13.18705036],0
a1,1,0.251355,1.315759,[ 8 94] ; [ 1 38],[ 6.5106383 95.4893617] ; [ 2.4893617 36.5106383],0
u3,1,0.26784,1.227778,[26 13] ; [10  2],[27.52941176 11.47058824] ; [8.47058824 3.52941176],0
a3,1,0.301238,1.068706,[61 41] ; [27 12],[63.65957447 38.34042553] ; [24.34042553 14.65957447],0
a7,1,0.312143,1.021588,[79 23] ; [27 12],[76.68085106 25.31914894] ; [29.31914894  9.68085106],0
p5,1,0.31835,0.995715,[ 7 94] ; [ 1 38],[ 5.77142857 95.22857143] ; [ 2.22857143 36.77142857],0
p12,1,0.323659,0.974103,[ 7 95] ; [ 1 38],[ 5.78723404 96.21276596] ; [ 2.21276596 36.78723404],0
r2,1,0.350561,0.871425,[89 10] ; [37  2],[90.39130435  8.60869565] ; [35.60869565  3.39130435],0
p7,1,0.362892,0.827859,[53 47] ; [24 15],[55.39568345 44.60431655] ; [21.60431655 17.39568345],0
n1,1,0.366511,0.815459,[ 8 24] ; [5 8],[ 9.24444444 22.75555556] ; [3.75555556 9.24444444],0
d3,1,0.39802,0.7143,[74 28] ; [31  8],[75.95744681 26.04255319] ; [29.04255319  9.95744681],0
b3,1,0.507167,0.439907,[15 40] ; [ 8 15],[16.21794872 38.78205128] ; [ 6.78205128 16.21794872],0
b2,1,0.507167,0.439907,[15 40] ; [ 8 15],[16.21794872 38.78205128] ; [ 6.78205128 16.21794872],0
s1,1,0.538421,0.378473,[ 5 97] ; [ 1 38],[ 4.34042553 97.65957447] ; [ 1.65957447 37.34042553],0
p10,1,0.555169,0.348137,[72 28] ; [30  9],[73.38129496 26.61870504] ; [28.61870504 10.38129496],0
s8,1,0.563579,0.333546,[50 52] ; [17 22],[48.46808511 53.53191489] ; [18.53191489 20.46808511],0
b5,1,0.56661,0.328387,[60 42] ; [25 14],[61.4893617 40.5106383] ; [23.5106383 15.4893617],0
a6,1,0.567305,0.327213,[68 34] ; [24 15],[66.55319149 35.44680851] ; [25.44680851 13.55319149],0
n6,1,0.58596,0.296699,[65 36] ; [27 12],[66.37142857 34.62857143] ; [25.62857143 13.37142857],0
a5,1,0.609746,0.260544,[75 27] ; [27 12],[73.78723404 28.21276596] ; [28.21276596 10.78723404],0
p9,1,0.615633,0.252053,[81 20] ; [29  9],[79.92805755 21.07194245] ; [30.07194245  7.92805755],0
r3,1,0.696635,0.151996,[98  4] ; [38  1],[98.38297872  3.61702128] ; [37.61702128  1.38297872],0
p3,1,0.699701,0.148783,[46 56] ; [19 20],[47.0212766 54.9787234] ; [17.9787234 21.0212766],0
a2,1,0.72526,0.123508,[21 81] ; [ 7 32],[20.25531915 81.74468085] ; [ 7.74468085 31.25531915],0
n2,1,0.72853,0.120465,[23  9] ; [10  3],[23.46666667  8.53333333] ; [9.53333333 3.46666667],0
a4,1,0.761237,0.092329,[39 63] ; [16 23],[39.78723404 62.21276596] ; [15.21276596 23.78723404],0
d4,1,0.800586,0.063801,[88 14] ; [33  6],[87.53191489 14.46808511] ; [33.46808511  5.53191489],0
v2,1,0.809393,0.058182,[51 44] ; [19 18],[50.37878788 44.62121212] ; [19.62121212 17.37878788],0
r1,1,0.816238,0.054003,[77 24] ; [29 10],[76.47142857 24.52857143] ; [29.52857143  9.47142857],0
v3,1,0.82195,0.050642,[30 67] ; [11 27],[29.45925926 67.54074074] ; [11.54074074 26.45925926],0
b1,1,0.826872,0.047837,[36 66] ; [13 26],[35.44680851 66.55319149] ; [13.55319149 25.44680851],0
v4,1,0.875353,0.024606,[94  7] ; [36  3],[93.78571429  7.21428571] ; [36.21428571  2.78571429],0
r4,1,0.888048,0.019817,[88 14] ; [34  5],[88.25531915 13.74468085] ; [33.74468085  5.25531915],0
p4,1,0.891665,0.01855,[51 51] ; [20 19],[51.36170213 50.63829787] ; [19.63829787 19.36170213],0
n3,1,0.891778,0.018511,[24  8] ; [10  3],[24.17777778  7.82222222] ; [9.82222222 3.17777778],0
